Player,Salary,Adjusted
Al Harrington,"$6,687,400","$7,512,666"
Drew Gooden,"$6,680,000","$7,504,353"
Wesley Matthews,"$6,505,320","$7,308,116"
Brandon Bass,"$6,500,000","$7,302,140"
Spencer Hawes,"$6,500,000","$7,302,140"
Darko Milicic,"$6,457,255","$7,254,119"
Glen Davis,"$6,400,000","$7,189,799"
Francisco Garcia,"$6,100,000","$6,852,777"
Luke Walton,"$6,091,363","$6,843,074"
JJ Redick,"$6,000,000","$6,740,436"
Nick Young,"$6,000,000","$6,740,436"
Channing Frye,"$6,000,000","$6,740,436"
Amir Johnson,"$6,000,000","$6,740,436"
Wilson Chandler,"$5,930,415","$6,662,264"
John Wall,"$5,915,880","$6,645,936"
James Harden,"$5,820,416","$6,538,691"
Mike Miller,"$5,800,000","$6,515,755"
Jason Richardson,"$5,799,625","$6,515,334"
Aaron Brooks,"$5,750,000","$6,459,585"
Michael Beasley,"$5,750,000","$6,459,585"
Kyle Lowry,"$5,750,000","$6,459,585"
Jarrett Jack,"$5,580,000","$6,268,606"
Kyrie Irving,"$5,530,080","$6,212,525"
Chuck Hayes,"$5,486,250","$6,163,287"
Evan Turner,"$5,293,080","$5,946,278"
Tyreke Evans,"$5,251,824","$5,899,931"
Jason Thompson,"$5,250,000","$5,897,882"
Zaza Pachulia,"$5,248,750","$5,896,478"
Chris Andersen,"$5,225,952","$5,870,866"
Anthony Davis,"$5,144,280","$5,779,115"
Louis Williams,"$5,000,000","$5,617,030"
Kyle Korver,"$5,000,000","$5,617,030"
Jason Terry,"$5,000,000","$5,617,030"
Courtney Lee,"$5,000,000","$5,617,030"
Ramon Sessions,"$5,000,000","$5,617,030"
Andre Miller,"$5,000,000","$5,617,030"
Jason Maxiell,"$5,000,000","$5,617,030"
Omer Asik,"$5,000,000","$5,617,030"
Jeremy Lin,"$5,000,000","$5,617,030"
Jamal Crawford,"$5,000,000","$5,617,030"
Landry Fields,"$5,000,000","$5,617,030"
Derrick Williams,"$4,947,840","$5,558,433"
Robin Lopez,"$4,899,293","$5,503,895"
Luc Mbah a Moute,"$4,794,192","$5,385,824"
Daniel Gibson,"$4,792,332","$5,383,735"
Derrick Favors,"$4,753,320","$5,339,908"
Nikola Pekovic,"$4,640,000","$5,212,604"
Michael Kidd-Gilchrist,"$4,602,720","$5,170,724"
Linas Kleiza,"$4,600,000","$5,167,668"
Marcus Camby,"$4,590,338","$5,156,814"
Jonas Jerebko,"$4,500,000","$5,055,327"
Luis Scola,"$4,500,000","$5,055,327"
Boris Diaw,"$4,500,000","$5,055,327"
Jose Juan Barea,"$4,493,000","$5,047,463"
Enes Kanter,"$4,443,360","$4,991,698"
Wesley Johnson,"$4,285,560","$4,814,424"
Jared Dudley,"$4,250,000","$4,774,476"
Marreese Speights,"$4,200,000","$4,718,305"
Bradley Beal,"$4,133,280","$4,643,352"
Dorell Wright,"$4,106,000","$4,612,705"
Udonis Haslem,"$4,060,000","$4,561,029"
Steve Novak,"$4,054,055","$4,554,350"
OJ Mayo,"$4,020,000","$4,516,092"
Tristan Thompson,"$4,006,080","$4,500,454"
Anthony Morrow,"$4,000,000","$4,493,624"
Carl Landry,"$4,000,000","$4,493,624"
Brandon Rush,"$4,000,000","$4,493,624"
Ian Mahinmi,"$4,000,000","$4,493,624"
Ryan Gomes,"$4,000,000","$4,493,624"
Steve Blake,"$4,000,000","$4,493,624"
Mario Chalmers,"$4,000,000","$4,493,624"
Luke Ridnour,"$4,000,000","$4,493,624"
Raymond Felton,"$4,000,000","$4,493,624"
Hakim Warrick,"$4,000,000","$4,493,624"
JJ Hickson,"$4,000,000","$4,493,624"
Stephen Curry,"$3,958,742","$4,447,275"
Tiago Splitter,"$3,944,000","$4,430,713"
Kirk Hinrich,"$3,941,000","$4,427,343"
DeMarcus Cousins,"$3,880,800","$4,359,714"
Joel Anthony,"$3,750,000","$4,212,773"
Mike Dunleavy,"$3,750,000","$4,212,773"
Ricky Rubio,"$3,741,120","$4,202,797"
Dion Waiters,"$3,726,600","$4,186,485"
Chris Duhon,"$3,680,000","$4,134,134"
Matt Bonner,"$3,630,000","$4,077,964"
Daequan Cook,"$3,602,675","$4,047,267"
Thabo Sefolosha,"$3,600,000","$4,044,262"
Ekpe Udoh,"$3,524,880","$3,959,871"
Johan Petro,"$3,500,000","$3,931,921"
Alonzo Gee,"$3,500,000","$3,931,921"
Will Bynum,"$3,500,000","$3,931,921"
DJ Augustin,"$3,500,000","$3,931,921"
Gerald Green,"$3,500,000","$3,931,921"
Jordan Hill,"$3,500,000","$3,931,921"
Matt Carroll,"$3,500,000","$3,931,921"
Shannon Brown,"$3,500,000","$3,931,921"
Danny Green,"$3,500,000","$3,931,921"
Raja Bell,"$3,480,000","$3,909,453"
Thomas Robinson,"$3,374,640","$3,791,091"
Jonas Valanciunas,"$3,374,640","$3,791,091"
DeMar DeRozan,"$3,344,250","$3,756,951"
Tony Allen,"$3,300,000","$3,707,240"
Jan Vesely,"$3,294,960","$3,701,578"
Corey Brewer,"$3,243,000","$3,643,206"
Greg Monroe,"$3,217,680","$3,614,761"
Brandon Jennings,"$3,179,493","$3,571,862"
Shawne Williams,"$3,158,000","$3,547,716"
Josh McRoberts,"$3,135,000","$3,521,878"
Shane Battier,"$3,135,000","$3,521,878"
Vince Carter,"$3,120,000","$3,505,027"
Gerald Henderson,"$3,101,326","$3,484,048"
Jerryd Bayless,"$3,100,000","$3,482,559"
Mirza Teletovic,"$3,090,000","$3,471,325"
Ray Allen,"$3,090,000","$3,471,325"
Jason Kidd,"$3,090,000","$3,471,325"
Damian Lillard,"$3,065,040","$3,443,284"
Tyler Hansbrough,"$3,055,259","$3,432,296"
Alexey Shved,"$3,017,943","$3,390,375"
Bismack Biyombo,"$3,007,920","$3,379,115"
Darrell Arthur,"$3,006,217","$3,377,202"
Kosta Koufos,"$3,000,000","$3,370,218"
Carlos Delfino,"$3,000,000","$3,370,218"
Chauncey Billups,"$3,000,000","$3,370,218"
Lavoy Allen,"$3,000,000","$3,370,218"
Kwame Brown,"$3,000,000","$3,370,218"
Austin Daye,"$2,958,444","$3,323,534"
Al-Farouq Aminu,"$2,947,800","$3,311,576"
Nick Collison,"$2,929,332","$3,290,829"
Dahntay Jones,"$2,900,000","$3,257,877"
Joel Freeland,"$2,900,000","$3,257,877"
James Johnson,"$2,812,006","$3,159,024"
JR Smith,"$2,806,452","$3,152,785"
Harrison Barnes,"$2,798,040","$3,143,335"
Timofey Mozgov,"$2,794,621","$3,139,494"
Brandon Knight,"$2,755,560","$3,095,613"
Gordon Hayward,"$2,709,720","$3,044,116"
Quentin Richardson,"$2,706,940","$3,040,992"
Jrue Holiday,"$2,674,851","$3,004,944"
Greg Stiemsma,"$2,575,000","$2,892,770"
Paul George,"$2,574,120","$2,891,782"
Terrence Ross,"$2,563,320","$2,879,649"
Ty Lawson,"$2,544,528","$2,858,538"
Kemba Walker,"$2,532,960","$2,845,542"
Reggie Williams,"$2,500,000","$2,808,515"
Jason Smith,"$2,500,000","$2,808,515"
Randy Foye,"$2,500,000","$2,808,515"
Cole Aldrich,"$2,445,480","$2,747,267"
Jeff Teague,"$2,433,076","$2,733,332"
Jimmer Fredette,"$2,406,240","$2,703,184"
Andre Drummond,"$2,356,320","$2,647,104"
Eric Maynor,"$2,338,720","$2,627,332"
Xavier Henry,"$2,323,200","$2,609,897"
Darren Collison,"$2,319,344","$2,605,565"
Omri Casspi,"$2,277,306","$2,558,339"
BJ Mullens,"$2,253,061","$2,531,102"
Serge Ibaka,"$2,253,061","$2,531,102"
DeShawn Stevenson,"$2,240,450","$2,516,935"
Austin Rivers,"$2,238,360","$2,514,587"
Rodrigue Beaubois,"$2,227,332","$2,502,198"
CJ Miles,"$2,225,000","$2,499,578"
Klay Thompson,"$2,222,160","$2,496,388"
Ed Davis,"$2,207,040","$2,479,402"
Martell Webster,"$2,200,000","$2,471,492"
Alec Burks,"$2,171,640","$2,439,633"
Taj Gibson,"$2,155,811","$2,421,851"
Meyers Leonard,"$2,126,520","$2,388,945"
Patrick Patterson,"$2,096,760","$2,355,513"
Dante Cunningham,"$2,090,000","$2,347,918"
Wayne Ellington,"$2,083,042","$2,340,102"
Toney Douglas,"$2,067,880","$2,323,069"
Markieff Morris,"$2,063,040","$2,317,631"
Shaun Livingston,"$2,038,446","$2,290,002"
Jeremy Lamb,"$2,020,200","$2,269,505"
Earl Watson,"$2,000,000","$2,246,812"
Larry Sanders,"$1,991,760","$2,237,555"
Marcus Morris,"$1,959,960","$2,201,831"
Marco Belinelli,"$1,957,000","$2,198,505"
Grant Hill,"$1,957,000","$2,198,505"
Kendall Marshall,"$1,919,160","$2,155,996"
Luke Babbitt,"$1,892,280","$2,125,799"
Kawhi Leonard,"$1,861,920","$2,091,692"
John Henson,"$1,823,280","$2,048,283"
Kevin Seraphin,"$1,797,600","$2,019,434"
Jeremy Evans,"$1,795,000","$2,016,514"
Nikola Vucevic,"$1,768,800","$1,987,080"
Moe Harkless,"$1,731,960","$1,945,694"
Eric Bledsoe,"$1,707,720","$1,918,463"
Iman Shumpert,"$1,680,360","$1,887,726"
Renaldo Balkman,"$1,675,000","$1,881,705"
Anthony Randolph,"$1,674,641","$1,881,302"
Royce White,"$1,645,440","$1,848,497"
Avery Bradley,"$1,630,800","$1,832,050"
Reggie Evans,"$1,622,618","$1,822,859"
Chris Singleton,"$1,596,360","$1,793,360"
Sebastian Telfair,"$1,567,500","$1,760,939"
Tyler Zeller,"$1,563,120","$1,756,018"
Tobias Harris,"$1,524,480","$1,712,610"
Derek Fisher,"$1,519,214","$1,706,694"
Jordan Farmar,"$1,500,000","$1,685,109"
Vyacheslav Kravtsov,"$1,500,000","$1,685,109"
Gary Forbes,"$1,500,000","$1,685,109"
Gustavo Ayon,"$1,500,000","$1,685,109"
John Lucas,"$1,500,000","$1,685,109"
Terrence Jones,"$1,485,000","$1,668,258"
Jared Jeffries,"$1,475,106","$1,657,143"
Keyon Dooling,"$1,471,491","$1,653,081"
Elliot Williams,"$1,442,880","$1,620,940"
Andrew Nicholson,"$1,418,160","$1,593,169"
Nolan Smith,"$1,404,960","$1,578,340"
Jodie Meeks,"$1,400,000","$1,572,768"
Nando De Colo,"$1,400,000","$1,572,768"
Trevor Booker,"$1,385,280","$1,556,232"
Willie Green,"$1,375,000","$1,544,683"
Louis Amundson,"$1,365,196","$1,533,668"
Evan Fournier,"$1,361,400","$1,529,405"
Donatas Motiejunas,"$1,361,400","$1,529,405"
Chris Wilcox,"$1,352,181","$1,519,048"
Jerry Stackhouse,"$1,352,181","$1,519,048"
Nazr Mohammed,"$1,352,181","$1,519,048"
Vladimir Radmanovic,"$1,352,181","$1,519,048"
Antawn Jamison,"$1,352,181","$1,519,048"
Joel Przybilla,"$1,352,181","$1,519,048"
Rasheed Wallace,"$1,352,181","$1,519,048"
Kurt Thomas,"$1,352,181","$1,519,048"
Jermaine O'Neal,"$1,352,181","$1,519,048"
Jamaal Tinsley,"$1,352,181","$1,519,048"
Jason Collins,"$1,352,181","$1,519,048"
Kenneth Faried,"$1,348,800","$1,515,250"
Jeremy Pargo,"$1,313,845","$1,475,981"
Jared Sullinger,"$1,306,920","$1,468,201"
Hamed Haddadi,"$1,300,000","$1,460,428"
Dominique Jones,"$1,276,560","$1,434,095"
Fab Melo,"$1,254,720","$1,409,560"
Victor Claver,"$1,254,720","$1,409,560"
Reggie Jackson,"$1,243,080","$1,396,483"
Earl Clark,"$1,240,000","$1,393,023"
Quincy Pondexter,"$1,234,320","$1,386,642"
Aleksandar Pavlovic,"$1,232,713","$1,384,837"
Marquis Daniels,"$1,229,255","$1,380,952"
Roger Mason,"$1,229,255","$1,380,952"
Leandro Barbosa,"$1,229,255","$1,380,952"
Delonte West,"$1,223,166","$1,374,112"
Damien Wilkins,"$1,223,166","$1,374,112"
Royal Ivey,"$1,223,166","$1,374,112"
Lazar Hayward,"$1,209,260","$1,358,489"
John Jenkins,"$1,204,560","$1,353,210"
Jordan Crawford,"$1,198,680","$1,346,604"
Dominic McGuire,"$1,195,578","$1,343,118"
MarShon Brooks,"$1,193,280","$1,340,538"
Greivis Vasquez,"$1,191,240","$1,338,246"
Christian Eyenga,"$1,174,080","$1,318,968"
Jared Cunningham,"$1,156,320","$1,299,017"
Jordan Hamilton,"$1,153,800","$1,296,186"
Nate Robinson,"$1,146,337","$1,287,802"
Ronny Turiaf,"$1,146,337","$1,287,802"
Ronnie Price,"$1,146,337","$1,287,802"
JaJuan Johnson,"$1,120,440","$1,258,709"
Norris Cole,"$1,113,600","$1,251,025"
Josh Howard,"$1,113,560","$1,250,980"
Tony Wroten,"$1,110,120","$1,247,115"
Cory Joseph,"$1,105,560","$1,241,992"
Jimmy Butler,"$1,097,520","$1,232,960"
Patrick Mills,"$1,085,120","$1,219,030"
Miles Plumlee,"$1,073,280","$1,205,729"
Ryan Hollins,"$1,069,509","$1,201,493"
Ronnie Brewer,"$1,069,509","$1,201,493"
Luke Harangody,"$1,054,389","$1,184,507"
DeJuan Blair,"$1,054,000","$1,184,070"
Arnett Moultrie,"$1,042,320","$1,170,948"
Devin Ebanks,"$1,040,000","$1,168,342"
Perry Jones,"$1,035,960","$1,163,803"
Festus Ezeli,"$1,020,960","$1,146,952"
Mickael Pietrus,"$1,005,096","$1,129,131"
Kyle Singler,"$1,000,000","$1,123,406"
Jon Brockman,"$1,000,000","$1,123,406"
CJ Watson,"$992,680","$1,115,182"
Kelenna Azubuike,"$992,680","$1,115,182"
Brandan Wright,"$992,680","$1,115,182"
Ishmael Smith,"$985,000","$1,106,555"
Gary Neal,"$972,000","$1,091,950"
Ivan Johnson,"$962,195","$1,080,935"
Chase Budinger,"$942,293","$1,058,577"
Darius Morris,"$937,195","$1,052,850"
Anthony Tolliver,"$915,852","$1,028,873"
Cartier Martin,"$915,852","$1,028,873"
Lance Stephenson,"$915,243","$1,028,189"
James Anderson,"$902,002","$1,013,313"
Chandler Parsons,"$888,250","$997,865"
Hasheem Thabeet,"$885,120","$994,349"
Alan Anderson,"$885,120","$994,349"
DeMarre Carroll,"$885,120","$994,349"
AJ Price,"$885,120","$994,349"
Marquis Teague,"$857,000","$962,759"
Keith Bogans,"$854,389","$959,825"
Jeff Ayres,"$854,389","$959,825"
Matt Barnes,"$854,389","$959,825"
Dexter Pittman,"$854,389","$959,825"
Will Conroy,"$854,389","$959,825"
James White,"$854,389","$959,825"
Draymond Green,"$850,000","$954,895"
Tyler Honeycutt,"$850,000","$954,895"
Brad Miller,"$848,000","$952,648"
Mike James,"$795,400","$893,557"
Kyle O'Quinn,"$788,872","$886,223"
Jeremy Tyler,"$762,195","$856,254"
Cory Higgins,"$762,195","$856,254"
Josh Selby,"$762,195","$856,254"
Julyan Stone,"$762,195","$856,254"
Greg Smith,"$762,195","$856,254"
Trey Thompkins,"$762,195","$856,254"
Jon Leuer,"$762,195","$856,254"
Malcolm Lee,"$762,195","$856,254"
Lance Thomas,"$762,195","$856,254"
DeAndre Liggins,"$762,195","$856,254"
Daniel Orton,"$762,195","$856,254"
Justin Harper,"$762,195","$856,254"
E'Twaun Moore,"$762,195","$856,254"
Charles Jenkins,"$762,195","$856,254"
PJ Tucker,"$762,195","$856,254"
Isaiah Thomas,"$762,195","$856,254"
Shelvin Mack,"$761,800","$855,809"
Sam Young,"$761,319","$855,270"
Jannero Pargo,"$696,446","$782,390"
Quincy Acy,"$665,000","$747,065"
Jeff Adrien,"$653,356","$733,984"
Doron Lamb,"$650,000","$730,214"
Jae Crowder,"$600,491","$674,595"
Garrett Temple,"$572,943","$643,647"
Jeffery Taylor,"$550,000","$617,873"
Orlando Johnson,"$550,000","$617,873"
Will Barton,"$550,000","$617,873"
Chris Johnson,"$508,586","$571,348"
Mike Scott,"$473,604","$532,049"
Tyshawn Taylor,"$473,604","$532,049"
Tornike Shengelia,"$473,604","$532,049"
Bernard James,"$473,604","$532,049"
Quincy Miller,"$473,604","$532,049"
Kim English,"$473,604","$532,049"
Khris Middleton,"$473,604","$532,049"
Kent Bazemore,"$473,604","$532,049"
Ben Hansbrough,"$473,604","$532,049"
Robert Sacre,"$473,604","$532,049"
Brian Roberts,"$473,604","$532,049"
Darius Miller,"$473,604","$532,049"
Chris Copeland,"$473,604","$532,049"
Pablo Prigioni,"$473,604","$532,049"
DeQuan Jones,"$473,604","$532,049"
Diante Garrett,"$473,604","$532,049"
Luke Zeller,"$473,604","$532,049"
Kevin Murphy,"$473,604","$532,049"
Mickael Gelabale,"$452,323","$508,142"
Kenyon Martin,"$429,516","$482,520"
Jordan Williams,"$420,000","$471,830"
Kevin Jones,"$390,000","$438,128"
Juwan Howard,"$373,838","$419,971"
Josh Harrellson,"$358,680","$402,943"
Samardo Samuels,"$346,781","$389,575"
Earl Barron,"$339,726","$381,650"
Maalik Wayns,"$334,308","$375,562"
Jarvis Varnado,"$314,806","$353,654"
Terrel Harris,"$304,878","$342,501"
Donald Sloan,"$300,395","$337,464"
Micheal Eric,"$300,000","$337,021"
Patrick Beverley,"$298,092","$334,878"
Terrence Williams,"$296,775","$333,398"
Travis Leslie,"$294,835","$331,218"
Shavlik Randolph,"$280,286","$314,875"
DJ White,"$263,980","$296,556"
Aron Baynes,"$239,588","$269,154"
Dionte Christmas,"$236,800","$266,022"
Troy Murphy,"$226,619","$254,585"
Kris Joseph,"$225,657","$253,502"
Scott Machado,"$225,657","$253,503"
Darius Johnson-Odom,"$195,013","$219,078"
Malcolm Thomas,"$179,340","$201,470"
DaJuan Summers,"$177,024","$198,869"
Chris Quinn,"$169,339","$190,236"
Tim Ohlbrecht,"$142,081","$159,614"
Tracy McGrady,"$79,540","$89,355"
Justin Holiday,"$76,220","$85,626"
Chris Douglas-Roberts,"$72,892","$81,887"
Solomon Jones,"$62,912","$70,675"
Jerel McNeal,"$61,289","$68,852"
Damion James,"$50,258","$56,460"
Justin Dentmon,"$44,835","$50,367"
Andrew Goudelock,"$44,835","$50,367"
Josh Akognon,"$41,788","$46,944"
Eddy Curry,"$31,629","$35,532"
Chris Wright,"$27,859","$31,296"
Henry Sims,"$25,073","$28,167"
