Player,Salary,Adjusted
Ian Mahinmi,"$16,000,000","$16,368,778"
Clint Capela,"$15,793,104","$16,157,113"
Dennis Schroeder,"$15,500,000","$15,857,253"
DeMarre Carroll,"$15,400,000","$15,754,948"
Gorgui Dieng,"$15,170,787","$15,520,452"
Eric Bledsoe,"$15,000,000","$15,345,729"
Trevor Ariza,"$15,000,000","$15,345,729"
Tobias Harris,"$14,800,000","$15,141,119"
Ricky Rubio,"$14,800,000","$15,141,119"
JR Smith,"$14,720,000","$15,059,275"
Brandon Knight,"$14,631,250","$14,968,480"
James Johnson,"$14,420,700","$14,753,077"
Robin Lopez,"$14,357,750","$14,688,676"
Kenneth Faried,"$14,242,782","$14,571,058"
Marvin Williams,"$14,087,500","$14,412,197"
Taj Gibson,"$14,000,000","$14,322,680"
Thaddeus Young,"$13,764,045","$14,081,287"
Tyson Chandler,"$13,585,000","$13,898,114"
Marcin Gortat,"$13,565,218","$13,877,877"
Kelly Olynyk,"$13,537,527","$13,849,548"
Cody Zeller,"$13,528,090","$13,839,893"
Eric Gordon,"$13,500,375","$13,811,540"
Austin Rivers,"$13,155,324","$13,458,535"
Michael Kidd-Gilchrist,"$13,000,000","$13,299,632"
Khris Middleton,"$13,000,000","$13,299,632"
Mason Plumlee,"$12,917,808","$13,215,545"
Wilson Chandler,"$12,800,562","$13,095,597"
Solomon Hill,"$12,763,467","$13,057,647"
Nikola Vucevic,"$12,750,000","$13,043,869"
Dion Waiters,"$12,705,000","$12,997,832"
Joe Ingles,"$12,545,455","$12,834,610"
Jeremy Lin,"$12,516,746","$12,805,239"
Jordan Clarkson,"$12,500,000","$12,788,107"
Nikola Mirotic,"$12,500,000","$12,788,107"
Miles Plumlee,"$12,400,000","$12,685,802"
Tyreke Evans,"$12,400,000","$12,685,802"
Courtney Lee,"$12,253,780","$12,536,212"
JJ Redick,"$12,250,000","$12,532,345"
Kemba Walker,"$12,000,000","$12,276,583"
Kentavious Caldwell-Pope,"$12,000,000","$12,276,583"
Avery Bradley,"$12,000,000","$12,276,583"
Will Barton,"$11,830,358","$12,103,031"
TJ Warren,"$11,750,000","$12,020,821"
Zach Randolph,"$11,692,308","$11,961,799"
Patrick Mills,"$11,571,429","$11,838,134"
Alec Burks,"$11,536,515","$11,802,415"
Omer Asik,"$11,286,516","$11,546,654"
Marcus Smart,"$11,160,716","$11,417,955"
Jusuf Nurkic,"$11,111,111","$11,367,206"
Iman Shumpert,"$11,011,234","$11,265,027"
Moe Harkless,"$10,837,079","$11,086,858"
Tony Snell,"$10,607,143","$10,851,623"
Dante Exum,"$10,600,000","$10,844,315"
Meyers Leonard,"$10,595,506","$10,839,717"
John Henson,"$10,577,466","$10,821,262"
Bojan Bogdanovic,"$10,500,000","$10,742,010"
Mirza Teletovic,"$10,500,000","$10,742,010"
Terrence Ross,"$10,500,000","$10,742,010"
Robert Covington,"$10,464,092","$10,705,274"
Rudy Gay,"$10,087,200","$10,319,696"
Jon Leuer,"$10,002,681","$10,233,229"
Darren Collison,"$10,000,000","$10,230,486"
Andre Roberson,"$10,000,000","$10,230,486"
Danny Green,"$10,000,000","$10,230,486"
Dwight Powell,"$9,631,250","$9,853,237"
Matthew Dellavedova,"$9,607,500","$9,828,939"
Jared Dudley,"$9,530,000","$9,749,653"
Boban Marjanovic,"$9,490,740","$9,709,488"
Josh Richardson,"$9,367,200","$9,583,101"
Norman Powell,"$9,367,200","$9,583,101"
Markieff Morris,"$9,173,294","$9,384,725"
Rajon Rondo,"$9,000,000","$9,207,437"
Bogdan Bogdanovic,"$9,000,000","$9,207,437"
E'Twaun Moore,"$8,808,685","$9,011,713"
Kosta Koufos,"$8,739,500","$8,940,933"
Fred VanVleet,"$8,653,847","$8,853,306"
Wayne Ellington,"$8,653,076","$8,852,516"
Kyle Anderson,"$8,641,000","$8,840,163"
Julius Randle,"$8,641,000","$8,840,163"
Jerryd Bayless,"$8,575,916","$8,773,579"
Cristiano Felicio,"$8,470,980","$8,666,224"
Markelle Fultz,"$8,339,880","$8,532,102"
Joe Harris,"$8,333,333","$8,525,404"
CJ Miles,"$8,333,333","$8,525,404"
Jerami Grant,"$8,333,333","$8,525,404"
Shaun Livingston,"$8,307,692","$8,499,172"
Deandre Ayton,"$8,175,840","$8,364,281"
JaMychal Green,"$8,066,667","$8,252,592"
Louis Williams,"$8,000,000","$8,184,389"
Garrett Temple,"$8,000,000","$8,184,389"
PJ Tucker,"$7,959,537","$8,142,993"
Cory Joseph,"$7,945,000","$8,128,121"
Karl-Anthony Towns,"$7,839,435","$8,020,123"
Kyle Korver,"$7,560,000","$7,734,247"
Darrell Arthur,"$7,464,912","$7,636,967"
Lonzo Ball,"$7,461,960","$7,633,947"
Doug McDermott,"$7,333,334","$7,502,357"
Marvin Bagley,"$7,314,960","$7,483,559"
Jae Crowder,"$7,305,825","$7,474,214"
DJ Augustin,"$7,250,000","$7,417,102"
Lance Thomas,"$7,119,650","$7,283,748"
D'Angelo Russell,"$7,019,698","$7,181,492"
Jeremy Lamb,"$7,000,000","$7,161,340"
Langston Galloway,"$7,000,000","$7,161,340"
Ersan Ilyasova,"$7,000,000","$7,161,340"
Davis Bertans,"$7,000,000","$7,161,340"
Al-Farouq Aminu,"$6,957,105","$7,117,456"
Jayson Tatum,"$6,700,800","$6,855,244"
Luka Doncic,"$6,569,040","$6,720,447"
Mario Hezonja,"$6,500,000","$6,649,816"
Nemanja Bjelica,"$6,500,000","$6,649,816"
Ben Simmons,"$6,434,520","$6,582,826"
Dewayne Dedmon,"$6,300,000","$6,445,206"
Milos Teodosic,"$6,300,000","$6,445,206"
Marco Belinelli,"$6,153,846","$6,295,683"
Wesley Johnson,"$6,134,000","$6,275,380"
Josh Jackson,"$6,041,520","$6,180,768"
Ishmael Smith,"$6,000,000","$6,138,291"
Montrezl Harrell,"$6,000,000","$6,138,291"
Jonathon Simmons,"$6,000,000","$6,138,291"
Jaren Jackson Jr,"$5,922,720","$6,059,230"
Brandon Ingram,"$5,757,120","$5,889,813"
Anthony Tolliver,"$5,750,000","$5,882,529"
Kristaps Porzingis,"$5,697,054","$5,828,363"
Deron Williams,"$5,474,787","$5,600,973"
De'Aaron Fox,"$5,470,920","$5,597,017"
Ben McLemore,"$5,460,000","$5,585,845"
Patrick Patterson,"$5,451,600","$5,577,251"
Jason Smith,"$5,450,000","$5,575,615"
Marcus Morris,"$5,375,000","$5,498,886"
Trae Young,"$5,363,280","$5,486,896"
DeMarcus Cousins,"$5,337,000","$5,460,010"
Josh Smith,"$5,331,729","$5,454,618"
Alexis Ajinca,"$5,285,394","$5,407,215"
Thabo Sefolosha,"$5,250,000","$5,371,005"
Aron Baynes,"$5,193,600","$5,313,305"
Jaylen Brown,"$5,169,960","$5,289,120"
Patrick Beverley,"$5,027,028","$5,142,894"
Tony Parker,"$5,000,000","$5,115,243"
Dirk Nowitzki,"$5,000,000","$5,115,243"
Mike Muscala,"$5,000,000","$5,115,243"
Jonathan Isaac,"$4,969,080","$5,083,610"
Mo Bamba,"$4,871,280","$4,983,556"
Jamal Crawford,"$4,698,113","$4,806,397"
Ron Baker,"$4,697,823","$4,806,100"
Willie Cauley-Stein,"$4,696,874","$4,805,130"
Dragan Bender,"$4,661,280","$4,768,716"
Lauri Markkanen,"$4,536,120","$4,640,671"
Justin Holiday,"$4,500,000","$4,603,718"
Ed Davis,"$4,449,000","$4,551,543"
Kyle O'Quinn,"$4,449,000","$4,551,543"
Lance Stephenson,"$4,449,000","$4,551,543"
Wendell Carter,"$4,446,840","$4,549,333"
Alex Len,"$4,350,000","$4,450,261"
Luc Mbah a Moute,"$4,320,500","$4,420,081"
Mike Scott,"$4,320,500","$4,420,081"
Emmanuel Mudiay,"$4,294,479","$4,393,460"
Kris Dunn,"$4,221,000","$4,318,288"
Frank Ntilikina,"$4,155,720","$4,251,503"
Glenn Robinson III,"$4,075,000","$4,168,923"
Collin Sexton,"$4,073,760","$4,167,654"
Al Jefferson,"$4,000,000","$4,092,194"
Stanley Johnson,"$3,940,401","$4,031,221"
Buddy Hield,"$3,833,760","$3,922,122"
Dennis Smith,"$3,819,960","$3,908,004"
Jodie Meeks,"$3,774,176","$3,861,165"
Kevin Knox,"$3,744,840","$3,831,153"
Jose Juan Barea,"$3,710,850","$3,796,379"
Alex Abrines,"$3,667,645","$3,752,179"
Nenê,"$3,651,480","$3,735,641"
Zach Collins,"$3,628,920","$3,712,561"
Frank Kaminsky,"$3,627,842","$3,711,458"
Mikal Bridges,"$3,557,400","$3,639,393"
Michael Beasley,"$3,500,000","$3,580,670"
Jamal Murray,"$3,499,800","$3,580,465"
Rodney Hood,"$3,472,887","$3,552,932"
Justise Winslow,"$3,448,926","$3,528,419"
Malik Monk,"$3,447,480","$3,526,939"
Cameron Payne,"$3,440,356","$3,519,651"
Brook Lopez,"$3,382,000","$3,459,950"
Allonzo Trier,"$3,382,000","$3,459,950"
Shai Gilgeous-Alexander,"$3,375,360","$3,453,157"
Trey Lyles,"$3,364,249","$3,441,790"
Ekpe Udoh,"$3,360,000","$3,437,443"
Devin Booker,"$3,314,365","$3,390,756"
Myles Turner,"$3,294,994","$3,370,939"
Luke Kennard,"$3,275,280","$3,350,770"
Troy Daniels,"$3,258,539","$3,333,643"
Kelly Oubre,"$3,208,630","$3,282,584"
Miles Bridges,"$3,206,640","$3,280,548"
Marquese Chriss,"$3,206,160","$3,280,057"
Tomas Satoransky,"$3,129,187","$3,201,310"
Bryn Forbes,"$3,125,000","$3,197,026"
Donovan Mitchell,"$3,111,480","$3,183,195"
Terry Rozier,"$3,050,389","$3,120,696"
Jerome Robinson,"$3,050,160","$3,120,461"
Elfrid Payton,"$3,000,000","$3,069,145"
Yogi Ferrell,"$3,000,000","$3,069,145"
Bam Adebayo,"$2,955,840","$3,023,968"
Jakob Poeltl,"$2,947,320","$3,015,251"
Michael Porter,"$2,894,160","$2,960,866"
Andrew Nicholson,"$2,844,429","$2,909,989"
Justin Jackson,"$2,807,880","$2,872,597"
Thon Maker,"$2,799,720","$2,864,249"
Seth Curry,"$2,795,000","$2,859,420"
Cedi Osman,"$2,775,000","$2,838,959"
Sam Dekker,"$2,760,094","$2,823,710"
Troy Brown,"$2,752,680","$2,816,125"
Guerschon Yabusele,"$2,667,600","$2,729,084"
Justin Patton,"$2,667,600","$2,729,084"
Domantas Sabonis,"$2,659,800","$2,721,104"
Jerian Grant,"$2,639,313","$2,700,145"
Zhaire Smith,"$2,615,160","$2,675,435"
Corey Brewer,"$2,559,925","$2,618,927"
Delon Wright,"$2,536,898","$2,595,370"
DJ Wilson,"$2,534,280","$2,592,691"
Taurean Prince,"$2,526,840","$2,585,080"
Dario Saric,"$2,526,840","$2,585,080"
Justin Anderson,"$2,516,047","$2,574,038"
Shelvin Mack,"$2,512,601","$2,570,512"
Reggie Bullock,"$2,500,000","$2,557,621"
Manu Ginobili,"$2,500,000","$2,557,621"
Bobby Portis,"$2,494,346","$2,551,837"
Dante Cunningham,"$2,487,000","$2,544,321"
Donte DiVincenzo,"$2,484,360","$2,541,621"
Rondae Hollis-Jefferson,"$2,470,356","$2,527,294"
Tyus Jones,"$2,444,052","$2,500,384"
Jarell Martin,"$2,416,221","$2,471,911"
Greg Monroe,"$2,410,167","$2,465,716"
TJ Leaf,"$2,407,560","$2,463,050"
Georgios Papagiannis,"$2,400,480","$2,455,807"
Vince Carter,"$2,393,887","$2,449,062"
Carmelo Anthony,"$2,393,887","$2,449,062"
Channing Frye,"$2,393,887","$2,449,062"
Devin Harris,"$2,393,887","$2,449,062"
Jose Calderon,"$2,393,887","$2,449,062"
Zaza Pachulia,"$2,393,887","$2,449,062"
JaVale McGee,"$2,393,887","$2,449,062"
Udonis Haslem,"$2,393,887","$2,449,062"
Dwyane Wade,"$2,393,887","$2,449,062"
Raymond Felton,"$2,393,887","$2,449,062"
Amir Johnson,"$2,393,887","$2,449,062"
Jeff Green,"$2,393,887","$2,449,062"
Lonnie Walker,"$2,360,160","$2,414,558"
John Collins,"$2,299,080","$2,352,070"
Denzel Valentine,"$2,280,600","$2,333,164"
Larry Nance Jr,"$2,272,390","$2,324,765"
Kevin Huerter,"$2,250,960","$2,302,841"
Monta Ellis,"$2,245,400","$2,297,153"
Harry Giles,"$2,207,040","$2,257,909"
Darius Miller,"$2,205,000","$2,255,822"
Henry Ellenson,"$2,199,311","$2,250,001"
Omri Casspi,"$2,176,260","$2,226,419"
Derrick Rose,"$2,176,260","$2,226,419"
Juan Hernangomez,"$2,166,360","$2,216,291"
Jonas Jerebko,"$2,165,481","$2,215,392"
Quincy Pondexter,"$2,165,481","$2,215,392"
Josh Okogie,"$2,163,600","$2,213,468"
Nik Stauskas,"$2,161,886","$2,211,714"
Terrance Ferguson,"$2,118,840","$2,167,676"
Raul Neto,"$2,100,000","$2,148,402"
Salah Mejri,"$2,098,196","$2,146,556"
Grayson Allen,"$2,076,960","$2,124,831"
Jarrett Allen,"$2,034,120","$2,081,003"
Isaiah Thomas,"$2,029,463","$2,076,239"
Spencer Hawes,"$2,007,058","$2,053,317"
Torrey Craig,"$2,000,000","$2,046,097"
Cole Aldrich,"$2,000,000","$2,046,097"
Chandler Hutchison,"$1,991,520","$2,037,421"
Ante Zizic,"$1,952,760","$1,997,768"
OG Anunoby,"$1,952,760","$1,997,768"
Shabazz Napier,"$1,942,422","$1,987,192"
Aaron Holiday,"$1,914,480","$1,958,606"
Timothe Luwawu,"$1,880,268","$1,923,605"
Tyler Lydon,"$1,874,640","$1,917,847"
Anfernee Simons,"$1,837,800","$1,880,158"
Tim Frazier,"$1,832,107","$1,874,334"
Trey Burke,"$1,795,015","$1,836,387"
Malik Beasley,"$1,773,840","$1,814,724"
Moritz Wagner,"$1,764,240","$1,804,903"
Ian Clark,"$1,757,429","$1,797,935"
Nerlens Noel,"$1,757,429","$1,797,935"
Deyonta Davis,"$1,741,503","$1,781,641"
Furkan Korkmaz,"$1,740,000","$1,780,104"
Caleb Swanigan,"$1,740,000","$1,780,104"
Landry Shamet,"$1,705,920","$1,745,239"
Caris LeVert,"$1,702,800","$1,742,047"
Rodions Kurucs,"$1,690,000","$1,728,952"
Jonah Bolden,"$1,690,000","$1,728,952"
Kyle Kuzma,"$1,689,840","$1,728,788"
Tony Bradley,"$1,679,520","$1,718,230"
Derrick White,"$1,667,160","$1,705,585"
Kyle Singler,"$1,665,333","$1,703,716"
Robert Williams,"$1,656,600","$1,694,782"
Spencer Dinwiddie,"$1,656,092","$1,694,262"
MarShon Brooks,"$1,656,092","$1,694,262"
Josh Hart,"$1,655,160","$1,693,309"
Jacob Evans,"$1,646,400","$1,684,347"
Pat Connaughton,"$1,641,000","$1,678,822"
DeAndre Bembry,"$1,634,640","$1,672,316"
Dzanan Musa,"$1,634,400","$1,672,070"
Omari Spellman,"$1,622,520","$1,659,916"
Noah Vonleh,"$1,621,415","$1,658,786"
James Ennis,"$1,621,415","$1,658,786"
Luke Kornet,"$1,619,260","$1,656,581"
TJ McConnell,"$1,600,520","$1,637,409"
Richaun Holmes,"$1,600,520","$1,637,409"
Malachi Richardson,"$1,569,360","$1,605,531"
Kevon Looney,"$1,567,007","$1,603,124"
Jahlil Okafor,"$1,567,007","$1,603,124"
Wayne Selden,"$1,544,951","$1,580,559"
Dorian Finney-Smith,"$1,544,951","$1,580,559"
Damian Jones,"$1,544,951","$1,580,559"
Quinn Cook,"$1,544,951","$1,580,559"
Wade Baldwin,"$1,544,951","$1,580,559"
Ivica Zubac,"$1,544,951","$1,580,559"
Rodney McGruder,"$1,544,951","$1,580,559"
Malcolm Brogdon,"$1,544,951","$1,580,559"
Cheick Diallo,"$1,544,951","$1,580,559"
Jake Layman,"$1,544,951","$1,580,559"
Skal Labissiere,"$1,544,951","$1,580,559"
Dejounte Murray,"$1,544,951","$1,580,559"
Pascal Siakam,"$1,544,951","$1,580,559"
Treveon Graham,"$1,512,601","$1,547,464"
David Nwaba,"$1,512,601","$1,547,464"
Gerald Green,"$1,512,601","$1,547,464"
Derrick Jones,"$1,512,601","$1,547,464"
Christian Wood,"$1,512,601","$1,547,464"
Georges Niang,"$1,512,601","$1,547,464"
Willy Hernangomez,"$1,496,500","$1,530,992"
Sviatoslav Mykhailiuk,"$1,487,694","$1,521,983"
Mitchell Robinson,"$1,485,440","$1,519,677"
Michael Carter-Williams,"$1,468,082","$1,501,918"
Jawun Evans,"$1,455,492","$1,489,038"
Semi Ojeleye,"$1,378,242","$1,410,008"
Daniel Theis,"$1,378,242","$1,410,008"
Dwayne Bacon,"$1,378,242","$1,410,008"
Maxi Kleber,"$1,378,242","$1,410,008"
Jordan Bell,"$1,378,242","$1,410,008"
Zhou Qi,"$1,378,242","$1,410,008"
Sindarius Thornwell,"$1,378,242","$1,410,008"
Rade Zagorac,"$1,378,242","$1,410,008"
Dillon Brooks,"$1,378,242","$1,410,008"
Ivan Rabb,"$1,378,242","$1,410,008"
Tyler Dorsey,"$1,378,242","$1,410,008"
Sterling Brown,"$1,378,242","$1,410,008"
Frank Jackson,"$1,378,242","$1,410,008"
Damyean Dotson,"$1,378,242","$1,410,008"
Abdel Nader,"$1,378,242","$1,410,008"
Wesley Iwundu,"$1,378,242","$1,410,008"
Khem Birch,"$1,378,242","$1,410,008"
Frank Mason,"$1,378,242","$1,410,008"
Royce O'Neale,"$1,378,242","$1,410,008"
Thomas Bryant,"$1,378,242","$1,410,008"
Daniel Hamilton,"$1,349,383","$1,380,484"
Jabari Bird,"$1,349,383","$1,380,484"
Antonio Blakeney,"$1,349,383","$1,380,484"
Ryan Arcidiacono,"$1,349,383","$1,380,484"
Monte Morris,"$1,349,383","$1,380,484"
Alfonzo McKinnie,"$1,349,383","$1,380,484"
Ike Anigbogu,"$1,349,383","$1,380,484"
Tyrone Wallace,"$1,349,383","$1,380,484"
Shaquille Harrison,"$1,325,531","$1,356,082"
Elie Okobo,"$1,238,464","$1,267,008"
Jalen Brunson,"$1,230,000","$1,258,349"
Melvin Frazier,"$1,050,000","$1,074,201"
Raymond Spalding,"$1,023,210","$1,046,793"
Isaac Bonga,"$1,000,000","$1,023,048"
Justin Hamilton,"$1,000,000","$1,023,048"
Devonte Graham,"$988,464","$1,011,246"
Chasson Randle,"$975,824","$998,315"
Patrick McCaw,"$964,104","$986,325"
De'Anthony Melton,"$949,000","$970,873"
Jason Thompson,"$893,333","$913,923"
Brad Wanamaker,"$838,464","$857,789"
Ryan Broekhoff,"$838,464","$857,789"
Jarred Vanderbilt,"$838,464","$857,789"
Bruce Brown,"$838,464","$857,789"
Khyri Thomas,"$838,464","$857,789"
Isaiah Hartenstein,"$838,464","$857,789"
Alize Johnson,"$838,464","$857,789"
Jevon Carter,"$838,464","$857,789"
Keita Bates-Diop,"$838,464","$857,789"
Kenrich Williams,"$838,464","$857,789"
Hamidou Diallo,"$838,464","$857,789"
Isaiah Briscoe,"$838,464","$857,789"
Gary Trent Jr,"$838,464","$857,789"
Chimezie Metu,"$838,464","$857,789"
Lorenzo Brown,"$800,000","$818,438"
Davon Reed,"$752,250","$769,587"
Isaiah Canaan,"$744,671","$761,833"
Isaiah Whitehead,"$726,390","$743,132"
Bruno Caboclo,"$705,361","$721,618"
Gary Clark,"$674,122","$689,659"
James Nunnally,"$663,255","$678,541"
Kalin Lucas,"$648,008","$662,943"
John Jenkins,"$585,809","$599,310"
Deonte Burton,"$500,000","$511,524"
Andrew Bogut,"$486,892","$498,114"
Dakari Johnson,"$459,414","$470,002"
Chris Boucher,"$457,418","$467,960"
Malcolm Miller,"$457,418","$467,960"
Edmond Sumner,"$449,794","$460,161"
Yante Maten,"$385,000","$393,873"
Andrew Harrison,"$354,500","$362,669"
Eric Moreland,"$309,859","$317,000"
Nick Young,"$284,020","$290,566"
Danuel House,"$247,827","$253,539"
Okaro White,"$247,827","$253,539"
Jaylen Adams,"$236,854","$242,313"
Ben Moore,"$222,099","$227,217"
Tyler Zeller,"$213,948","$218,878"
Quincy Acy,"$213,948","$218,879"
Terrence Jones,"$198,579","$203,155"
Jimmer Fredette,"$198,579","$203,155"
Dairis Bertans,"$194,220","$198,696"
Walter Lemon Jr,"$176,250","$180,311"
Demetrius Jackson,"$170,107","$174,027"
BJ Johnson,"$142,111","$145,385"
Chris Chiozza,"$137,374","$140,540"
Johnathan Williams,"$127,250","$130,182"
Cam Reynolds,"$108,953","$111,464"
Donatas Motiejunas,"$99,289","$101,577"
Emanuel Terry,"$94,740","$96,922"
Justin Bibbs,"$92,159","$94,283"
JaKarr Sampson,"$85,457","$87,426"
Gary Payton II,"$85,457","$87,426"
Alex Poythress,"$77,250","$79,030"
PJ Dozier,"$77,250","$79,030"
RJ Hunter,"$77,250","$79,030"
Theo Pinson,"$77,250","$79,030"
Alan Williams,"$77,250","$79,030"
JP Macura,"$77,250","$79,030"
Joe Chealey,"$77,250","$79,030"
Rawle Alkins,"$77,250","$79,030"
Tyler Ulis,"$77,250","$79,030"
Brandon Sampson,"$77,250","$79,030"
John Holland,"$77,250","$79,030"
Billy Preston,"$77,250","$79,030"
Jaron Blossomgame,"$77,250","$79,030"
Jalen Jones,"$77,250","$79,030"
Deng Adel,"$77,250","$79,030"
Kostas Antetokounmpo,"$77,250","$79,030"
Daryl Macon,"$77,250","$79,030"
Thomas Welsh,"$77,250","$79,030"
DeVaughn Akoon-Purcell,"$77,250","$79,030"
Archie Goodwin,"$77,250","$79,030"
Keenan Evans,"$77,250","$79,030"
Zach Lofton,"$77,250","$79,030"
Damion Lee,"$77,250","$79,030"
Marcus Derrickson,"$77,250","$79,030"
Vincent Edwards,"$77,250","$79,030"
Trevon Duval,"$77,250","$79,030"
Angel Delgado,"$77,250","$79,030"
Johnathan Motley,"$77,250","$79,030"
Alex Caruso,"$77,250","$79,030"
Yuta Watanabe,"$77,250","$79,030"
DJ Stephens,"$77,250","$79,030"
Jarnell Stokes,"$77,250","$79,030"
Julian Washburn,"$77,250","$79,030"
Duncan Robinson,"$77,250","$79,030"
Jaylen Morris,"$77,250","$79,030"
Bonzie Colson,"$77,250","$79,030"
Jared Terrell,"$77,250","$79,030"
CJ Williams,"$77,250","$79,030"
Trevon Bluiett,"$77,250","$79,030"
Isaiah Hicks,"$77,250","$79,030"
Kadeem Allen,"$77,250","$79,030"
Tyler Davis,"$77,250","$79,030"
Donte Grantham,"$77,250","$79,030"
Troy Caupain,"$77,250","$79,030"
Amile Jefferson,"$77,250","$79,030"
Shake Milton,"$77,250","$79,030"
Haywood Highsmith,"$77,250","$79,030"
George King,"$77,250","$79,030"
Troy Williams,"$77,250","$79,030"
Drew Eubanks,"$77,250","$79,030"
Jordan Loyd,"$77,250","$79,030"
Naz Long,"$77,250","$79,030"
Tyler Cavanaugh,"$77,250","$79,030"
Devin Robinson,"$77,250","$79,030"
Jordan McRae,"$77,250","$79,030"
Jonathan Gibson,"$76,236","$77,993"
Kobi Simmons,"$76,236","$77,993"
Andre Ingram,"$76,236","$77,993"
Scott Machado,"$76,236","$77,993"
Charles Cooke,"$76,236","$77,993"
Scotty Hopson,"$76,236","$77,993"
Wenyen Gabriel,"$75,000","$76,728"
Billy Garrett,"$67,370","$68,922"
Brandon Goodwin,"$56,845","$58,155"
Mitch Creek,"$56,845","$58,155"
Jemerrio Jones,"$52,170","$53,372"
Jordan Sibert,"$47,370","$48,461"
Isaac Humphries,"$47,370","$48,461"
Mitchell Creek,"$47,370","$48,461"
Tahjere McCall,"$47,370","$48,461"
Michael Frazier,"$47,370","$48,461"
Stephan Hicks,"$47,370","$48,461"
Dusty Hannahs,"$47,370","$48,461"
Kendrick Nunn,"$47,370","$48,461"
Richard Solomon,"$47,370","$48,461"
Cody Demps,"$47,370","$48,461"
Tarik Phillip,"$47,370","$48,461"
