Player,Salary,Adjusted
Mike Bibby,"$10,500,000","$14,269,206"
Dale Davis,"$10,068,750","$13,683,149"
Rasheed Wallace,"$9,720,000","$13,209,208"
Raef LaFrentz,"$9,714,538","$13,201,785"
Kerry Kittles,"$9,566,667","$13,000,833"
Kenyon Martin,"$9,454,546","$12,848,463"
Gilbert Arenas,"$9,389,600","$12,760,204"
Jamal Mashburn,"$9,300,000","$12,638,440"
Wally Szczerbiak,"$9,000,000","$12,230,748"
Vin Baker,"$8,833,333","$12,004,252"
Steve Nash,"$8,750,000","$11,891,005"
Jamaal Magloire,"$8,533,333","$11,596,561"
Marcus Camby,"$8,500,000","$11,551,262"
Maurice Taylor,"$8,450,000","$11,483,313"
Derek Anderson,"$8,443,500","$11,474,480"
Alan Henderson,"$8,273,125","$11,242,945"
Austin Croshere,"$8,260,000","$11,225,109"
Shandon Anderson,"$8,173,699","$11,107,828"
PJ Brown,"$8,000,000","$10,871,776"
Kelvin Cato,"$7,992,000","$10,860,904"
Brad Miller,"$7,875,000","$10,701,904"
Richard Hamilton,"$7,812,500","$10,616,969"
Rashard Lewis,"$7,792,208","$10,589,392"
Erick Dampier,"$7,700,000","$10,464,084"
Bonzi Wells,"$7,700,000","$10,464,084"
Bo Outlaw,"$7,632,904","$10,372,902"
Doug Christie,"$7,550,000","$10,260,239"
Jason Terry,"$7,500,000","$10,192,290"
Mehmet Okur,"$7,500,000","$10,192,290"
Jerry Stackhouse,"$7,437,500","$10,107,354"
Andre Miller,"$7,366,667","$10,011,094"
Lorenzen Wright,"$7,150,000","$9,716,650"
Ben Wallace,"$7,000,000","$9,512,804"
Corey Maggette,"$7,000,000","$9,512,804"
Jason Williams,"$6,875,000","$9,342,932"
Predrag Stojakovic,"$6,875,000","$9,342,932"
Tariq Abdul-Wahad,"$6,750,000","$9,173,061"
Darius Miles,"$6,750,000","$9,173,061"
Manu Ginobili,"$6,603,500","$8,973,972"
Christian Laettner,"$6,600,000","$8,969,215"
Desmond Mason,"$6,529,630","$8,873,584"
Jonathan Bender,"$6,525,000","$8,867,292"
Adonal Foyle,"$6,500,000","$8,833,318"
Al Harrington,"$6,325,000","$8,595,498"
Howard Eisley,"$6,301,923","$8,564,137"
Sam Cassell,"$6,250,000","$8,493,575"
Vitaly Potapenko,"$6,191,250","$8,413,735"
Jerome Williams,"$6,187,500","$8,408,639"
Jahidi White,"$6,166,466","$8,380,055"
Radoslav Nesterovic,"$6,160,000","$8,371,267"
Metta World Peace,"$6,157,895","$8,368,407"
Mike Miller,"$6,000,000","$8,153,832"
Kenny Thomas,"$6,000,000","$8,153,832"
Stromile Swift,"$5,993,105","$8,144,462"
Calvin Booth,"$5,900,700","$8,018,886"
Clarence Weatherspoon,"$5,899,400","$8,017,119"
Joe Smith,"$5,899,400","$8,017,119"
Todd MacCulloch,"$5,899,400","$8,017,119"
Ruben Patterson,"$5,899,400","$8,017,119"
Kurt Thomas,"$5,884,500","$7,996,871"
Cuttino Mobley,"$5,884,500","$7,996,871"
Alvin Williams,"$5,850,000","$7,949,986"
Danny Fortson,"$5,818,136","$7,906,684"
Quentin Richardson,"$5,800,000","$7,882,037"
Scot Pollard,"$5,792,250","$7,871,505"
Jamal Crawford,"$5,760,000","$7,827,679"
Reggie Miller,"$5,500,000","$7,474,346"
Aaron McKie,"$5,500,000","$7,474,346"
Corliss Williamson,"$5,500,000","$7,474,346"
Malik Rose,"$5,462,500","$7,423,384"
Ricky Davis,"$5,455,200","$7,413,464"
Chauncey Billups,"$5,455,200","$7,413,464"
Jerome James,"$5,455,200","$7,413,464"
Larry Hughes,"$5,455,200","$7,413,464"
Gary Payton,"$5,408,700","$7,350,272"
Scottie Pippen,"$5,408,700","$7,350,272"
Juwan Howard,"$5,408,700","$7,350,272"
James Posey,"$5,408,700","$7,350,272"
Michael Olowokandi,"$5,408,700","$7,350,272"
Alonzo Mourning,"$5,408,700","$7,350,272"
Kwame Brown,"$5,361,873","$7,286,635"
Clifford Robinson,"$5,287,500","$7,185,564"
Nazr Mohammed,"$5,250,000","$7,134,603"
Stephen Jackson,"$5,100,000","$6,930,757"
Eddie Robinson,"$5,055,556","$6,870,359"
Donyell Marshall,"$5,023,850","$6,827,271"
Mark Blount,"$4,903,000","$6,663,040"
Marquis Daniels,"$4,903,000","$6,663,040"
Antonio McDyess,"$4,903,000","$6,663,040"
Derek Fisher,"$4,903,000","$6,663,040"
Vlade Divac,"$4,903,000","$6,663,040"
Brian Cardinal,"$4,903,000","$6,663,040"
Troy Hudson,"$4,903,000","$6,663,040"
Hidayet Turkoglu,"$4,903,000","$6,663,040"
Etan Thomas,"$4,903,000","$6,663,040"
Eric Snow,"$4,875,000","$6,624,988"
Lamond Murray,"$4,875,000","$6,624,988"
Ervin Johnson,"$4,837,633","$6,574,208"
Tyson Chandler,"$4,801,102","$6,524,563"
Michael Stewart,"$4,800,000","$6,523,065"
Rick Fox,"$4,800,000","$6,523,065"
Tony Battie,"$4,800,000","$6,523,065"
Anthony Mason,"$4,710,435","$6,401,349"
Matt Harpring,"$4,690,000","$6,373,578"
Devean George,"$4,546,000","$6,177,886"
Derrick Coleman,"$4,500,000","$6,115,374"
Jeff Foster,"$4,500,000","$6,115,374"
Brian Skinner,"$4,500,000","$6,115,374"
David Wesley,"$4,455,000","$6,054,220"
Yao Ming,"$4,436,880","$6,029,595"
Elden Campbell,"$4,400,000","$5,979,477"
Morris Peterson,"$4,400,000","$5,979,477"
Trenton Hassell,"$4,350,000","$5,911,528"
LeBron James,"$4,320,360","$5,871,248"
Pau Gasol,"$4,318,481","$5,868,695"
Brent Barry,"$4,264,900","$5,795,879"
Marc Jackson,"$4,225,000","$5,741,656"
Chucky Atkins,"$4,200,000","$5,707,682"
Dwight Howard,"$4,179,720","$5,680,122"
Jason Caffey,"$4,148,148","$5,637,217"
Shawn Bradley,"$4,000,000","$5,435,888"
Greg Ostertag,"$4,000,000","$5,435,888"
Carlos Arroyo,"$4,000,000","$5,435,888"
Gordan Giricek,"$4,000,000","$5,435,888"
Eddy Curry,"$3,896,402","$5,295,101"
Darko Milicic,"$3,865,440","$5,253,024"
Moochie Norris,"$3,850,000","$5,232,042"
Eduardo Najera,"$3,809,524","$5,177,036"
Aaron Williams,"$3,790,257","$5,150,853"
Emeka Okafor,"$3,739,680","$5,082,120"
Jeff McInnis,"$3,600,000","$4,892,299"
Eric Williams,"$3,580,000","$4,865,119"
Mike Dunleavy,"$3,565,080","$4,844,844"
Jason Richardson,"$3,534,018","$4,802,631"
Rafer Alston,"$3,500,000","$4,756,402"
Carmelo Anthony,"$3,471,360","$4,717,481"
Evan Eschmeyer,"$3,407,655","$4,630,907"
Chris Mihm,"$3,371,393","$4,581,628"
Ben Gordon,"$3,358,320","$4,563,863"
Speedy Claxton,"$3,300,000","$4,484,607"
Chris Crawford,"$3,250,000","$4,416,659"
Voshon Lenard,"$3,250,000","$4,416,659"
Matt Maloney,"$3,237,500","$4,399,672"
Drew Gooden,"$3,214,080","$4,367,844"
Shane Battier,"$3,212,402","$4,365,564"
Bob Sura,"$3,200,000","$4,348,710"
Othella Harrington,"$3,150,000","$4,280,761"
Bobby Jackson,"$3,150,000","$4,280,761"
Chris Bosh,"$3,129,720","$4,253,202"
Mike James,"$3,100,000","$4,212,813"
Shaun Livingston,"$3,027,840","$4,114,749"
Stanislav Medvedenko,"$3,000,000","$4,076,916"
Michael Redd,"$3,000,000","$4,076,916"
Toni Kukoc,"$3,000,000","$4,076,916"
George Lynch,"$3,000,000","$4,076,916"
Arvydas Sabonis,"$3,000,000","$4,076,916"
Bruce Bowen,"$3,000,000","$4,076,916"
Pat Garrity,"$2,937,500","$3,991,980"
Nikoloz Tskitishvili,"$2,910,600","$3,955,424"
Iakovos Tsakalidis,"$2,900,000","$3,941,018"
Dwyane Wade,"$2,834,160","$3,851,544"
Eric Piatkowski,"$2,750,000","$3,737,173"
Devin Harris,"$2,741,880","$3,726,138"
Ira Newble,"$2,704,350","$3,675,136"
Kevin Ollie,"$2,704,350","$3,675,136"
Tony Delk,"$2,700,000","$3,669,224"
Tom Gugliotta,"$2,700,000","$3,669,224"
Rodney Rogers,"$2,700,000","$3,669,224"
DeSagana Diop,"$2,695,164","$3,662,652"
Greg Buckner,"$2,647,824","$3,598,318"
Dajuan Wagner,"$2,643,600","$3,592,578"
Chris Kaman,"$2,574,240","$3,498,320"
Predrag Drobnjak,"$2,550,000","$3,465,378"
Andres Nocioni,"$2,525,000","$3,431,404"
Damon Jones,"$2,503,000","$3,401,507"
Lucious Harris,"$2,500,000","$3,397,430"
Earl Boykins,"$2,500,000","$3,397,430"
Zeljko Rebraca,"$2,500,000","$3,397,430"
Andrew DeClercq,"$2,500,000","$3,397,430"
DeShawn Stevenson,"$2,500,000","$3,397,430"
Josh Childress,"$2,490,360","$3,384,329"
Jim Jackson,"$2,420,000","$3,288,712"
Michael Doleac,"$2,400,000","$3,261,532"
Joe Johnson,"$2,358,954","$3,205,752"
Kirk Hinrich,"$2,349,840","$3,193,366"
Kedrick Brown,"$2,332,388","$3,169,650"
Vladimir Radmanovic,"$2,300,984","$3,126,972"
Darrell Armstrong,"$2,275,000","$3,091,661"
Luol Deng,"$2,273,400","$3,089,487"
Richard Jefferson,"$2,266,794","$3,080,509"
Nenê,"$2,260,280","$3,071,657"
Troy Murphy,"$2,231,808","$3,032,964"
Chris Wilcox,"$2,210,880","$3,004,524"
Anthony Johnson,"$2,200,000","$2,989,738"
Antonio Daniels,"$2,200,000","$2,989,738"
TJ Ford,"$2,152,800","$2,925,595"
Marko Jaric,"$2,100,000","$2,853,841"
Rafael Araujo,"$2,082,720","$2,830,358"
Amare Stoudemire,"$2,032,200","$2,761,703"
Mike Sweetney,"$1,978,920","$2,689,296"
Marcus Haislip,"$1,976,380","$2,685,844"
Nick Collison,"$1,969,680","$2,676,740"
Malik Allen,"$1,950,625","$2,650,844"
Caron Butler,"$1,930,680","$2,623,740"
Andre Iguodala,"$1,914,480","$2,601,724"
Jason Collins,"$1,887,864","$2,565,554"
Jarvis Hayes,"$1,879,920","$2,554,758"
Jared Jeffries,"$1,834,080","$2,492,463"
Luke Jackson,"$1,818,720","$2,471,589"
Jon Barry,"$1,800,000","$2,446,149"
Rodney White,"$1,797,845","$2,443,221"
Mickael Pietrus,"$1,785,960","$2,427,069"
Jerome Moiso,"$1,760,000","$2,391,790"
Melvin Ely,"$1,742,400","$2,367,872"
Brendan Haywood,"$1,735,305","$2,358,231"
Andris Biedrins,"$1,727,760","$2,347,977"
Steven Hunter,"$1,720,046","$2,337,494"
Cezary Trybanski,"$1,700,000","$2,310,252"
Charlie Ward,"$1,700,000","$2,310,252"
Jarron Collins,"$1,700,000","$2,310,252"
Jumaine Jones,"$1,687,500","$2,293,265"
Jake Voskuhl,"$1,687,500","$2,293,265"
Andrei Kirilenko,"$1,671,694","$2,271,785"
Gerald Wallace,"$1,652,453","$2,245,637"
Erick Strickland,"$1,650,000","$2,242,303"
Robert Swift,"$1,641,360","$2,230,562"
Marcus Banks,"$1,611,840","$2,190,445"
Ron Mercer,"$1,600,000","$2,174,355"
Robert Traylor,"$1,600,000","$2,174,355"
Scott Williams,"$1,600,000","$2,174,355"
Lindsey Hunter,"$1,600,000","$2,174,355"
Calbert Cheaney,"$1,600,000","$2,174,355"
Tyronn Lue,"$1,600,000","$2,174,355"
Wesley Person,"$1,600,000","$2,174,355"
Maurice Williams,"$1,600,000","$2,174,355"
Fred Hoiberg,"$1,600,000","$2,174,355"
Chris Andersen,"$1,600,000","$2,174,355"
Ibo Kutluay,"$1,600,000","$2,174,355"
Darius Songaila,"$1,600,000","$2,174,355"
Anthony Peeler,"$1,600,000","$2,174,355"
Samuel Dalembert,"$1,599,549","$2,173,742"
Fred Jones,"$1,572,480","$2,136,956"
Sebastian Telfair,"$1,559,280","$2,119,017"
Primoz Brezec,"$1,554,326","$2,112,285"
Jamaal Tinsley,"$1,554,326","$2,112,285"
Jay Williams,"$1,550,551","$2,107,155"
Tony Parker,"$1,545,441","$2,100,211"
Luke Ridnour,"$1,531,200","$2,080,858"
Zach Randolph,"$1,504,272","$2,044,263"
Jason Collier,"$1,500,000","$2,038,458"
Joel Przybilla,"$1,500,000","$2,038,458"
Bostjan Nachbar,"$1,493,880","$2,030,141"
Kris Humphries,"$1,481,400","$2,013,181"
Earl Watson,"$1,458,000","$1,981,381"
Reece Gaines,"$1,454,640","$1,976,815"
Mike Wilks,"$1,440,092","$1,957,044"
Jiri Welsch,"$1,419,240","$1,928,707"
Al Jefferson,"$1,407,240","$1,912,399"
Jason Hart,"$1,400,000","$1,902,560"
Eddie House,"$1,388,327","$1,886,696"
Troy Bell,"$1,381,920","$1,877,990"
Juan Dixon,"$1,348,200","$1,832,166"
Walter McCarty,"$1,337,500","$1,817,625"
Kirk Snyder,"$1,336,920","$1,816,836"
Daniel Santiago,"$1,320,000","$1,793,843"
Raja Bell,"$1,320,000","$1,793,843"
Zarko Cabarkapa,"$1,312,800","$1,784,058"
Kevin Willis,"$1,300,000","$1,766,663"
Curtis Borchardt,"$1,280,880","$1,740,680"
Nate Huffman,"$1,280,000","$1,739,484"
Josh Smith,"$1,270,080","$1,726,003"
David West,"$1,247,160","$1,694,855"
Ryan Humphrey,"$1,223,160","$1,662,240"
JR Smith,"$1,206,600","$1,639,735"
Rasual Butler,"$1,200,000","$1,630,766"
John Amaechi,"$1,200,000","$1,630,766"
Aleksandar Pavlovic,"$1,191,000","$1,618,535"
Kareem Rush,"$1,174,200","$1,595,704"
Dorell Wright,"$1,152,240","$1,565,861"
Dahntay Jones,"$1,143,360","$1,553,794"
Qyntel Woods,"$1,127,280","$1,531,942"
Jameer Nelson,"$1,106,160","$1,503,240"
Kenny Anderson,"$1,100,000","$1,494,869"
Steve Smith,"$1,100,000","$1,494,869"
Avery Johnson,"$1,100,000","$1,494,869"
Bryon Russell,"$1,100,000","$1,494,869"
Stacey Augmon,"$1,100,000","$1,494,869"
Vladimir Stepania,"$1,100,000","$1,494,869"
Robert Horry,"$1,100,000","$1,494,869"
Tony Massenburg,"$1,100,000","$1,494,869"
Boris Diaw,"$1,097,640","$1,491,662"
Casey Jacobsen,"$1,082,160","$1,470,625"
Pavel Podkolzin,"$1,061,880","$1,443,065"
Zoran Planinic,"$1,053,720","$1,431,976"
Tayshaun Prince,"$1,038,960","$1,411,917"
Viktor Khryapa,"$1,019,400","$1,385,336"
Travis Outlaw,"$1,011,600","$1,374,736"
Travis Best,"$1,000,000","$1,358,972"
Raul Lopez,"$997,320","$1,355,330"
Samaki Walker,"$995,046","$1,352,239"
Brian Cook,"$971,160","$1,319,779"
Frank Williams,"$957,480","$1,301,188"
Delonte West,"$939,480","$1,276,727"
Nenad Krstic,"$939,480","$1,276,727"
Jacque Vaughn,"$932,546","$1,267,303"
Brevin Knight,"$932,546","$1,267,303"
Amal McCaskill,"$932,546","$1,267,303"
Darvin Ham,"$932,546","$1,267,303"
Rick Brunson,"$932,546","$1,267,303"
John Salmons,"$925,680","$1,257,973"
Kendall Gill,"$912,195","$1,239,647"
Tony Allen,"$901,920","$1,225,684"
Carlos Delfino,"$901,920","$1,225,684"
Ndudi Ebi,"$901,440","$1,225,031"
Brian Scalabrine,"$900,000","$1,223,074"
Maciej Lampe,"$900,000","$1,223,074"
Chris Jefferies,"$899,040","$1,221,770"
Dan Dickau,"$893,400","$1,214,105"
Reggie Evans,"$880,000","$1,195,895"
Kendrick Perkins,"$875,400","$1,189,644"
Kevin Martin,"$872,040","$1,185,077"
Adrian Griffin,"$870,046","$1,182,368"
Mark Pope,"$870,046","$1,182,368"
Mikki Moore,"$870,046","$1,182,368"
Bruno Sundov,"$870,046","$1,182,368"
Leandro Barbosa,"$870,000","$1,182,305"
Josh Howard,"$863,640","$1,173,662"
Sasha Vujacic,"$846,840","$1,150,831"
Michael Curry,"$845,122","$1,148,497"
Beno Udrih,"$841,680","$1,143,819"
David Harrison,"$835,560","$1,135,502"
Bobby Simmons,"$825,000","$1,121,151"
Scott Padgett,"$807,546","$1,097,432"
Zendon Hamilton,"$807,546","$1,097,432"
Anthony Carter,"$807,546","$1,097,432"
Milt Palacio,"$807,546","$1,097,432"
Ryan Bowen,"$807,046","$1,096,752"
Didier Ilunga-Mbenga,"$800,000","$1,087,177"
Anderson Varejao,"$788,000","$1,070,869"
Loren Woods,"$755,000","$1,026,023"
Mamadou N'diaye,"$750,000","$1,019,229"
Keith McLeod,"$750,000","$1,019,229"
Rodney Buford,"$745,046","$1,012,496"
DerMarr Johnson,"$745,046","$1,012,496"
Ansu Sesay,"$745,046","$1,012,496"
Keyon Dooling,"$745,046","$1,012,496"
Wang Zhizhi,"$745,046","$1,012,496"
Mark Madsen,"$745,046","$1,012,496"
Lee Nailon,"$745,046","$1,012,496"
Sean Marks,"$745,046","$1,012,496"
Laron Profit,"$745,046","$1,012,496"
Michael Ruffin,"$745,046","$1,012,496"
Marcus Fizer,"$735,960","$1,000,149"
Mateen Cleaves,"$735,960","$1,000,149"
Jabari Smith,"$720,046","$978,522"
Eddie Gill,"$720,046","$978,522"
Tierre Brown,"$720,046","$978,522"
Jamison Brewer,"$720,046","$978,522"
Michael Bradley,"$720,046","$978,522"
Aleksandar Radojevic,"$720,046","$978,522"
Jamal Sampson,"$695,046","$944,548"
Tamar Slay,"$695,046","$944,548"
Jannero Pargo,"$695,046","$944,548"
Smush Parker,"$695,046","$944,548"
Dan Gadzuric,"$695,046","$944,548"
Eddie Griffin,"$695,046","$944,548"
Junior Harrington,"$695,046","$944,548"
Ronald Murray,"$695,046","$944,548"
Richie Frahm,"$695,046","$944,548"
Matt Barnes,"$695,046","$944,548"
Maurice Evans,"$695,046","$944,548"
Devin Brown,"$695,046","$944,548"
Jason Kapono,"$620,046","$842,625"
Keith Bogans,"$620,046","$842,625"
Theron Smith,"$620,046","$842,625"
Tommy Smith,"$620,046","$842,625"
Francisco Elson,"$620,046","$842,625"
Ronald Dupree,"$620,046","$842,625"
James Jones,"$620,046","$842,625"
Quinton Ross,"$620,046","$842,625"
Luke Walton,"$620,046","$842,625"
Jerome Beasley,"$620,046","$842,625"
Udonis Haslem,"$620,046","$842,625"
Zaza Pachulia,"$620,046","$842,625"
Alex Garcia,"$620,046","$842,625"
Brandon Hunter,"$620,046","$842,625"
Josh Davis,"$620,046","$842,625"
Kyle Korver,"$620,046","$842,625"
Willie Green,"$620,046","$842,625"
Linton Johnson,"$620,046","$842,625"
Steve Blake,"$620,046","$842,625"
Peter John Ramos,"$600,000","$815,383"
Lonny Baxter,"$542,475","$737,208"
Efthimios Rentzias,"$516,865","$702,405"
Kaniel Dickens,"$483,938","$657,658"
Lionel Chalmers,"$450,000","$611,537"
Donta Smith,"$425,000","$577,563"
Royal Ivey,"$425,000","$577,563"
Justin Reed,"$385,277","$523,580"
Bernard Robinson,"$385,277","$523,580"
Chris Duhon,"$385,277","$523,580"
Jared Reiner,"$385,277","$523,580"
Arthur Johnson,"$385,277","$523,580"
Horace Jenkins,"$385,277","$523,580"
Luis Flores,"$385,277","$523,580"
Andre Barrett,"$385,277","$523,580"
John Edwards,"$385,277","$523,580"
Andre Emmett,"$385,277","$523,580"
Antonio Burks,"$385,277","$523,580"
Trevor Ariza,"$385,277","$523,580"
Damien Wilkins,"$385,277","$523,580"
Mario Kasun,"$385,277","$523,580"
Jackson Vroman,"$385,277","$523,580"
Erik Daniels,"$385,277","$523,580"
Romain Sato,"$385,277","$523,580"
Matt Bonner,"$385,277","$523,580"
Pape Sow,"$385,277","$523,580"
Matt Freije,"$380,579","$517,195"
Corsley Edwards,"$319,498","$434,188"
Tony Bobbitt,"$305,403","$415,034"
Roger Mason,"$203,428","$276,452"
Jelani McCoy,"$167,418","$227,516"
Anthony Goldwire,"$116,713","$158,609"
Yuta Tabuse,"$108,066","$146,858"
Awvee Storey,"$84,573","$114,932"
Tremaine Fowlkes,"$79,029","$107,398"
Courtney Alexander,"$79,029","$107,398"
Geno Carlisle,"$65,779","$89,391"
Britton Johnsen,"$45,369","$61,655"
Anthony Miller,"$34,118","$46,365"
