Player,Salary,Adjusted
Kenyon Martin,"$3,536,640","$5,288,487"
Michael Stewart,"$3,520,000","$5,263,604"
Derek Strong,"$3,510,000","$5,248,651"
Travis Best,"$3,500,000","$5,233,697"
Rex Chapman,"$3,500,000","$5,233,697"
Greg Anthony,"$3,500,000","$5,233,697"
Rick Fox,"$3,400,000","$5,084,163"
Adam Keefe,"$3,390,000","$5,069,210"
Lamond Murray,"$3,380,000","$5,054,256"
Derek Fisher,"$3,380,000","$5,054,256"
Eric Snow,"$3,380,000","$5,054,256"
Mike Bibby,"$3,308,160","$4,946,831"
Jud Buechler,"$3,260,000","$4,874,815"
Steve Francis,"$3,246,960","$4,855,316"
Greg Minor,"$3,240,000","$4,844,908"
Tony Battie,"$3,200,000","$4,785,095"
Travis Knight,"$3,200,000","$4,785,095"
Don MacLean,"$3,178,500","$4,752,944"
Stromile Swift,"$3,164,280","$4,731,681"
Doug Christie,"$3,140,000","$4,695,374"
Darrell Armstrong,"$3,100,000","$4,635,560"
Tracy Murray,"$3,060,000","$4,575,747"
Mark Bryant,"$3,029,268","$4,529,791"
Chucky Atkins,"$3,000,000","$4,486,026"
Tyrone Nesby,"$2,990,000","$4,471,073"
Raef LaFrentz,"$2,970,840","$4,442,422"
Samaki Walker,"$2,960,000","$4,426,212"
Baron Davis,"$2,916,000","$4,360,417"
David Wesley,"$2,880,000","$4,306,585"
Brent Price,"$2,880,000","$4,306,585"
Dean Garrett,"$2,880,000","$4,306,585"
Jerome Williams,"$2,870,000","$4,291,632"
Kevin Willis,"$2,870,000","$4,291,632"
Mikki Moore,"$2,850,000","$4,261,725"
Darius Miles,"$2,841,720","$4,249,343"
Antonio Daniels,"$2,820,000","$4,216,865"
Popeye Jones,"$2,812,500","$4,205,650"
Anthony Peeler,"$2,740,000","$4,097,237"
Jon Barry,"$2,730,000","$4,082,284"
Cedric Henderson,"$2,700,000","$4,037,424"
Ervin Johnson,"$2,700,000","$4,037,424"
Lawrence Funderburke,"$2,700,000","$4,037,424"
Antawn Jamison,"$2,678,400","$4,005,124"
Walter McCarty,"$2,670,000","$3,992,563"
Lindsey Hunter,"$2,650,000","$3,962,656"
Lamar Odom,"$2,628,960","$3,931,194"
Vernon Maxwell,"$2,570,000","$3,843,029"
Malik Rose,"$2,570,000","$3,843,029"
Marcus Fizer,"$2,562,000","$3,831,066"
Erick Strickland,"$2,560,000","$3,828,076"
Dragan Tarlac,"$2,500,000","$3,738,355"
Vince Carter,"$2,425,440","$3,626,862"
Matt Maloney,"$2,401,000","$3,590,316"
Gary Trent,"$2,400,000","$3,588,821"
Terry Mills,"$2,400,000","$3,588,821"
Mark Strickland,"$2,400,000","$3,588,821"
Jonathan Bender,"$2,380,680","$3,559,931"
Sam Mitchell,"$2,370,000","$3,543,961"
Chris Whitney,"$2,370,000","$3,543,961"
Jim Jackson,"$2,330,000","$3,484,147"
Mike Miller,"$2,320,080","$3,469,313"
Dale Ellis,"$2,290,000","$3,424,333"
Randy Brown,"$2,250,000","$3,364,520"
Aaron Williams,"$2,250,000","$3,364,520"
Bimbo Coles,"$2,250,000","$3,364,520"
Joe Smith,"$2,250,000","$3,364,520"
Maurice Taylor,"$2,250,000","$3,364,520"
Sam Perkins,"$2,250,000","$3,364,520"
Brian Shaw,"$2,250,000","$3,364,520"
Othella Harrington,"$2,250,000","$3,364,520"
A.C. Green,"$2,250,000","$3,364,520"
Chauncey Billups,"$2,250,000","$3,364,520"
Tony Delk,"$2,250,000","$3,364,520"
Will Perdue,"$2,250,000","$3,364,520"
Bobby Jackson,"$2,250,000","$3,364,520"
Derek Anderson,"$2,250,000","$3,364,520"
John Starks,"$2,250,000","$3,364,520"
Eric Montross,"$2,240,000","$3,349,566"
Robert Traylor,"$2,203,080","$3,294,358"
Chris Crawford,"$2,200,000","$3,289,752"
Jamie Feick,"$2,200,000","$3,289,752"
Otis Thorpe,"$2,200,000","$3,289,752"
J.R. Reid,"$2,200,000","$3,289,752"
Calbert Cheaney,"$2,200,000","$3,289,752"
George McCloud,"$2,200,000","$3,289,752"
John Wallace,"$2,200,000","$3,289,752"
Michael Curry,"$2,200,000","$3,289,752"
Terry Cummings,"$2,200,000","$3,289,752"
Carlos Rogers,"$2,200,000","$3,289,752"
Shandon Anderson,"$2,200,000","$3,289,752"
Eric Piatkowski,"$2,200,000","$3,289,752"
Ron Harper,"$2,200,000","$3,289,752"
Grant Long,"$2,200,000","$3,289,752"
George Lynch,"$2,200,000","$3,289,752"
Rodney Rogers,"$2,200,000","$3,289,752"
Detlef Schrempf,"$2,200,000","$3,289,752"
Steve Kerr,"$2,200,000","$3,289,752"
Terry Porter,"$2,200,000","$3,289,752"
Olden Polynice,"$2,200,000","$3,289,752"
Michael Smith,"$2,200,000","$3,289,752"
Wally Szczerbiak,"$2,162,280","$3,233,348"
Lucious Harris,"$2,160,000","$3,229,939"
Cory Alexander,"$2,160,000","$3,229,939"
Sean Rooks,"$2,160,000","$3,229,939"
DerMarr Johnson,"$2,107,200","$3,150,985"
John Williams,"$2,100,000","$3,140,218"
Clarence Weatherspoon,"$2,100,000","$3,140,218"
Hubert Davis,"$2,100,000","$3,140,218"
Billy Owens,"$2,100,000","$3,140,218"
Eric Murdock,"$2,100,000","$3,140,218"
Vinny Del Negro,"$2,100,000","$3,140,218"
Matt Bullard,"$2,100,000","$3,140,218"
Cherokee Parks,"$2,100,000","$3,140,218"
Alvin Williams,"$2,100,000","$3,140,218"
Jason Williams,"$2,011,080","$3,007,252"
Johnny Newman,"$2,000,000","$2,990,684"
Dell Curry,"$2,000,000","$2,990,684"
Richard Hamilton,"$1,973,880","$2,951,626"
Chris Mihm,"$1,923,600","$2,876,440"
Keith Closs,"$1,920,000","$2,871,057"
Andrew DeClercq,"$1,920,000","$2,871,057"
James Robinson,"$1,870,000","$2,796,289"
Larry Hughes,"$1,842,480","$2,755,138"
Aaron McKie,"$1,818,000","$2,718,532"
Andre Miller,"$1,808,400","$2,704,176"
Jamal Crawford,"$1,762,320","$2,635,271"
Greg Foster,"$1,760,000","$2,631,802"
Jaren Jackson Jr,"$1,750,000","$2,616,848"
Lorenzo Williams,"$1,750,000","$2,616,848"
Muggsy Bogues,"$1,740,000","$2,601,895"
Darvin Ham,"$1,700,000","$2,542,081"
Dirk Nowitzki,"$1,693,560","$2,532,451"
Shawn Marion,"$1,662,240","$2,485,617"
Joel Przybilla,"$1,619,880","$2,422,274"
Paul Pierce,"$1,608,840","$2,405,766"
Jason Terry,"$1,579,080","$2,361,265"
Keyon Dooling,"$1,538,880","$2,301,152"
Bonzi Wells,"$1,528,440","$2,285,540"
Trajan Langdon,"$1,500,120","$2,243,192"
Jacque Vaughn,"$1,500,000","$2,243,013"
Predrag Stojakovic,"$1,480,000","$2,213,106"
Jerome Moiso,"$1,461,960","$2,186,130"
Michael Doleac,"$1,452,000","$2,171,236"
Aleksandar Radojevic,"$1,425,120","$2,131,042"
Etan Thomas,"$1,388,880","$2,076,850"
Keon Clark,"$1,379,400","$2,062,675"
Tony Massenburg,"$1,360,000","$2,033,665"
Corey Maggette,"$1,353,960","$2,024,633"
Corie Blount,"$1,320,000","$1,973,851"
Courtney Alexander,"$1,319,400","$1,972,954"
Gary Grant,"$1,316,969","$1,969,319"
Michael Dickerson,"$1,310,400","$1,959,496"
William Avery,"$1,286,160","$1,923,249"
Mateen Cleaves,"$1,253,400","$1,874,261"
Matt Harpring,"$1,244,880","$1,861,521"
Anthony Johnson,"$1,200,000","$1,794,410"
Chris Carr,"$1,200,000","$1,794,410"
Eldridge Recasner,"$1,200,000","$1,794,410"
Joe Kleine,"$1,200,000","$1,794,410"
Zan Tabak,"$1,200,000","$1,794,410"
Chuck Person,"$1,200,000","$1,794,410"
Anthony Carter,"$1,200,000","$1,794,410"
LaPhonso Ellis,"$1,200,000","$1,794,410"
Danny Ferry,"$1,200,000","$1,794,410"
Dennis Scott,"$1,200,000","$1,794,410"
Jason Collier,"$1,190,760","$1,780,593"
Bryce Drew,"$1,182,600","$1,768,391"
Metta World Peace,"$1,160,760","$1,735,733"
Elliot Perry,"$1,144,000","$1,710,671"
Hidayet Turkoglu,"$1,131,240","$1,691,590"
Tom Hammonds,"$1,130,000","$1,689,736"
Radoslav Nesterovic,"$1,123,560","$1,680,106"
Jelani McCoy,"$1,110,000","$1,659,829"
Cal Bowdler,"$1,102,800","$1,649,063"
Sherman Douglas,"$1,100,000","$1,644,876"
Greg Buckner,"$1,100,000","$1,644,876"
Desmond Mason,"$1,074,720","$1,607,074"
Mirsad Turkcan,"$1,069,400","$1,599,118"
James Posey,"$1,047,600","$1,566,520"
Bill Curley,"$1,034,500","$1,546,931"
Quentin Richardson,"$1,020,960","$1,526,684"
Pat Garrity,"$1,019,280","$1,524,172"
Quincy Lewis,"$1,000,440","$1,496,000"
Kevin Edwards,"$1,000,000","$1,495,342"
Jerome Kersey,"$1,000,000","$1,495,342"
Felton Spencer,"$1,000,000","$1,495,342"
David Wingate,"$1,000,000","$1,495,342"
Pervis Ellison,"$1,000,000","$1,495,342"
Dee Brown,"$1,000,000","$1,495,342"
Monty Williams,"$1,000,000","$1,495,342"
Mario Elie,"$1,000,000","$1,495,342"
Tyrone Corbin,"$1,000,000","$1,495,342"
Bruno Sundov,"$997,000","$1,490,856"
Ruben Patterson,"$990,000","$1,480,388"
Roshown McLeod,"$978,600","$1,463,341"
Jamaal Magloire,"$975,000","$1,457,958"
Dion Glover,"$960,480","$1,436,246"
Ricky Davis,"$939,360","$1,404,664"
Speedy Claxton,"$936,000","$1,399,640"
Terry Davis,"$923,500","$1,380,948"
Stacey Augmon,"$923,500","$1,380,948"
Jeff Foster,"$922,080","$1,378,825"
Brian Skinner,"$901,800","$1,348,499"
Morris Peterson,"$898,560","$1,343,654"
Kenny Thomas,"$885,120","$1,323,557"
Fred Hoiberg,"$880,000","$1,315,901"
Tyronn Lue,"$865,800","$1,294,667"
Donnell Harvey,"$862,560","$1,289,822"
Devean George,"$849,720","$1,270,622"
Felipe Lopez,"$831,120","$1,242,808"
DeShawn Stevenson,"$828,120","$1,238,322"
John Crotty,"$800,000","$1,196,273"
Mahmoud Abdul-Rauf,"$798,500","$1,194,030"
Al Harrington,"$797,880","$1,193,103"
Dalibor Bagaric,"$795,000","$1,188,797"
Tim James,"$783,120","$1,171,032"
Sam Jacobson,"$768,500","$1,149,170"
Iakovos Tsakalidis,"$763,200","$1,141,245"
Vonteego Cummings,"$757,200","$1,132,273"
Corey Benjamin,"$749,160","$1,120,250"
Vladimir Stepania,"$749,160","$1,120,250"
Nazr Mohammed,"$739,080","$1,105,177"
Mamadou N'diaye,"$737,880","$1,103,383"
Isaiah Rider,"$736,000","$1,100,571"
Todd Day,"$736,000","$1,100,571"
David Benoit,"$736,000","$1,100,571"
Jumaine Jones,"$735,600","$1,099,973"
Bruce Bowen,"$733,000","$1,096,085"
Scott Padgett,"$730,800","$1,092,796"
Erick Barkley,"$712,200","$1,064,982"
Damon Jones,"$710,000","$1,061,692"
Mark Madsen,"$707,040","$1,057,266"
Reggie Slater,"$673,500","$1,007,112"
Darrick Martin,"$673,500","$1,007,112"
Larry Robinson,"$611,000","$913,654"
Todd Fuller,"$611,000","$913,654"
Don Reid,"$611,000","$913,654"
Antonio Harvey,"$611,000","$913,654"
Emanual Davis,"$610,000","$912,158"
Eddie Robinson,"$600,000","$897,205"
John Amaechi,"$600,000","$897,205"
Shammond Williams,"$550,000","$822,438"
Doug Overton,"$548,500","$820,195"
Shawnelle Scott,"$548,500","$820,195"
Rick Brunson,"$539,500","$806,736"
Kevin Ollie,"$523,500","$782,811"
Moochie Norris,"$523,500","$782,811"
Tyus Edney,"$523,500","$782,811"
Jeff McInnis,"$523,500","$782,811"
Etdrick Bohannon,"$523,500","$782,811"
Troy Hudson,"$523,500","$782,811"
Roy Rogers,"$523,500","$782,811"
Ryan Bowen,"$510,000","$762,624"
Ansu Sesay,"$508,000","$759,633"
Laron Profit,"$508,000","$759,633"
Adrian Griffin,"$498,500","$745,428"
Earl Boykins,"$498,500","$745,428"
William Cunningham,"$498,500","$745,428"
Mark Pope,"$498,500","$745,428"
Andrae Patterson,"$498,500","$745,428"
Kornel David,"$498,500","$745,428"
Gerard King,"$489,500","$731,970"
Leon Smith,"$483,680","$723,267"
Michael Ruffin,"$440,000","$657,950"
Evan Eschmeyer,"$423,500","$633,277"
Rodney Buford,"$423,500","$633,277"
Michael Hawkins,"$423,500","$633,277"
Lari Ketner,"$423,500","$633,277"
Maceo Baston,"$423,500","$633,277"
Rafer Alston,"$423,500","$633,277"
Jonathan Kerner,"$423,500","$633,277"
Lazaro Borrell,"$423,500","$633,277"
Jermaine Jackson,"$423,500","$633,277"
Todd MacCulloch,"$423,500","$633,277"
Derrick Dial,"$423,500","$633,277"
Calvin Booth,"$423,500","$633,277"
Obinna Ekezie,"$423,500","$633,277"
Hanno Mottola,"$316,969","$473,977"
Mark Blount,"$316,969","$473,977"
Milt Palacio,"$316,969","$473,977"
Chris Herren,"$316,969","$473,977"
Soumaila Samake,"$316,969","$473,977"
Stephen Jackson,"$316,969","$473,977"
Lee Nailon,"$316,969","$473,977"
Terrance Roberson,"$316,969","$473,977"
AJ Guyton,"$316,969","$473,977"
Jake Voskuhl,"$316,969","$473,977"
Khalid El-Amin,"$316,969","$473,977"
Eduardo Najera,"$316,969","$473,977"
Brian Cardinal,"$316,969","$473,977"
Torraye Braggs,"$316,969","$473,977"
Marc Jackson,"$316,969","$473,977"
Chris Porter,"$316,969","$473,977"
Dan Langhi,"$316,969","$473,977"
Zendon Hamilton,"$316,969","$473,977"
Stanislav Medvedenko,"$316,969","$473,977"
Mike Penberthy,"$316,969","$473,977"
Eddie House,"$316,969","$473,977"
Jason Hart,"$316,969","$473,977"
Michael Redd,"$316,969","$473,977"
Lavor Postell,"$316,969","$473,977"
Pete Mickeal,"$316,969","$473,977"
Olumide Oyedeji,"$316,969","$473,977"
Ruben Wolkowyski,"$316,969","$473,977"
Pepe Sanchez,"$316,969","$473,977"
Ademola Okulaja,"$316,969","$473,977"
Daniel Santiago,"$316,969","$473,977"
Paul McPherson,"$316,969","$473,977"
Ruben Garces,"$316,969","$473,977"
Jabari Smith,"$316,969","$473,977"
Ira Newble,"$316,969","$473,977"
Chris Carrawell,"$316,969","$473,977"
Garth Joseph,"$316,969","$473,977"
Mike Smith,"$316,969","$473,977"
Mark Karcher,"$50,000","$74,767"
Anthony Miller,"$40,000","$59,813"
Jamal Robinson,"$40,000","$59,813"
