Player,Salary,Adjusted
Eddy Curry,"$3,080,160","$4,322,569"
Rodney Rogers,"$3,075,600","$4,316,170"
Evan Eschmeyer,"$3,017,266","$4,234,306"
Matt Maloney,"$3,006,260","$4,218,861"
Drew Gooden,"$3,004,560","$4,216,475"
Chris Crawford,"$3,000,000","$4,210,076"
Jon Barry,"$3,000,000","$4,210,076"
Lindsey Hunter,"$3,000,000","$4,210,076"
Speedy Claxton,"$3,000,000","$4,210,076"
Derek Fisher,"$3,000,000","$4,210,076"
Michael Redd,"$3,000,000","$4,210,076"
Eric Montross,"$2,960,000","$4,153,941"
Hubert Davis,"$2,956,250","$4,148,679"
Aaron Williams,"$2,925,000","$4,104,824"
Tony Delk,"$2,925,000","$4,104,824"
Othella Harrington,"$2,925,000","$4,104,824"
Bobby Jackson,"$2,925,000","$4,104,824"
Chris Bosh,"$2,911,320","$4,085,626"
Chris Mihm,"$2,809,494","$3,942,727"
George Lynch,"$2,800,000","$3,929,404"
Michael Curry,"$2,800,000","$3,929,404"
Jason Richardson,"$2,789,280","$3,914,360"
Nikoloz Tskitishvili,"$2,720,760","$3,818,202"
Pat Garrity,"$2,643,750","$3,710,129"
Greg Buckner,"$2,640,000","$3,704,867"
Dwyane Wade,"$2,636,400","$3,699,814"
Wang Zhizhi,"$2,620,943","$3,678,122"
Pau Gasol,"$2,618,395","$3,674,547"
John Amaechi,"$2,610,000","$3,662,766"
Jamal Crawford,"$2,577,937","$3,617,770"
Shane Battier,"$2,533,440","$3,555,325"
Lucious Harris,"$2,500,000","$3,508,396"
Earl Boykins,"$2,500,000","$3,508,396"
Eric Piatkowski,"$2,500,000","$3,508,396"
Predrag Drobnjak,"$2,500,000","$3,508,396"
Andrew DeClercq,"$2,500,000","$3,508,396"
Darrell Armstrong,"$2,475,000","$3,473,312"
Dajuan Wagner,"$2,471,280","$3,468,092"
Ira Newble,"$2,458,500","$3,450,157"
Kevin Ollie,"$2,458,500","$3,450,157"
Stacey Augmon,"$2,400,000","$3,368,060"
Chris Kaman,"$2,394,600","$3,360,482"
Joel Przybilla,"$2,373,309","$3,330,603"
Eddie Griffin,"$2,312,760","$3,245,631"
Cory Alexander,"$2,302,778","$3,231,623"
Keyon Dooling,"$2,256,444","$3,166,600"
Etan Thomas,"$2,200,942","$3,088,711"
Jim Jackson,"$2,200,000","$3,087,389"
Antonio Daniels,"$2,200,000","$3,087,389"
Kirk Hinrich,"$2,185,920","$3,067,629"
Courtney Alexander,"$2,168,193","$3,042,752"
Bimbo Coles,"$2,120,000","$2,975,119"
DeSagana Diop,"$2,118,840","$2,973,492"
Nenê,"$2,102,840","$2,951,038"
Troy Hudson,"$2,100,000","$2,947,053"
Chris Wilcox,"$2,066,760","$2,900,405"
TJ Ford,"$2,002,680","$2,810,478"
Hidayet Turkoglu,"$1,995,611","$2,800,558"
Rodney White,"$1,947,600","$2,733,181"
Marko Jaric,"$1,925,000","$2,701,465"
Amare Stoudemire,"$1,899,720","$2,665,988"
Desmond Mason,"$1,898,312","$2,664,012"
Joe Johnson,"$1,850,160","$2,596,438"
Mike Sweetney,"$1,840,800","$2,583,302"
Quentin Richardson,"$1,805,735","$2,534,093"
Caron Butler,"$1,804,680","$2,532,613"
Nate Huffman,"$1,760,000","$2,469,911"
Kedrick Brown,"$1,757,640","$2,466,599"
Jarvis Hayes,"$1,748,760","$2,454,137"
Jamaal Magloire,"$1,726,771","$2,423,279"
Jared Jeffries,"$1,714,440","$2,405,974"
Samaki Walker,"$1,700,000","$2,385,709"
Corie Blount,"$1,680,000","$2,357,642"
Vladimir Radmanovic,"$1,669,800","$2,343,328"
Morris Peterson,"$1,646,079","$2,310,039"
Melvin Ely,"$1,628,760","$2,285,734"
DeShawn Stevenson,"$1,616,087","$2,267,949"
Cezary Trybanski,"$1,600,000","$2,245,373"
Jerome Moiso,"$1,600,000","$2,245,373"
Dalibor Bagaric,"$1,599,076","$2,244,077"
Richard Jefferson,"$1,586,280","$2,226,119"
Iakovos Tsakalidis,"$1,580,702","$2,218,291"
Nick Collison,"$1,578,240","$2,214,836"
Marcus Haislip,"$1,547,280","$2,171,388"
Stanislav Medvedenko,"$1,540,000","$2,161,172"
Michael Doleac,"$1,540,000","$2,161,172"
Gordan Giricek,"$1,540,000","$2,161,172"
Mickael Pietrus,"$1,527,946","$2,144,256"
Malik Allen,"$1,510,000","$2,119,071"
Troy Murphy,"$1,506,960","$2,114,805"
Fred Jones,"$1,506,000","$2,113,458"
Jumaine Jones,"$1,500,000","$2,105,038"
Mark Jackson,"$1,500,000","$2,105,038"
Karl Malone,"$1,500,000","$2,105,038"
Brian Skinner,"$1,500,000","$2,105,038"
Erick Strickland,"$1,500,000","$2,105,038"
Tyronn Lue,"$1,500,000","$2,105,038"
Jake Voskuhl,"$1,500,000","$2,105,038"
Marcus Banks,"$1,499,400","$2,104,196"
Manu Ginobili,"$1,457,500","$2,045,395"
Steven Hunter,"$1,431,600","$2,009,048"
Luke Ridnour,"$1,424,400","$1,998,944"
Bostjan Nachbar,"$1,396,440","$1,959,706"
Kirk Haston,"$1,360,080","$1,908,680"
Reece Gaines,"$1,353,120","$1,898,912"
Earl Watson,"$1,336,500","$1,875,588"
Jiri Welsch,"$1,326,600","$1,861,695"
Bryce Drew,"$1,300,000","$1,824,366"
Michael Bradley,"$1,292,040","$1,813,195"
Troy Bell,"$1,285,440","$1,803,933"
Juan Dixon,"$1,260,360","$1,768,737"
Ryan Bowen,"$1,250,000","$1,754,198"
Jarron Collins,"$1,250,000","$1,754,198"
Jason Collins,"$1,227,480","$1,722,594"
Zarko Cabarkapa,"$1,221,240","$1,713,837"
Walter McCarty,"$1,200,000","$1,684,030"
Voshon Lenard,"$1,200,000","$1,684,030"
Daniel Santiago,"$1,200,000","$1,684,030"
Curtis Borchardt,"$1,187,240","$1,666,123"
Zach Randolph,"$1,172,160","$1,644,960"
Chris Childs,"$1,166,667","$1,637,252"
David West,"$1,160,160","$1,628,120"
Ryan Humphrey,"$1,143,360","$1,604,544"
Jeryl Sasser,"$1,125,729","$1,579,801"
Brendan Haywood,"$1,125,360","$1,579,283"
Aleksandar Pavlovic,"$1,107,960","$1,554,865"
Mehmet Okur,"$1,100,000","$1,543,694"
Kareem Rush,"$1,097,640","$1,540,382"
Joseph Forte,"$1,080,360","$1,516,132"
Kendall Gill,"$1,070,000","$1,501,593"
Calbert Cheaney,"$1,070,000","$1,501,593"
Popeye Jones,"$1,070,000","$1,501,593"
Kenny Anderson,"$1,070,000","$1,501,593"
Olden Polynice,"$1,070,000","$1,501,593"
Bryon Russell,"$1,070,000","$1,501,593"
Horace Grant,"$1,070,000","$1,501,593"
Sean Rooks,"$1,070,000","$1,501,593"
Steve Smith,"$1,070,000","$1,501,593"
Scott Williams,"$1,070,000","$1,501,593"
Anthony Peeler,"$1,070,000","$1,501,593"
Tony Massenburg,"$1,070,000","$1,501,593"
Kevin Willis,"$1,070,000","$1,501,593"
Chris Whitney,"$1,070,000","$1,501,593"
Dahntay Jones,"$1,063,680","$1,492,724"
Qyntel Woods,"$1,053,720","$1,478,747"
Boris Diaw,"$1,021,080","$1,432,941"
Casey Jacobsen,"$1,011,600","$1,419,637"
Dion Glover,"$1,000,000","$1,403,358"
Stephen Jackson,"$1,000,000","$1,403,358"
Monty Williams,"$1,000,000","$1,403,358"
Brandon Armstrong,"$995,650","$1,397,254"
Zoran Planinic,"$980,280","$1,375,684"
Tayshaun Prince,"$971,160","$1,362,885"
Efthimios Rentzias,"$971,160","$1,362,885"
Robert Pack,"$965,610","$1,355,097"
Andrei Kirilenko,"$955,800","$1,341,330"
Mark Blount,"$944,922","$1,326,064"
Travis Outlaw,"$941,040","$1,320,616"
Travis Best,"$938,679","$1,317,303"
Fred Hoiberg,"$938,679","$1,317,303"
Gary Trent,"$938,679","$1,317,303"
Gerald Wallace,"$917,520","$1,287,609"
Brian Cook,"$903,360","$1,267,738"
Frank Williams,"$894,960","$1,255,949"
Rod Strickland,"$887,317","$1,245,224"
Samuel Dalembert,"$887,160","$1,245,003"
Mitchell Butler,"$876,179","$1,229,593"
John Salmons,"$865,320","$1,214,354"
Jamaal Tinsley,"$861,600","$1,209,133"
Primoz Brezec,"$861,600","$1,209,133"
Tony Parker,"$856,200","$1,201,555"
Chris Jefferies,"$840,360","$1,179,326"
Ndudi Ebi,"$838,560","$1,176,800"
Dan Dickau,"$835,200","$1,172,085"
Maciej Lampe,"$829,000","$1,163,384"
Robert Traylor,"$825,000","$1,157,770"
Kendrick Perkins,"$814,320","$1,142,783"
Jacque Vaughn,"$813,679","$1,141,883"
Rick Brunson,"$813,679","$1,141,883"
Darvin Ham,"$813,679","$1,141,883"
Anthony Johnson,"$813,679","$1,141,883"
John Wallace,"$813,679","$1,141,883"
Leandro Barbosa,"$809,280","$1,135,710"
Brian Scalabrine,"$800,000","$1,122,686"
Carlos Arroyo,"$800,000","$1,122,686"
Josh Howard,"$773,400","$1,085,357"
Mark Pope,"$751,179","$1,054,173"
Adrian Griffin,"$751,179","$1,054,173"
Damon Jones,"$751,179","$1,054,173"
Shammond Williams,"$751,179","$1,054,173"
Vladimir Stepania,"$751,179","$1,054,173"
Anthony Carter,"$751,179","$1,054,173"
Bruno Sundov,"$751,159","$1,054,145"
Eddie House,"$750,000","$1,052,519"
Reggie Evans,"$700,000","$982,351"
Doug Overton,"$695,844","$976,518"
Obinna Ekezie,"$688,679","$966,463"
Scott Padgett,"$688,679","$966,463"
Rafer Alston,"$688,679","$966,463"
Ansu Sesay,"$688,679","$966,463"
Amal McCaskill,"$688,679","$966,463"
Milt Palacio,"$688,679","$966,463"
Raja Bell,"$688,679","$966,463"
Oliver Miller,"$686,838","$963,880"
Brian Cardinal,"$663,679","$931,379"
Pepe Sanchez,"$663,679","$931,379"
Mark Madsen,"$663,679","$931,379"
Donnell Harvey,"$663,679","$931,379"
Ruben Boumtje-Boumtje,"$663,679","$931,379"
Michael Ruffin,"$663,679","$931,379"
Mike James,"$638,679","$896,295"
Chris Andersen,"$638,679","$896,295"
Jeff Trepagnier,"$638,679","$896,295"
Tremaine Fowlkes,"$638,679","$896,295"
Mike Wilks,"$638,679","$896,295"
Jamison Brewer,"$638,679","$896,295"
Bobby Simmons,"$638,679","$896,295"
Loren Woods,"$638,679","$896,295"
Trenton Hassell,"$638,679","$896,295"
Jabari Smith,"$638,679","$896,295"
Jason Hart,"$638,679","$896,295"
Lonny Baxter,"$636,679","$893,489"
Mengke Bateer,"$636,679","$893,489"
Raul Lopez,"$621,520","$872,215"
Dan Langhi,"$603,786","$847,327"
Sean Marks,"$596,295","$836,815"
Alton Ford,"$586,082","$822,483"
Tamar Slay,"$563,679","$791,043"
Carlos Boozer,"$563,679","$791,043"
JR Bremer,"$563,679","$791,043"
Jamal Sampson,"$563,679","$791,043"
Jannero Pargo,"$563,679","$791,043"
Rasual Butler,"$563,679","$791,043"
Dan Gadzuric,"$563,679","$791,043"
Ronald Murray,"$563,679","$791,043"
Robert Archibald,"$563,679","$791,043"
Sam Clancy,"$563,679","$791,043"
Devin Brown,"$563,679","$791,043"
Roger Mason,"$563,679","$791,043"
Mikki Moore,"$513,000","$719,923"
Zendon Hamilton,"$485,619","$681,497"
Muggsy Bogues,"$437,420","$613,857"
Travis Hansen,"$366,931","$514,935"
Brandon Hunter,"$366,931","$514,935"
Linton Johnson,"$366,931","$514,935"
Jason Kapono,"$366,931","$514,935"
Jon Stefansson,"$366,931","$514,935"
Marquis Daniels,"$366,931","$514,935"
Francisco Elson,"$366,931","$514,935"
James Jones,"$366,931","$514,935"
Josh Moore,"$366,931","$514,935"
Luke Walton,"$366,931","$514,935"
Theron Smith,"$366,931","$514,935"
Jerome Beasley,"$366,931","$514,935"
Udonis Haslem,"$366,931","$514,935"
Keith McLeod,"$366,931","$514,935"
Richie Frahm,"$366,931","$514,935"
Keith Bogans,"$366,931","$514,935"
Zaza Pachulia,"$366,931","$514,935"
Kyle Korver,"$366,931","$514,935"
Willie Green,"$366,931","$514,935"
Darius Songaila,"$366,931","$514,935"
Alex Garcia,"$366,931","$514,935"
Ben Handlogten,"$366,931","$514,935"
Maurice Williams,"$366,931","$514,935"
Steve Blake,"$366,931","$514,935"
Paul Grant,"$350,581","$491,990"
Matt Carroll,"$349,032","$489,817"
Kaniel Dickens,"$264,011","$370,502"
Cherokee Parks,"$228,946","$321,293"
Tyrone Hill,"$221,829","$311,305"
Damone Brown,"$202,508","$284,191"
Quincy Lewis,"$202,341","$283,957"
Ben Davis,"$176,369","$247,508"
Rodney Buford,"$145,686","$204,449"
Tracy Murray,"$143,537","$201,433"
Slavko Vranes,"$129,768","$182,111"
Sean Lampley,"$89,364","$125,409"
Shane Heal,"$75,615","$106,114"
Torraye Braggs,"$53,697","$75,356"
Britton Johnsen,"$44,748","$62,797"
Jelani McCoy,"$36,643","$51,423"
Derrick Dial,"$32,375","$45,433"
