Player,Salary,Adjusted
Derrick McKey,"$6,000,000","$8,689,786"
Bo Outlaw,"$6,000,000","$8,689,786"
Jerry Stackhouse,"$5,843,750","$8,463,489"
Steve Nash,"$5,750,000","$8,327,712"
Isaac Austin,"$5,695,715","$8,249,091"
Lorenzen Wright,"$5,500,000","$7,965,637"
Shandon Anderson,"$5,500,000","$7,965,637"
Nick Anderson,"$5,401,906","$7,823,568"
Chris Mills,"$5,400,000","$7,820,807"
Mookie Blaylock,"$5,400,000","$7,820,807"
Alvin Williams,"$5,350,000","$7,748,392"
Robert Horry,"$5,300,000","$7,675,978"
Loy Vaught,"$5,222,025","$7,563,047"
Bobby Phills,"$5,220,000","$7,560,114"
Bob Sura,"$5,213,333","$7,550,458"
Doug Christie,"$5,200,000","$7,531,148"
Chris Childs,"$5,200,000","$7,531,148"
Eddie Robinson,"$5,170,000","$7,487,699"
Bryon Russell,"$5,142,857","$7,448,388"
Charlie Ward,"$5,110,000","$7,400,801"
Tariq Abdul-Wahad,"$5,062,500","$7,332,007"
Hakeem Olajuwon,"$5,061,539","$7,330,615"
Walt Williams,"$5,000,000","$7,241,488"
Predrag Stojakovic,"$5,000,000","$7,241,488"
Jerome Williams,"$5,000,000","$7,241,488"
Jason Caffey,"$4,812,500","$6,969,932"
Howard Eisley,"$4,781,250","$6,924,673"
Vitaly Potapenko,"$4,762,500","$6,897,518"
Rod Strickland,"$4,750,000","$6,879,413"
Ben Wallace,"$4,700,000","$6,806,999"
Brent Barry,"$4,680,000","$6,778,033"
Michael Olowokandi,"$4,662,472","$6,752,647"
Scott Williams,"$4,650,000","$6,734,584"
Danny Fortson,"$4,649,534","$6,733,909"
Clarence Weatherspoon,"$4,638,000","$6,717,204"
Calvin Booth,"$4,539,000","$6,573,823"
Todd MacCulloch,"$4,538,000","$6,572,375"
Avery Johnson,"$4,538,000","$6,572,375"
Anthony Mason,"$4,538,000","$6,572,375"
Joe Smith,"$4,538,000","$6,572,375"
Ruben Patterson,"$4,538,000","$6,572,375"
Nazr Mohammed,"$4,500,000","$6,517,339"
Shawn Bradley,"$4,500,000","$6,517,339"
Brevin Knight,"$4,500,000","$6,517,339"
Christian Laettner,"$4,500,000","$6,517,339"
Eric Williams,"$4,448,000","$6,442,028"
Cuttino Mobley,"$4,413,375","$6,391,881"
Kurt Thomas,"$4,413,375","$6,391,881"
Rashard Lewis,"$4,413,375","$6,391,881"
Jahidi White,"$4,413,375","$6,391,881"
Brad Miller,"$4,400,000","$6,372,510"
Adonal Foyle,"$4,400,000","$6,372,510"
Sam Cassell,"$4,350,000","$6,300,095"
Scot Pollard,"$4,344,187","$6,291,676"
Voshon Lenard,"$4,252,435","$6,158,792"
Mike Bibby,"$4,174,893","$6,046,488"
Darrell Armstrong,"$4,005,000","$5,800,432"
Corliss Williamson,"$4,000,000","$5,793,191"
Aaron McKie,"$4,000,000","$5,793,191"
Elton Brand,"$3,882,360","$5,622,813"
Derek Strong,"$3,861,000","$5,591,877"
Mark Jackson,"$3,860,000","$5,590,429"
Rex Chapman,"$3,850,000","$5,575,946"
Michael Stewart,"$3,840,000","$5,561,463"
Kenyon Martin,"$3,801,960","$5,506,370"
Rick Fox,"$3,791,250","$5,490,858"
Raef LaFrentz,"$3,755,142","$5,438,563"
Lamond Murray,"$3,750,000","$5,431,116"
Eric Snow,"$3,750,000","$5,431,116"
Kwame Brown,"$3,697,440","$5,354,994"
Brent Price,"$3,680,000","$5,329,735"
Ervin Johnson,"$3,670,929","$5,316,598"
Tony Battie,"$3,600,000","$5,213,871"
Moochie Norris,"$3,600,000","$5,213,871"
Travis Knight,"$3,600,000","$5,213,871"
Jud Buechler,"$3,600,000","$5,213,871"
Zeljko Rebraca,"$3,500,000","$5,069,042"
Steve Francis,"$3,473,520","$5,030,691"
Lindsey Hunter,"$3,425,760","$4,961,520"
Stromile Swift,"$3,401,640","$4,926,587"
Tracy Murray,"$3,400,000","$4,924,212"
Antawn Jamison,"$3,388,176","$4,907,087"
Travis Best,"$3,375,000","$4,888,004"
Tim Hardaway,"$3,360,390","$4,866,845"
Tyson Chandler,"$3,308,160","$4,791,200"
Chucky Atkins,"$3,300,000","$4,779,382"
Tyrone Nesby,"$3,260,000","$4,721,450"
Marc Jackson,"$3,250,000","$4,706,967"
Anthony Carter,"$3,250,000","$4,706,967"
David Wesley,"$3,240,000","$4,692,484"
Dean Garrett,"$3,240,000","$4,692,484"
Jon Barry,"$3,175,000","$4,598,345"
Walter McCarty,"$3,125,000","$4,525,930"
Baron Davis,"$3,119,400","$4,517,820"
Vince Carter,"$3,073,032","$4,450,665"
Darius Miles,"$3,054,840","$4,424,317"
Evan Eschmeyer,"$3,038,000","$4,399,928"
Lawrence Funderburke,"$3,025,000","$4,381,100"
Jaren Jackson Jr,"$3,020,834","$4,375,067"
Greg Anthony,"$3,000,000","$4,344,893"
Cedric Henderson,"$3,000,000","$4,344,893"
Kevin Willis,"$3,000,000","$4,344,893"
Eric Piatkowski,"$3,000,000","$4,344,893"
Derek Fisher,"$3,000,000","$4,344,893"
LaPhonso Ellis,"$3,000,000","$4,344,893"
Antonio Daniels,"$3,000,000","$4,344,893"
Anthony Peeler,"$2,978,500","$4,313,754"
Pau Gasol,"$2,970,840","$4,302,660"
Andrew DeClercq,"$2,900,000","$4,200,063"
Lamar Odom,"$2,812,320","$4,073,076"
Robert Traylor,"$2,793,505","$4,045,827"
Marcus Fizer,"$2,754,120","$3,988,785"
Chris Whitney,"$2,700,000","$3,910,403"
Eddy Curry,"$2,678,400","$3,879,120"
Johnny Newman,"$2,675,000","$3,874,195"
John Wallace,"$2,630,000","$3,809,023"
Jason Williams,"$2,554,072","$3,699,056"
Jonathan Bender,"$2,546,760","$3,688,466"
Matt Maloney,"$2,543,750","$3,684,107"
Mikki Moore,"$2,531,250","$3,666,003"
Chris Gatling,"$2,504,227","$3,626,866"
Chris Crawford,"$2,500,000","$3,620,744"
Mike Miller,"$2,494,080","$3,612,170"
Eric Montross,"$2,480,000","$3,591,778"
Randy Brown,"$2,475,000","$3,584,536"
Aaron Williams,"$2,475,000","$3,584,536"
Chauncey Billups,"$2,475,000","$3,584,536"
Othella Harrington,"$2,475,000","$3,584,536"
Tony Delk,"$2,475,000","$3,584,536"
Bobby Jackson,"$2,475,000","$3,584,536"
John Starks,"$2,475,000","$3,584,536"
Jason Richardson,"$2,425,440","$3,512,759"
Horace Grant,"$2,419,580","$3,504,272"
Hubert Davis,"$2,418,750","$3,503,070"
Steve Kerr,"$2,406,250","$3,484,966"
Jamie Feick,"$2,400,000","$3,475,914"
Lucious Harris,"$2,400,000","$3,475,914"
George Lynch,"$2,400,000","$3,475,914"
Stacey Augmon,"$2,400,000","$3,475,914"
Calbert Cheaney,"$2,400,000","$3,475,914"
George McCloud,"$2,400,000","$3,475,914"
Michael Curry,"$2,400,000","$3,475,914"
Sean Rooks,"$2,400,000","$3,475,914"
Grant Long,"$2,400,000","$3,475,914"
Rodney Rogers,"$2,400,000","$3,475,914"
Terry Porter,"$2,400,000","$3,475,914"
Michael Smith,"$2,400,000","$3,475,914"
Larry Hughes,"$2,343,635","$3,394,281"
Wally Szczerbiak,"$2,313,240","$3,350,260"
Malik Rose,"$2,285,000","$3,309,360"
Vinny Del Negro,"$2,275,000","$3,294,877"
DerMarr Johnson,"$2,265,240","$3,280,742"
Shane Battier,"$2,203,080","$3,190,715"
Bimbo Coles,"$2,200,000","$3,186,255"
John Amaechi,"$2,175,000","$3,150,047"
Dirk Nowitzki,"$2,157,595","$3,124,839"
Patrick Ewing,"$2,118,420","$3,068,102"
Richard Hamilton,"$2,111,640","$3,058,283"
Dell Curry,"$2,100,000","$3,041,425"
Chris Mihm,"$2,067,960","$2,995,021"
Paul Pierce,"$2,051,271","$2,970,851"
Bonzi Wells,"$2,028,239","$2,937,493"
Eddie Griffin,"$2,011,080","$2,912,642"
Michael Doleac,"$2,000,856","$2,897,835"
Bryant Stith,"$2,000,000","$2,896,595"
Cory Alexander,"$1,995,741","$2,890,427"
Keon Clark,"$1,971,163","$2,854,830"
Michael Dickerson,"$1,940,702","$2,810,714"
Andre Miller,"$1,934,520","$2,801,760"
Matt Harpring,"$1,908,401","$2,763,932"
Jamal Crawford,"$1,894,560","$2,743,886"
Lorenzo Williams,"$1,880,000","$2,722,799"
DeSagana Diop,"$1,842,480","$2,668,459"
Tom Hammonds,"$1,800,000","$2,606,935"
Shawn Marion,"$1,778,160","$2,575,305"
Greg Foster,"$1,764,247","$2,555,154"
Darvin Ham,"$1,760,000","$2,549,004"
Shammond Williams,"$1,750,000","$2,534,521"
Joel Przybilla,"$1,741,440","$2,522,123"
Radoslav Nesterovic,"$1,725,788","$2,499,454"
Tyronn Lue,"$1,700,000","$2,462,106"
Rodney White,"$1,693,560","$2,452,779"
Jason Terry,"$1,689,360","$2,446,696"
Keyon Dooling,"$1,654,320","$2,395,947"
Tony Massenburg,"$1,650,000","$2,389,691"
Corie Blount,"$1,609,235","$2,330,651"
Joe Johnson,"$1,608,840","$2,330,079"
Trajan Langdon,"$1,604,880","$2,324,344"
Fred Hoiberg,"$1,600,000","$2,317,276"
Dana Barros,"$1,600,000","$2,317,276"
Jerome Moiso,"$1,571,640","$2,276,202"
Pat Garrity,"$1,569,691","$2,273,379"
Kendall Gill,"$1,538,000","$2,227,481"
Kedrick Brown,"$1,528,440","$2,213,636"
Aleksandar Radojevic,"$1,524,600","$2,208,074"
Muggsy Bogues,"$1,520,860","$2,202,658"
Roshown McLeod,"$1,509,001","$2,185,482"
Danny Manning,"$1,500,000","$2,172,446"
Popeye Jones,"$1,500,000","$2,172,446"
Ricky Davis,"$1,496,400","$2,167,232"
Etan Thomas,"$1,493,040","$2,162,366"
Brian Skinner,"$1,483,461","$2,148,493"
Vladimir Radmanovic,"$1,452,000","$2,102,928"
Corey Maggette,"$1,448,400","$2,097,714"
Al Harrington,"$1,436,982","$2,081,177"
Courtney Alexander,"$1,418,400","$2,054,265"
Samaki Walker,"$1,400,000","$2,027,616"
Richard Jefferson,"$1,379,400","$1,997,781"
William Avery,"$1,375,920","$1,992,741"
Mateen Cleaves,"$1,347,480","$1,951,552"
Will Perdue,"$1,320,000","$1,911,753"
Troy Murphy,"$1,310,400","$1,897,849"
Bryce Drew,"$1,300,000","$1,882,787"
Matt Bullard,"$1,300,000","$1,882,787"
Eldridge Recasner,"$1,300,000","$1,882,787"
Jason Collier,"$1,280,040","$1,853,879"
Steven Hunter,"$1,244,880","$1,802,956"
Metta World Peace,"$1,241,760","$1,798,438"
Hidayet Turkoglu,"$1,216,080","$1,761,245"
Greg Buckner,"$1,200,000","$1,737,957"
Kirk Haston,"$1,182,600","$1,712,756"
Cal Bowdler,"$1,179,720","$1,708,585"
Desmond Mason,"$1,155,240","$1,673,131"
Michael Bradley,"$1,123,560","$1,627,249"
James Posey,"$1,120,680","$1,623,078"
Quentin Richardson,"$1,097,520","$1,589,535"
Quincy Lewis,"$1,070,280","$1,550,084"
Jason Collins,"$1,067,400","$1,545,913"
Jamaal Magloire,"$1,048,080","$1,517,931"
Dion Glover,"$1,027,440","$1,488,039"
Zach Randolph,"$1,019,280","$1,476,220"
Michael Ruffin,"$1,009,147","$1,461,544"
Speedy Claxton,"$1,006,200","$1,457,277"
Sam Mitchell,"$1,000,000","$1,448,297"
Felton Spencer,"$1,000,000","$1,448,297"
Don Reid,"$1,000,000","$1,448,297"
Dan Majerle,"$1,000,000","$1,448,297"
Danny Ferry,"$1,000,000","$1,448,297"
Mark Bryant,"$1,000,000","$1,448,297"
John Crotty,"$1,000,000","$1,448,297"
Michael Jordan,"$1,000,000","$1,448,297"
Jeff Foster,"$986,400","$1,428,600"
Brendan Haywood,"$978,600","$1,417,304"
Morris Peterson,"$966,000","$1,399,055"
Don MacLean,"$965,850","$1,398,838"
Brian Shaw,"$963,415","$1,395,311"
Kenny Thomas,"$946,920","$1,371,422"
Tim James,"$943,252","$1,366,108"
Joseph Forte,"$939,360","$1,360,472"
Donnell Harvey,"$927,360","$1,343,093"
Jeryl Sasser,"$901,800","$1,306,074"
DeShawn Stevenson,"$890,280","$1,289,390"
Brandon Armstrong,"$865,800","$1,253,936"
Dalibor Bagaric,"$854,640","$1,237,773"
Devean George,"$834,250","$1,208,242"
Andrei Kirilenko,"$831,120","$1,203,709"
Iakovos Tsakalidis,"$820,400","$1,188,183"
Vonteego Cummings,"$810,000","$1,173,121"
Gerald Wallace,"$797,880","$1,155,567"
Mamadou N'diaye,"$793,200","$1,148,789"
Jim Jackson,"$789,170","$1,142,953"
Jumaine Jones,"$786,600","$1,139,231"
Scott Padgett,"$781,680","$1,132,105"
Darrick Martin,"$778,350","$1,127,282"
Carlos Rogers,"$778,350","$1,127,282"
Monty Williams,"$778,350","$1,127,282"
Samuel Dalembert,"$771,480","$1,117,332"
Mark Madsen,"$759,960","$1,100,648"
Jamaal Tinsley,"$749,160","$1,085,006"
Primoz Brezec,"$749,160","$1,085,006"
Tony Parker,"$744,480","$1,078,228"
Emanual Davis,"$715,850","$1,036,763"
Mark Strickland,"$715,850","$1,036,763"
Gary Trent,"$715,850","$1,036,763"
Larry Robinson,"$715,850","$1,036,763"
Antonio Harvey,"$715,850","$1,036,763"
Mitchell Butler,"$715,850","$1,036,763"
Bruce Bowen,"$715,850","$1,036,763"
Cherokee Parks,"$715,850","$1,036,763"
Milt Palacio,"$690,000","$999,325"
Victor Alexander,"$653,350","$946,245"
Earl Boykins,"$650,000","$941,393"
Reggie Slater,"$646,011","$935,616"
Erick Barkley,"$638,000","$924,013"
Erick Strickland,"$637,415","$923,166"
Ryan Bowen,"$630,850","$913,658"
Laron Profit,"$630,850","$913,658"
Rafer Alston,"$625,000","$905,186"
Harold Jamison,"$600,000","$868,978"
Jacque Vaughn,"$590,850","$855,726"
Kevin Ollie,"$590,850","$855,726"
Shawnelle Scott,"$590,850","$855,726"
Jeff McInnis,"$590,850","$855,726"
Mark Pope,"$590,850","$855,726"
Troy Hudson,"$590,850","$855,726"
Rick Brunson,"$590,850","$855,726"
Stephen Jackson,"$590,850","$855,726"
Adrian Griffin,"$565,850","$819,519"
Damon Jones,"$565,850","$819,519"
Bruno Sundov,"$565,850","$819,519"
Jelani McCoy,"$565,850","$819,519"
Sean Marks,"$565,850","$819,519"
Vladimir Stepania,"$565,850","$819,519"
Felipe Lopez,"$565,850","$819,519"
Ruben Wolkowyski,"$545,385","$789,879"
Mark Blount,"$540,850","$783,311"
Derrick Dial,"$540,850","$783,311"
Obinna Ekezie,"$540,850","$783,311"
Raja Bell,"$540,850","$783,311"
Charles Smith,"$540,850","$783,311"
Leon Smith,"$517,360","$749,291"
Rodney Buford,"$481,488","$697,337"
Predrag Drobnjak,"$478,558","$693,094"
Vernon Maxwell,"$473,000","$685,044"
Hanno Mottola,"$465,850","$674,689"
Steve Goodrich,"$465,850","$674,689"
Lee Nailon,"$465,850","$674,689"
Chris Porter,"$465,850","$674,689"
AJ Guyton,"$465,850","$674,689"
Soumaila Samake,"$465,850","$674,689"
Eduardo Najera,"$465,850","$674,689"
Khalid El-Amin,"$465,850","$674,689"
Wang Zhizhi,"$465,850","$674,689"
Zendon Hamilton,"$465,850","$674,689"
Brian Cardinal,"$465,850","$674,689"
Dan Langhi,"$465,850","$674,689"
Stanislav Medvedenko,"$465,850","$674,689"
Eddie House,"$465,850","$674,689"
Jason Hart,"$465,850","$674,689"
Michael Redd,"$465,850","$674,689"
Lavor Postell,"$465,850","$674,689"
Art Long,"$465,850","$674,689"
Jerome James,"$465,850","$674,689"
Olumide Oyedeji,"$465,850","$674,689"
Daniel Santiago,"$465,850","$674,689"
Jake Voskuhl,"$465,850","$674,689"
Jabari Smith,"$465,850","$674,689"
Amal McCaskill,"$465,850","$674,689"
Terence Morris,"$420,000","$608,285"
Brian Scalabrine,"$332,817","$482,018"
Trenton Hassell,"$332,817","$482,018"
Jeff Trepagnier,"$332,817","$482,018"
Kenny Satterfield,"$332,817","$482,018"
Ratko Varda,"$332,817","$482,018"
Dean Oliver,"$332,817","$482,018"
Gilbert Arenas,"$332,817","$482,018"
Oscar Torres,"$332,817","$482,018"
Tierre Brown,"$332,817","$482,018"
Jamison Brewer,"$332,817","$482,018"
Norm Richardson,"$332,817","$482,018"
Antonis Fotsis,"$332,817","$482,018"
Willie Solomon,"$332,817","$482,018"
Ernest Brown,"$332,817","$482,018"
Malik Allen,"$332,817","$482,018"
Loren Woods,"$332,817","$482,018"
Maurice Evans,"$332,817","$482,018"
Earl Watson,"$332,817","$482,018"
Alvin Jones,"$332,817","$482,018"
Damone Brown,"$332,817","$482,018"
Alton Ford,"$332,817","$482,018"
Ruben Boumtje-Boumtje,"$332,817","$482,018"
Carlos Arroyo,"$332,817","$482,018"
Jarron Collins,"$332,817","$482,018"
Bobby Simmons,"$332,817","$482,018"
Omar Cook,"$292,230","$423,236"
Chris Andersen,"$288,171","$417,357"
Sam Mack,"$174,598","$252,869"
Isaiah Rider,"$112,797","$163,363"
Charlie Bell,"$89,292","$129,321"
Tang Hamilton,"$60,881","$88,173"
Joe Crispin,"$48,705","$70,539"
Mike Penberthy,"$28,405","$41,138"
Dickey Simpkins,"$26,190","$37,930"
