Player,Salary,Adjusted
Nenê,"$8,840,000","$10,937,862"
Tayshaun Prince,"$8,675,620","$10,734,472"
Chris Kaman,"$8,600,000","$10,640,906"
Andres Nocioni,"$8,500,000","$10,517,175"
Mehmet Okur,"$8,500,000","$10,517,175"
Al Harrington,"$8,425,625","$10,425,149"
Mike Miller,"$8,376,194","$10,363,988"
Cuttino Mobley,"$8,350,000","$10,331,578"
Antoine Walker,"$8,329,640","$10,306,386"
Darius Miles,"$8,250,000","$10,207,846"
Mike Dunleavy,"$8,219,008","$10,169,499"
Caron Butler,"$8,218,990","$10,169,477"
Quentin Richardson,"$8,105,500","$10,029,054"
Juwan Howard,"$8,094,997","$10,016,058"
Kurt Thomas,"$8,091,188","$10,011,346"
TJ Ford,"$8,000,000","$9,898,517"
Jamal Crawford,"$7,920,000","$9,799,532"
Mark Blount,"$7,901,040","$9,776,073"
Kenny Thomas,"$7,875,000","$9,743,853"
Radoslav Nesterovic,"$7,840,000","$9,700,547"
Aaron McKie,"$7,750,000","$9,589,189"
Maurice Williams,"$7,750,000","$9,589,189"
Jerome Williams,"$7,639,400","$9,452,342"
Metta World Peace,"$7,400,000","$9,156,129"
Troy Hudson,"$7,172,590","$8,874,750"
Malik Rose,"$7,101,250","$8,786,481"
Corey Maggette,"$7,000,000","$8,661,203"
Ricky Davis,"$6,819,000","$8,437,249"
Jerry Stackhouse,"$6,750,000","$8,351,874"
Eric Snow,"$6,703,125","$8,293,875"
Stephen Jackson,"$6,630,000","$8,203,396"
Darko Milicic,"$6,500,000","$8,042,545"
Chris Wilcox,"$6,500,000","$8,042,545"
Luke Ridnour,"$6,500,000","$8,042,545"
Drew Gooden,"$6,453,416","$7,984,906"
Antonio McDyess,"$6,373,900","$7,886,520"
Marquis Daniels,"$6,373,900","$7,886,520"
Hidayet Turkoglu,"$6,373,900","$7,886,520"
Etan Thomas,"$6,373,900","$7,886,520"
Speedy Claxton,"$6,306,182","$7,802,731"
Jamaal Tinsley,"$6,300,000","$7,795,082"
Sam Cassell,"$6,150,000","$7,609,485"
Jason Collins,"$6,100,000","$7,547,619"
Dwight Howard,"$6,061,274","$7,499,703"
Udonis Haslem,"$6,050,000","$7,485,754"
Marko Jaric,"$6,050,000","$7,485,754"
Donyell Marshall,"$6,016,965","$7,444,879"
Matt Harpring,"$6,000,000","$7,423,888"
Shane Battier,"$5,883,600","$7,279,864"
Brian Cardinal,"$5,850,000","$7,238,291"
Greg Buckner,"$5,830,000","$7,213,544"
Stromile Swift,"$5,800,000","$7,176,425"
Jerome James,"$5,800,000","$7,176,425"
Earl Watson,"$5,800,000","$7,176,425"
Shareef Abdur-Rahim,"$5,800,000","$7,176,425"
Antonio Daniels,"$5,800,000","$7,176,425"
Joel Przybilla,"$5,762,575","$7,130,118"
Dan Gadzuric,"$5,751,130","$7,115,957"
Nick Collison,"$5,750,000","$7,114,559"
Bobby Jackson,"$5,670,000","$7,015,574"
Nazr Mohammed,"$5,632,200","$6,968,804"
Tim Thomas,"$5,632,200","$6,968,804"
Vladimir Radmanovic,"$5,632,200","$6,968,804"
Mike James,"$5,632,200","$6,968,804"
Jared Jeffries,"$5,632,200","$6,968,804"
Leandro Barbosa,"$5,600,000","$6,928,962"
Brent Barry,"$5,544,370","$6,860,130"
Jeff Foster,"$5,500,000","$6,805,231"
Matt Carroll,"$5,450,000","$6,743,365"
Emeka Okafor,"$5,427,307","$6,715,286"
Anderson Varejao,"$5,356,000","$6,627,057"
Morris Peterson,"$5,356,000","$6,627,057"
Mikki Moore,"$5,356,000","$6,627,057"
Jason Kapono,"$5,356,000","$6,627,057"
Joe Smith,"$5,200,000","$6,434,036"
Tony Battie,"$5,200,000","$6,434,036"
Desmond Mason,"$5,000,000","$6,186,573"
Brendan Haywood,"$5,000,000","$6,186,573"
Andrew Bogut,"$4,991,520","$6,176,081"
Eduardo Najera,"$4,952,380","$6,127,652"
Damon Stoudamire,"$4,906,438","$6,070,807"
Ben Gordon,"$4,881,669","$6,040,160"
Andrea Bargnani,"$4,838,880","$5,987,217"
John Salmons,"$4,752,000","$5,879,719"
Raja Bell,"$4,750,000","$5,877,244"
Greg Oden,"$4,662,000","$5,768,361"
Rafer Alston,"$4,550,000","$5,629,782"
Alvin Williams,"$4,516,484","$5,588,312"
Kendrick Perkins,"$4,480,912","$5,544,298"
Marvin Williams,"$4,466,040","$5,525,897"
Shaun Livingston,"$4,404,629","$5,449,912"
Kyle Korver,"$4,400,000","$5,444,184"
Trenton Hassell,"$4,350,000","$5,382,319"
Anthony Parker,"$4,350,000","$5,382,319"
LaMarcus Aldridge,"$4,329,360","$5,356,780"
Reggie Evans,"$4,320,000","$5,345,199"
Keith Van Horn,"$4,300,000","$5,320,453"
Aleksandar Pavlovic,"$4,250,000","$5,258,587"
Steve Blake,"$4,250,000","$5,258,587"
Damon Jones,"$4,172,432","$5,162,611"
Kevin Durant,"$4,171,200","$5,161,087"
Bruce Bowen,"$4,125,000","$5,103,923"
Carlos Arroyo,"$4,100,000","$5,072,990"
Deron Williams,"$4,010,640","$4,962,423"
Zaza Pachulia,"$4,000,000","$4,949,258"
Jamaal Magloire,"$4,000,000","$4,949,258"
Luke Walton,"$4,000,000","$4,949,258"
Gordan Giricek,"$4,000,000","$4,949,258"
Travis Outlaw,"$4,000,000","$4,949,258"
Jorge Garbajosa,"$4,000,000","$4,949,258"
Devin Harris,"$3,995,003","$4,943,076"
Marcus Banks,"$3,966,207","$4,907,446"
Darius Songaila,"$3,942,000","$4,877,494"
Dan Dickau,"$3,916,706","$4,846,197"
Adam Morrison,"$3,887,880","$4,810,531"
Bob Sura,"$3,840,000","$4,751,288"
Pat Garrity,"$3,818,750","$4,724,995"
Al Horford,"$3,745,800","$4,634,733"
Amir Johnson,"$3,666,666","$4,536,819"
Josh Childress,"$3,631,449","$4,493,245"
Robert Horry,"$3,630,000","$4,491,452"
Chris Paul,"$3,615,960","$4,474,080"
Fabricio Oberto,"$3,600,000","$4,454,333"
Keyon Dooling,"$3,596,000","$4,449,383"
Tyrus Thomas,"$3,505,320","$4,337,184"
Brian Cook,"$3,500,000","$4,330,601"
Tyronn Lue,"$3,500,000","$4,330,601"
Mickael Pietrus,"$3,470,770","$4,294,434"
Ira Newble,"$3,441,900","$4,258,713"
Kevin Ollie,"$3,441,900","$4,258,713"
Mike Conley,"$3,377,160","$4,178,609"
Luol Deng,"$3,320,339","$4,108,304"
Rasual Butler,"$3,315,000","$4,101,698"
Fred Jones,"$3,300,000","$4,083,138"
Raymond Felton,"$3,274,440","$4,051,512"
Lorenzen Wright,"$3,250,000","$4,021,272"
Chris Duhon,"$3,248,000","$4,018,798"
Steven Hunter,"$3,248,000","$4,018,798"
James Posey,"$3,206,000","$3,966,831"
Shelden Williams,"$3,174,240","$3,927,533"
Michael Doleac,"$3,120,000","$3,860,421"
Trevor Ariza,"$3,100,000","$3,835,675"
Charlie Bell,"$3,100,000","$3,835,675"
Willie Green,"$3,094,000","$3,828,251"
Jeff Green,"$3,058,200","$3,783,955"
Brian Scalabrine,"$3,000,000","$3,711,944"
Chucky Atkins,"$3,000,000","$3,711,944"
Matt Barnes,"$3,000,000","$3,711,944"
Jake Voskuhl,"$3,000,000","$3,711,944"
Francisco Elson,"$3,000,000","$3,711,944"
Martell Webster,"$2,974,080","$3,679,873"
Luis Scola,"$2,910,000","$3,600,585"
Eddie Griffin,"$2,900,000","$3,588,212"
Damien Wilkins,"$2,900,000","$3,588,212"
James Jones,"$2,900,000","$3,588,212"
Brandon Roy,"$2,883,120","$3,567,326"
Anthony Johnson,"$2,860,000","$3,538,720"
Andre Iguodala,"$2,804,889","$3,470,530"
Yi Jianlian,"$2,777,760","$3,436,963"
Alonzo Mourning,"$2,762,500","$3,418,081"
Primoz Brezec,"$2,750,000","$3,402,615"
Charlie Villanueva,"$2,715,000","$3,359,309"
Matt Bonner,"$2,678,000","$3,313,528"
Andris Biedrins,"$2,636,696","$3,262,422"
Randy Foye,"$2,631,840","$3,256,414"
Robert Swift,"$2,601,113","$3,218,395"
Sebastian Telfair,"$2,562,426","$3,170,527"
Juan Dixon,"$2,550,000","$3,155,152"
Corey Brewer,"$2,535,720","$3,137,483"
Beno Udrih,"$2,535,445","$3,137,142"
Kris Humphries,"$2,522,913","$3,121,637"
Bostjan Nachbar,"$2,500,000","$3,093,286"
Chris Mihm,"$2,500,000","$3,093,286"
Channing Frye,"$2,487,240","$3,077,498"
Didier Ilunga-Mbenga,"$2,483,569","$3,072,955"
Al Jefferson,"$2,480,885","$3,069,635"
Jose Calderon,"$2,471,604","$3,058,152"
Andray Blatche,"$2,470,000","$3,056,167"
Keith Bogans,"$2,440,000","$3,019,047"
Mark Madsen,"$2,420,000","$2,994,301"
Rudy Gay,"$2,411,160","$2,983,363"
Othella Harrington,"$2,376,000","$2,939,859"
Devean George,"$2,369,111","$2,931,335"
Kirk Snyder,"$2,358,433","$2,918,123"
Jackie Butler,"$2,350,000","$2,907,689"
Jarron Collins,"$2,350,000","$2,907,689"
Brandan Wright,"$2,323,080","$2,874,381"
Jason Hart,"$2,300,000","$2,845,823"
Ike Diogu,"$2,286,360","$2,828,946"
Bonzi Wells,"$2,284,200","$2,826,274"
Lindsey Hunter,"$2,250,000","$2,783,958"
Smush Parker,"$2,250,000","$2,783,958"
Josh Smith,"$2,243,543","$2,775,968"
Patrick O'Bryant,"$2,216,400","$2,742,384"
Andrew Bynum,"$2,172,000","$2,687,447"
DeSagana Diop,"$2,146,000","$2,655,277"
Joakim Noah,"$2,135,400","$2,642,161"
JR Smith,"$2,134,067","$2,640,512"
Saer Sene,"$2,105,520","$2,605,190"
Dorell Wright,"$2,040,746","$2,525,045"
Spencer Hawes,"$2,028,600","$2,510,016"
JJ Redick,"$2,000,160","$2,474,827"
Jameer Nelson,"$1,961,609","$2,427,127"
Walter Herrmann,"$1,944,000","$2,405,339"
Vassilis Spanoulis,"$1,944,000","$2,405,339"
Viktor Khryapa,"$1,928,598","$2,386,282"
Acie Law,"$1,927,080","$2,384,404"
Hilton Armstrong,"$1,900,200","$2,351,145"
Ronald Murray,"$1,890,000","$2,338,524"
Aaron Williams,"$1,890,000","$2,338,524"
Nenad Krstic,"$1,889,760","$2,338,227"
Delonte West,"$1,889,760","$2,338,227"
Tony Allen,"$1,868,141","$2,311,478"
Carlos Delfino,"$1,868,141","$2,311,478"
Sean May,"$1,862,160","$2,304,078"
Thaddeus Young,"$1,830,720","$2,265,176"
Eddie Jones,"$1,830,000","$2,264,285"
Jannero Pargo,"$1,830,000","$2,264,285"
Grant Hill,"$1,830,000","$2,264,285"
Maceo Baston,"$1,830,000","$2,264,285"
Kevin Martin,"$1,808,121","$2,237,214"
Thabo Sefolosha,"$1,805,160","$2,233,551"
Kosta Perovic,"$1,800,000","$2,227,166"
Rashad McCants,"$1,769,160","$2,189,007"
Sasha Vujacic,"$1,756,951","$2,173,901"
Chuck Hayes,"$1,750,000","$2,165,300"
Maurice Evans,"$1,740,000","$2,152,927"
Julian Wright,"$1,739,160","$2,151,888"
David Harrison,"$1,734,316","$2,145,894"
Ronnie Brewer,"$1,715,040","$2,122,044"
Antoine Wright,"$1,680,600","$2,079,431"
Al Thornton,"$1,652,280","$2,044,390"
Cedric Simmons,"$1,629,120","$2,015,734"
Brevin Knight,"$1,600,000","$1,979,703"
Joey Graham,"$1,596,600","$1,975,496"
Adrian Griffin,"$1,593,000","$1,971,042"
Rodney Stuckey,"$1,569,600","$1,942,089"
Rodney Carney,"$1,547,760","$1,915,066"
Danny Granger,"$1,516,800","$1,876,758"
Eddie House,"$1,500,000","$1,855,972"
Travis Diener,"$1,500,000","$1,855,972"
Nick Young,"$1,491,240","$1,845,133"
Shawne Williams,"$1,470,360","$1,819,298"
Gerald Green,"$1,440,960","$1,782,921"
Justin Reed,"$1,436,500","$1,777,402"
Sean Williams,"$1,416,600","$1,752,780"
Hakim Warrick,"$1,376,040","$1,702,594"
Marco Belinelli,"$1,345,800","$1,665,178"
Oleksiy Pecherov,"$1,345,800","$1,665,178"
Quincy Douby,"$1,333,920","$1,650,478"
Javaris Crittenton,"$1,285,200","$1,590,196"
Renaldo Balkman,"$1,280,640","$1,584,554"
Nate Robinson,"$1,268,160","$1,569,113"
Jason Smith,"$1,233,840","$1,526,648"
Rajon Rondo,"$1,229,280","$1,521,006"
Jacque Vaughn,"$1,219,950","$1,509,462"
Scot Pollard,"$1,219,590","$1,509,016"
Darrell Armstrong,"$1,219,590","$1,509,016"
Derek Anderson,"$1,219,590","$1,509,016"
Jeff McInnis,"$1,219,590","$1,509,016"
Austin Croshere,"$1,219,590","$1,509,016"
Dikembe Mutombo,"$1,219,590","$1,509,016"
Eric Piatkowski,"$1,219,590","$1,509,016"
Darrick Martin,"$1,219,590","$1,509,016"
Jarrett Jack,"$1,217,400","$1,506,306"
Devin Brown,"$1,200,000","$1,484,777"
Jarvis Hayes,"$1,200,000","$1,484,777"
Marcus Williams,"$1,193,090","$1,476,226"
Daequan Cook,"$1,184,400","$1,465,475"
Francisco Garcia,"$1,168,800","$1,446,173"
Jared Dudley,"$1,137,000","$1,406,826"
Josh Boone,"$1,133,040","$1,401,927"
Luther Head,"$1,122,000","$1,388,267"
Brian Skinner,"$1,108,718","$1,371,833"
Anthony Carter,"$1,103,225","$1,365,036"
Calvin Booth,"$1,103,225","$1,365,036"
Ronnie Price,"$1,100,000","$1,361,046"
Wilson Chandler,"$1,091,640","$1,350,702"
Kyle Lowry,"$1,087,680","$1,345,802"
Bernard Robinson,"$1,080,000","$1,336,299"
Shavlik Randolph,"$1,080,000","$1,336,299"
Johan Petro,"$1,077,120","$1,332,736"
Shannon Brown,"$1,044,120","$1,291,905"
Jason Maxiell,"$1,041,360","$1,288,490"
Michael Ruffin,"$1,033,930","$1,279,296"
Ryan Bowen,"$1,033,930","$1,279,296"
Sean Marks,"$1,033,930","$1,279,296"
DeShawn Stevenson,"$1,033,930","$1,279,296"
Linas Kleiza,"$1,011,360","$1,251,370"
Jordan Farmar,"$1,009,560","$1,249,143"
Morris Almond,"$1,005,960","$1,244,689"
Ime Udoka,"$1,000,000","$1,237,314"
Malik Allen,"$998,398","$1,235,332"
David Lee,"$990,600","$1,225,683"
Maurice Ager,"$974,400","$1,205,639"
Earl Barron,"$973,328","$1,204,313"
Aaron Brooks,"$972,720","$1,203,560"
Mardy Collins,"$967,320","$1,196,879"
Arron Afflalo,"$944,520","$1,168,668"
Ian Mahinmi,"$938,760","$1,161,541"
Alando Tucker,"$931,920","$1,153,078"
Melvin Ely,"$895,341","$1,107,818"
Mile Ilic,"$864,000","$1,069,039"
Justin Williams,"$862,456","$1,067,129"
Kareem Rush,"$854,957","$1,057,850"
Jeremy Richardson,"$850,726","$1,052,614"
Casey Jacobsen,"$826,269","$1,022,354"
Ronald Dupree,"$826,046","$1,022,078"
Quinton Ross,"$826,046","$1,022,078"
Royal Ivey,"$826,046","$1,022,078"
Sergio Rodriguez,"$817,000","$1,010,886"
Randolph Morris,"$810,000","$1,002,224"
Mickael Gelabale,"$802,000","$992,326"
Josh Powell,"$800,000","$989,851"
Roger Mason,"$798,328","$987,782"
Salim Stoudamire,"$783,000","$968,817"
Billy Thomas,"$775,426","$959,445"
Bobby Jones,"$773,388","$956,923"
Dwayne Jones,"$770,610","$953,487"
Brandon Bass,"$770,610","$953,487"
Monta Ellis,"$770,610","$953,487"
Stephen Graham,"$770,610","$953,487"
Ronny Turiaf,"$770,610","$953,487"
Ryan Gomes,"$770,610","$953,487"
Louis Williams,"$770,610","$953,487"
Von Wafer,"$770,610","$953,487"
CJ Miles,"$770,610","$953,487"
Dahntay Jones,"$753,767","$932,647"
Kyrylo Fesenko,"$750,000","$927,986"
Solomon Jones,"$729,000","$902,002"
Andre Brown,"$711,517","$880,370"
Awvee Storey,"$711,517","$880,370"
Leon Powe,"$687,456","$850,599"
Ryan Hollins,"$687,456","$850,599"
Daniel Gibson,"$687,456","$850,599"
Jose Juan Barea,"$687,456","$850,599"
Yakhouba Diawara,"$687,456","$850,599"
Kelenna Azubuike,"$687,456","$850,599"
Steve Novak,"$687,456","$850,599"
Andre Owens,"$687,456","$850,599"
Paul Davis,"$687,456","$850,599"
Marcus Vinicius,"$687,456","$850,599"
Chris Quinn,"$687,456","$850,599"
Alexander Johnson,"$687,456","$850,599"
David Noel,"$687,456","$850,599"
Craig Smith,"$687,456","$850,599"
James Augustine,"$687,456","$850,599"
Juaquin Hawkins,"$687,456","$850,599"
Paul Millsap,"$687,456","$850,599"
Gabe Pruitt,"$650,000","$804,254"
Richie Frahm,"$623,694","$771,705"
Juan Carlos Navarro,"$538,090","$665,786"
Earl Boykins,"$533,572","$660,196"
Clifford Robinson,"$500,000","$618,657"
Arvydas Macijauskas,"$500,000","$618,657"
Mario West,"$427,163","$528,535"
Glen Davis,"$427,163","$528,535"
Jermareo Davidson,"$427,163","$528,535"
Aaron Gray,"$427,163","$528,535"
Demetris Nichols,"$427,163","$528,535"
JamesOn Curry,"$427,163","$528,535"
Nick Fazekas,"$427,163","$528,535"
Taurean Green,"$427,163","$528,535"
Cheikh Samb,"$427,163","$528,535"
Carl Landry,"$427,163","$528,535"
Adam Haluska,"$427,163","$528,535"
Coby Karl,"$427,163","$528,535"
Joel Anthony,"$427,163","$528,535"
Ramon Sessions,"$427,163","$528,535"
Chris Richard,"$427,163","$528,535"
Marcin Gortat,"$427,163","$528,535"
Herbert Hill,"$427,163","$528,535"
D.J. Strawberry,"$427,163","$528,535"
Josh McRoberts,"$427,163","$528,535"
Jamario Moon,"$427,163","$528,535"
Dominic McGuire,"$427,163","$528,535"
Anfernee Hardaway,"$320,142","$396,116"
Ruben Patterson,"$304,897","$377,253"
Linton Johnson,"$283,953","$351,339"
Luke Jackson,"$279,415","$345,724"
Keith Langford,"$272,316","$336,940"
Kaniel Dickens,"$264,897","$327,760"
David Wesley,"$250,000","$309,328"
Mike Wilks,"$229,432","$283,878"
Tarence Kinsey,"$219,533","$271,631"
Bo Outlaw,"$160,071","$198,058"
Darius Washington,"$154,847","$191,594"
Eddie Gill,"$151,089","$186,944"
Jelani McCoy,"$151,089","$186,944"
Brandon Wallace,"$130,819","$161,864"
CJ Watson,"$125,479","$155,257"
Courtney Sims,"$112,130","$138,740"
Darryl Watkins,"$109,461","$135,437"
Thomas Gardner,"$101,451","$125,526"
Orien Greene,"$77,061","$95,348"
Guillermo Diaz,"$56,065","$69,370"
Stephane Lasme,"$48,056","$59,460"
DerMarr Johnson,"$42,203","$52,218"
