Player,Salary,Adjusted
Paul Pierce,"$5,305,000","$5,738,003"
Chris Andersen,"$5,300,000","$5,732,595"
Zaza Pachulia,"$5,200,000","$5,624,433"
Ricky Rubio,"$5,070,686","$5,484,564"
Michael Kidd-Gilchrist,"$5,016,960","$5,426,453"
Tony Allen,"$5,000,000","$5,408,109"
Chase Budinger,"$5,000,000","$5,408,109"
Brandan Wright,"$5,000,000","$5,408,109"
Trevor Booker,"$5,000,000","$5,408,109"
Nick Young,"$4,994,420","$5,402,073"
Victor Oladipo,"$4,978,200","$5,384,529"
Jabari Parker,"$4,930,560","$5,333,001"
Chris Kaman,"$4,800,000","$5,191,784"
Kostas Papanikolaou,"$4,797,664","$5,189,258"
Darren Collison,"$4,797,664","$5,189,258"
Jameer Nelson,"$4,750,000","$5,137,703"
Corey Brewer,"$4,702,500","$5,086,326"
Timofey Mozgov,"$4,650,000","$5,029,541"
Andre Miller,"$4,625,000","$5,002,501"
Bradley Beal,"$4,505,280","$4,873,009"
Jonas Jerebko,"$4,500,000","$4,867,298"
Luis Scola,"$4,500,000","$4,867,298"
Caron Butler,"$4,500,000","$4,867,298"
Ben Gordon,"$4,500,000","$4,867,298"
Otto Porter,"$4,470,480","$4,835,368"
Joel Embiid,"$4,427,640","$4,789,032"
Luc Mbah a Moute,"$4,382,576","$4,740,290"
Raymond Felton,"$4,360,000","$4,715,871"
Jared Dudley,"$4,250,000","$4,596,892"
Kris Humphries,"$4,250,000","$4,596,892"
CJ Miles,"$4,205,000","$4,548,219"
Bismack Biyombo,"$4,086,453","$4,419,996"
Dion Waiters,"$4,062,000","$4,393,548"
Cody Zeller,"$4,030,560","$4,359,541"
Danny Green,"$4,025,000","$4,353,528"
Thabo Sefolosha,"$4,000,000","$4,326,487"
Ian Mahinmi,"$4,000,000","$4,326,487"
Mario Chalmers,"$4,000,000","$4,326,487"
Aaron Gordon,"$3,992,040","$4,317,877"
Vince Carter,"$3,911,981","$4,231,284"
Kevin Seraphin,"$3,898,691","$4,216,909"
Devin Harris,"$3,878,896","$4,195,498"
Joel Anthony,"$3,800,000","$4,110,163"
Maurice Williams,"$3,750,000","$4,056,081"
Thomas Robinson,"$3,678,360","$3,978,594"
Jonas Valanciunas,"$3,678,360","$3,978,594"
Marreese Speights,"$3,657,500","$3,956,031"
Alex Len,"$3,649,920","$3,947,833"
Dante Exum,"$3,615,000","$3,910,063"
Brandon Knight,"$3,553,917","$3,843,994"
Gerald Green,"$3,500,000","$3,785,676"
Patrick Mills,"$3,500,000","$3,785,676"
Darrell Arthur,"$3,457,149","$3,739,327"
Kemba Walker,"$3,452,183","$3,733,956"
Steve Novak,"$3,445,947","$3,727,211"
Matt Barnes,"$3,396,250","$3,673,458"
Mirza Teletovic,"$3,368,100","$3,643,010"
Damian Lillard,"$3,340,920","$3,613,612"
Mike Scott,"$3,333,333","$3,605,405"
Andrei Kirilenko,"$3,326,235","$3,597,728"
Tyler Hansbrough,"$3,326,235","$3,597,728"
Nerlens Noel,"$3,315,120","$3,585,706"
Marcus Smart,"$3,283,320","$3,551,310"
Evan Turner,"$3,278,000","$3,545,556"
Bojan Bogdanovic,"$3,278,000","$3,545,556"
Jason Smith,"$3,278,000","$3,545,556"
Carlos Delfino,"$3,250,000","$3,515,271"
Gary Neal,"$3,250,000","$3,515,271"
Alec Burks,"$3,201,369","$3,462,670"
Anthony Morrow,"$3,200,000","$3,461,189"
Alexey Shved,"$3,198,723","$3,459,808"
Markieff Morris,"$3,153,860","$3,411,283"
Quincy Pondexter,"$3,146,068","$3,402,855"
Dorell Wright,"$3,145,000","$3,401,700"
Chris Copeland,"$3,130,000","$3,385,476"
Marcus Morris,"$3,105,301","$3,358,761"
Joel Freeland,"$3,100,000","$3,353,027"
Klay Thompson,"$3,075,880","$3,326,939"
Kawhi Leonard,"$3,053,368","$3,302,589"
Harrison Barnes,"$3,049,920","$3,298,860"
Ben McLemore,"$3,026,280","$3,273,290"
Mike Dunleavy,"$3,000,000","$3,244,865"
Randy Foye,"$3,000,000","$3,244,865"
Anthony Tolliver,"$3,000,000","$3,244,865"
Kosta Koufos,"$3,000,000","$3,244,865"
Jerryd Bayless,"$3,000,000","$3,244,865"
DJ Augustin,"$3,000,000","$3,244,865"
Julius Randle,"$2,997,360","$3,242,010"
Will Bynum,"$2,915,908","$3,153,909"
Nikola Vucevic,"$2,902,757","$3,139,685"
Marco Belinelli,"$2,873,750","$3,108,310"
Furkan Aldemir,"$2,810,305","$3,039,687"
Terrence Ross,"$2,793,960","$3,022,008"
Kentavious Caldwell-Pope,"$2,772,480","$2,998,774"
Iman Shumpert,"$2,761,113","$2,986,480"
Luke Ridnour,"$2,750,000","$2,974,460"
Nik Stauskas,"$2,745,840","$2,969,960"
Brian Roberts,"$2,732,000","$2,954,990"
Udonis Haslem,"$2,732,000","$2,954,990"
Kirk Hinrich,"$2,730,000","$2,952,827"
Andre Drummond,"$2,568,360","$2,777,994"
Trey Burke,"$2,548,560","$2,756,578"
Noah Vonleh,"$2,524,200","$2,730,229"
Tobias Harris,"$2,511,432","$2,716,419"
DeMarre Carroll,"$2,500,000","$2,704,054"
James Johnson,"$2,500,000","$2,704,054"
Austin Rivers,"$2,439,840","$2,638,984"
Shelvin Mack,"$2,433,333","$2,631,946"
CJ McCollum,"$2,421,000","$2,618,606"
Elfrid Payton,"$2,397,840","$2,593,556"
Kenneth Faried,"$2,373,537","$2,567,269"
Reggie Jackson,"$2,325,680","$2,515,506"
Meyers Leonard,"$2,317,920","$2,507,112"
Michael Carter-Williams,"$2,300,040","$2,487,773"
Doug McDermott,"$2,277,960","$2,463,891"
Nick Collison,"$2,242,003","$2,424,999"
Jeremy Lamb,"$2,202,000","$2,381,731"
Steven Adams,"$2,184,960","$2,363,300"
Norris Cole,"$2,150,188","$2,325,690"
Cory Joseph,"$2,134,593","$2,308,822"
Jimmy Butler,"$2,119,214","$2,292,188"
Nate Robinson,"$2,106,720","$2,278,674"
Eric Maynor,"$2,106,720","$2,278,674"
Jordan Farmar,"$2,100,000","$2,271,405"
Danny Granger,"$2,100,000","$2,271,405"
Steve Blake,"$2,100,000","$2,271,405"
Aron Baynes,"$2,100,000","$2,271,405"
Vitor Faverani,"$2,090,000","$2,260,589"
CJ Watson,"$2,077,000","$2,246,528"
Beno Udrih,"$2,077,000","$2,246,528"
Ramon Sessions,"$2,077,000","$2,246,528"
Kelly Olynyk,"$2,075,760","$2,245,187"
Zach LaVine,"$2,055,840","$2,223,641"
Kent Bazemore,"$2,000,000","$2,163,243"
Elton Brand,"$2,000,000","$2,163,243"
DeJuan Blair,"$2,000,000","$2,163,243"
John Henson,"$1,987,320","$2,149,528"
Shabazz Muhammad,"$1,971,960","$2,132,915"
TJ Warren,"$1,953,120","$2,112,537"
Moe Harkless,"$1,887,840","$2,041,929"
Samuel Dalembert,"$1,885,755","$2,039,673"
Giannis Antetokounmpo,"$1,873,200","$2,026,094"
Adreian Payne,"$1,855,320","$2,006,754"
Ishmael Smith,"$1,838,615","$1,988,684"
Jeff Ayres,"$1,828,750","$1,978,015"
Anthony Randolph,"$1,825,359","$1,974,348"
Jeremy Evans,"$1,795,000","$1,941,511"
Joffrey Lauvergne,"$1,790,281","$1,936,407"
Reggie Evans,"$1,768,654","$1,913,014"
Jusuf Nurkic,"$1,762,680","$1,906,553"
Lucas Nogueira,"$1,762,680","$1,906,553"
Zoran Dragic,"$1,756,500","$1,899,868"
Gigi Datome,"$1,750,000","$1,892,838"
Tyler Zeller,"$1,703,760","$1,842,824"
Dennis Schroeder,"$1,690,680","$1,828,676"
James Young,"$1,674,480","$1,811,154"
Pablo Prigioni,"$1,662,961","$1,798,694"
Ryan Kelly,"$1,650,000","$1,784,676"
Terrence Jones,"$1,618,680","$1,750,799"
Shane Larkin,"$1,606,080","$1,737,171"
Ronny Turiaf,"$1,600,000","$1,730,594"
Miroslav Raduljica,"$1,596,056","$1,726,328"
Tyler Ennis,"$1,590,720","$1,720,557"
Andrew Nicholson,"$1,545,840","$1,672,014"
Sergey Karasev,"$1,533,840","$1,659,034"
Gary Harris,"$1,519,200","$1,643,199"
Donatas Motiejunas,"$1,483,920","$1,605,040"
Evan Fournier,"$1,483,920","$1,605,040"
Tony Snell,"$1,472,400","$1,592,580"
Bruno Caboclo,"$1,458,360","$1,577,394"
Jannero Pargo,"$1,448,490","$1,566,718"
Nazr Mohammed,"$1,448,490","$1,566,718"
James Jones,"$1,448,490","$1,566,718"
Shawn Marion,"$1,448,490","$1,566,718"
Richard Jefferson,"$1,448,490","$1,566,718"
Leandro Barbosa,"$1,448,490","$1,566,718"
Hidayet Turkoglu,"$1,448,490","$1,566,718"
Willie Green,"$1,448,490","$1,566,718"
Matt Bonner,"$1,448,490","$1,566,718"
Rasual Butler,"$1,448,490","$1,566,718"
Jared Sullinger,"$1,424,520","$1,540,791"
Gorgui Dieng,"$1,413,480","$1,528,850"
Mitch McGary,"$1,400,040","$1,514,313"
Victor Claver,"$1,370,000","$1,481,821"
Mason Plumlee,"$1,357,080","$1,467,847"
Jordan Adams,"$1,344,120","$1,453,829"
Jason Maxiell,"$1,316,809","$1,424,289"
Charlie Villanueva,"$1,316,809","$1,424,289"
Francisco Garcia,"$1,316,809","$1,424,289"
Ronnie Price,"$1,316,809","$1,424,289"
Sebastian Telfair,"$1,316,809","$1,424,289"
John Jenkins,"$1,312,920","$1,420,082"
Ryan Hollins,"$1,310,286","$1,417,233"
Solomon Hill,"$1,302,840","$1,409,180"
Louis Amundson,"$1,294,868","$1,400,557"
Rodney Hood,"$1,290,360","$1,395,681"
Alan Anderson,"$1,276,061","$1,380,215"
Austin Daye,"$1,263,550","$1,366,682"
Bernard James,"$1,259,775","$1,362,600"
Tim Hardaway Jr,"$1,250,640","$1,352,719"
Pero Antic,"$1,250,000","$1,352,027"
Shabazz Napier,"$1,238,640","$1,339,740"
Jordan Hamilton,"$1,232,610","$1,333,217"
Shavlik Randolph,"$1,227,985","$1,328,214"
Aaron Gray,"$1,227,985","$1,328,215"
Rodney Stuckey,"$1,227,985","$1,328,215"
Jeff Adrien,"$1,217,698","$1,317,087"
Tony Wroten,"$1,210,080","$1,308,848"
Reggie Bullock,"$1,200,720","$1,298,725"
Clint Capela,"$1,189,200","$1,286,264"
Miles Plumlee,"$1,169,880","$1,265,367"
Andre Roberson,"$1,160,880","$1,255,633"
PJ Hairston,"$1,149,720","$1,243,562"
Cartier Martin,"$1,145,685","$1,239,197"
Brandon Rush,"$1,145,685","$1,239,197"
Shawne Williams,"$1,145,685","$1,239,197"
Arnett Moultrie,"$1,136,160","$1,228,895"
Christapher Johnson,"$1,135,974","$1,228,693"
Perry Jones,"$1,129,200","$1,221,367"
Rudy Gobert,"$1,127,400","$1,219,420"
Marquis Teague,"$1,120,920","$1,212,411"
Festus Ezeli,"$1,112,880","$1,203,715"
Archie Goodwin,"$1,112,280","$1,203,066"
CJ Wilcox,"$1,109,760","$1,200,340"
Nemanja Nedovic,"$1,104,240","$1,194,370"
Damjan Rudez,"$1,100,000","$1,189,784"
Kyle Anderson,"$1,093,680","$1,182,948"
Kyle Singler,"$1,090,000","$1,178,967"
Xavier Henry,"$1,082,000","$1,170,314"
Wayne Ellington,"$1,063,384","$1,150,179"
Alonzo Gee,"$1,063,384","$1,150,179"
Omri Casspi,"$1,063,384","$1,150,179"
John Salmons,"$1,000,000","$1,081,621"
Robert Covington,"$1,000,000","$1,081,621"
Toure Murry,"$1,000,000","$1,081,621"
Al-Farouq Aminu,"$981,084","$1,061,161"
Ekpe Udoh,"$981,084","$1,061,161"
Wesley Johnson,"$981,084","$1,061,161"
Ed Davis,"$981,084","$1,061,161"
Alexis Ajinca,"$981,084","$1,061,161"
Luke Babbitt,"$981,084","$1,061,161"
Cole Aldrich,"$981,084","$1,061,161"
Greg Stiemsma,"$981,084","$1,061,161"
Garrett Temple,"$981,084","$1,061,161"
Jon Leuer,"$967,500","$1,046,469"
Ricky Ledo,"$960,566","$1,038,968"
Jorge Gutierrez,"$960,566","$1,038,968"
E'Twaun Moore,"$948,163","$1,025,553"
Greg Smith,"$948,163","$1,025,553"
Joey Dorsey,"$948,163","$1,025,553"
Donald Sloan,"$948,163","$1,025,553"
Lavoy Allen,"$948,163","$1,025,553"
Jimmer Fredette,"$948,163","$1,025,553"
Lance Thomas,"$937,004","$1,013,484"
Jae Crowder,"$915,243","$989,946"
Chris Douglas-Roberts,"$915,243","$989,946"
Jeffery Taylor,"$915,243","$989,946"
Aaron Brooks,"$915,243","$989,946"
Will Barton,"$915,243","$989,946"
Draymond Green,"$915,243","$989,946"
Patrick Beverley,"$915,243","$989,946"
Robert Sacre,"$915,243","$989,946"
Khris Middleton,"$915,243","$989,946"
Darius Miller,"$915,243","$989,946"
Quincy Acy,"$915,243","$989,946"
Kyle O'Quinn,"$915,243","$989,946"
Henry Sims,"$915,243","$989,946"
Kendall Marshall,"$915,243","$989,946"
Nate Wolters,"$904,854","$978,709"
Gal Mekel,"$888,524","$961,046"
Joe Harris,"$884,879","$957,104"
Devyn Marble,"$884,879","$957,104"
Jerami Grant,"$884,879","$957,104"
Robbie Hummel,"$880,000","$951,827"
Jamaal Franklin,"$864,510","$935,072"
Allen Crabbe,"$862,000","$932,358"
Dante Cunningham,"$831,941","$899,845"
Damien Inglis,"$820,000","$886,929"
Kenyon Martin,"$818,049","$884,819"
Mike Muscala,"$816,482","$883,124"
Phil Pressey,"$816,482","$883,124"
Jerome Jordan,"$816,482","$883,124"
Troy Daniels,"$816,482","$883,124"
Matthew Dellavedova,"$816,482","$883,124"
Ognjen Kuzmic,"$816,482","$883,124"
Justin Holiday,"$816,482","$883,124"
Nick Calathes,"$816,482","$883,124"
Justin Hamilton,"$816,482","$883,124"
Jeff Withey,"$816,482","$883,124"
Dewayne Dedmon,"$816,482","$883,124"
Hollis Thompson,"$816,482","$883,124"
Isaiah Canaan,"$816,482","$883,124"
Tony Mitchell,"$816,482","$883,124"
Ray McCallum,"$816,482","$883,124"
Carrick Felix,"$816,482","$883,124"
Grant Jerrett,"$816,482","$883,124"
Ian Clark,"$816,481","$883,123"
Darius Morris,"$803,149","$868,703"
Hassan Whiteside,"$775,191","$838,462"
Dahntay Jones,"$721,169","$780,032"
Malcolm Thomas,"$713,910","$772,180"
Spencer Dinwiddie,"$700,000","$757,135"
Johnny O'Bryant,"$600,000","$648,973"
Markel Brown,"$507,336","$548,745"
Cory Jefferson,"$507,336","$548,745"
Cameron Bairstow,"$507,336","$548,745"
Dwight Powell,"$507,336","$548,745"
Erick Green,"$507,336","$548,745"
KJ McDaniels,"$507,336","$548,745"
Nick Johnson,"$507,336","$548,745"
Shayne Whittington,"$507,336","$548,745"
Jordan Clarkson,"$507,336","$548,745"
Tarik Black,"$507,336","$548,745"
Jarnell Stokes,"$507,336","$548,745"
Russ Smith,"$507,336","$548,745"
James Ennis,"$507,336","$548,745"
Glenn Robinson III,"$507,336","$548,745"
Patric Young,"$507,336","$548,745"
Cleanthony Early,"$507,336","$548,745"
Travis Wear,"$507,336","$548,745"
JaKarr Sampson,"$507,336","$548,745"
Eric Moreland,"$507,336","$548,745"
Joe Ingles,"$507,336","$548,745"
AJ Price,"$493,917","$534,230"
John Lucas,"$491,968","$532,123"
Reggie Williams,"$487,905","$527,728"
Glen Rice Jr,"$470,677","$509,094"
Quincy Miller,"$398,393","$430,910"
Lorenzo Brown,"$390,082","$421,921"
Earl Barron,"$390,063","$421,900"
Michael Beasley,"$330,225","$357,178"
Henry Walker,"$311,634","$337,070"
Elijah Millsap,"$301,417","$326,019"
Langston Galloway,"$295,455","$319,570"
Tyler Johnson,"$280,526","$303,423"
Andre Dawkins,"$271,697","$293,872"
Toney Douglas,"$268,973","$290,927"
James Michael McAdoo,"$259,634","$280,825"
Metta World Peace,"$250,000","$270,405"
JaMychal Green,"$244,712","$264,685"
Shannon Brown,"$215,811","$233,425"
Alex Kirk,"$214,871","$232,409"
Kalin Lucas,"$173,008","$187,128"
Elliot Williams,"$161,511","$174,693"
Bryce Cotton,"$152,200","$164,622"
Jack Cooley,"$152,199","$164,621"
Brandon Davies,"$129,676","$140,260"
Earl Clark,"$125,104","$135,315"
Lester Hudson,"$111,548","$120,652"
Tim Frazier,"$107,435","$116,203"
Will Cherry,"$106,567","$115,265"
Jabari Brown,"$104,450","$112,975"
Jarvis Varnado,"$75,000","$81,121"
Drew Gordon,"$73,657","$79,669"
Jerel McNeal,"$59,686","$64,557"
David Stockton,"$59,686","$64,557"
Larry Drew II,"$53,716","$58,100"
Chris Babb,"$48,028","$51,948"
Vander Blue,"$48,028","$51,948"
Dwight Buycks,"$48,028","$51,948"
Arinze Onuaku,"$48,028","$51,948"
Seth Curry,"$48,028","$51,948"
Malcolm Lee,"$37,686","$40,762"
Sim Bhullar,"$35,000","$37,856"
Jarell Eddie,"$29,843","$32,278"
Sean Kilpatrick,"$29,843","$32,278"
David Wear,"$29,843","$32,278"
Josh Davis,"$20,000","$21,632"
