Player,Salary,Adjusted
Taurean Prince,"$2,422,560","$2,549,565"
Dario Saric,"$2,422,560","$2,549,565"
Rodney Hood,"$2,386,864","$2,511,997"
Justin Jackson,"$2,365,560","$2,489,576"
Shabazz Napier,"$2,361,359","$2,485,155"
Rashad Vaughn,"$2,338,653","$2,461,258"
Clint Capela,"$2,334,528","$2,456,917"
Jose Calderon,"$2,328,652","$2,450,733"
David West,"$2,328,652","$2,450,733"
Udonis Haslem,"$2,328,652","$2,450,733"
Jason Terry,"$2,328,652","$2,450,733"
Jarrett Jack,"$2,328,652","$2,450,733"
Raymond Felton,"$2,328,652","$2,450,733"
Nick Collison,"$2,328,652","$2,450,733"
Devin Booker,"$2,319,360","$2,440,954"
Dante Cunningham,"$2,300,000","$2,420,579"
Wade Baldwin,"$2,254,292","$2,372,475"
Guerschon Yabusele,"$2,247,480","$2,365,306"
Justin Patton,"$2,247,480","$2,365,306"
Monta Ellis,"$2,245,400","$2,363,117"
Cameron Payne,"$2,203,440","$2,318,957"
Denzel Valentine,"$2,186,400","$2,301,024"
Kyle Anderson,"$2,151,704","$2,264,509"
DJ Wilson,"$2,135,040","$2,246,971"
Jeff Green,"$2,116,955","$2,227,938"
JaVale McGee,"$2,116,955","$2,227,938"
Luc Mbah a Moute,"$2,116,955","$2,227,938"
Aaron Brooks,"$2,116,955","$2,227,938"
Michael Beasley,"$2,116,955","$2,227,938"
Marreese Speights,"$2,116,955","$2,227,938"
Omri Casspi,"$2,106,470","$2,216,903"
Mario Chalmers,"$2,106,407","$2,216,837"
Darius Miller,"$2,100,000","$2,210,094"
Kelly Oubre,"$2,093,040","$2,202,769"
Juan Hernangomez,"$2,076,840","$2,185,720"
TJ Leaf,"$2,028,360","$2,134,698"
Spencer Hawes,"$2,007,058","$2,112,279"
Tim Frazier,"$2,000,000","$2,104,851"
Terry Rozier,"$1,988,520","$2,092,770"
Luke Babbitt,"$1,974,159","$2,077,656"
John Collins,"$1,936,920","$2,038,464"
Shabazz Muhammad,"$1,924,755","$2,025,661"
Harry Giles,"$1,859,400","$1,956,880"
Troy Williams,"$1,842,176","$1,938,753"
Sam Dekker,"$1,794,600","$1,888,683"
Terrance Ferguson,"$1,785,000","$1,878,580"
Henry Ellenson,"$1,780,800","$1,874,160"
Eric Moreland,"$1,740,000","$1,831,221"
Jerian Grant,"$1,713,840","$1,803,689"
Jarrett Allen,"$1,713,720","$1,803,563"
Quincy Acy,"$1,709,538","$1,799,162"
Tyler Zeller,"$1,709,538","$1,799,162"
Jordan Crawford,"$1,709,538","$1,799,162"
Mike Scott,"$1,709,538","$1,799,162"
Malik Beasley,"$1,700,640","$1,789,797"
Ante Zizic,"$1,645,200","$1,731,451"
Delon Wright,"$1,645,200","$1,731,451"
OG Anunoby,"$1,645,200","$1,731,451"
Caris LeVert,"$1,632,480","$1,718,064"
Mike Dunleavy,"$1,600,000","$1,683,881"
Timothe Luwawu,"$1,594,590","$1,678,187"
Tyler Lydon,"$1,579,440","$1,662,243"
Justin Anderson,"$1,579,440","$1,662,243"
Ian Clark,"$1,577,230","$1,659,917"
DeAndre Bembry,"$1,567,200","$1,649,361"
Shane Larkin,"$1,524,305","$1,604,218"
Joe Harris,"$1,524,305","$1,604,218"
Spencer Dinwiddie,"$1,524,305","$1,604,218"
Julyan Stone,"$1,524,305","$1,604,218"
Glenn Robinson III,"$1,524,305","$1,604,218"
Tyler Ennis,"$1,524,305","$1,604,218"
Johnny O'Bryant,"$1,524,305","$1,604,218"
Jerami Grant,"$1,524,305","$1,604,218"
Joffrey Lauvergne,"$1,524,305","$1,604,218"
Bobby Portis,"$1,516,320","$1,595,814"
DeAndre Liggins,"$1,505,942","$1,584,891"
Malachi Richardson,"$1,504,560","$1,583,437"
Tony Allen,"$1,471,382","$1,548,520"
Willie Reed,"$1,471,382","$1,548,520"
Larry Nance Jr,"$1,471,382","$1,548,520"
Salah Mejri,"$1,471,382","$1,548,520"
Nikola Jokic,"$1,471,382","$1,548,520"
Kevon Looney,"$1,471,382","$1,548,520"
Joseph Young,"$1,471,382","$1,548,520"
Montrezl Harrell,"$1,471,382","$1,548,520"
Jarell Martin,"$1,471,382","$1,548,520"
Josh Richardson,"$1,471,382","$1,548,520"
Jordan Mickey,"$1,471,382","$1,548,520"
Tyus Jones,"$1,471,382","$1,548,520"
Josh Huestis,"$1,471,382","$1,548,520"
Richaun Holmes,"$1,471,382","$1,548,520"
TJ McConnell,"$1,471,382","$1,548,520"
Pat Connaughton,"$1,471,382","$1,548,520"
Norman Powell,"$1,471,382","$1,548,520"
Raul Neto,"$1,471,382","$1,548,520"
Chris McCullough,"$1,471,382","$1,548,520"
Furkan Korkmaz,"$1,465,920","$1,542,772"
Caleb Swanigan,"$1,465,920","$1,542,772"
Okaro White,"$1,460,927","$1,537,516"
Rondae Hollis-Jefferson,"$1,455,720","$1,532,037"
Willy Hernangomez,"$1,435,750","$1,511,020"
Kyle Kuzma,"$1,423,560","$1,498,191"
Tony Bradley,"$1,414,920","$1,489,098"
Derrick White,"$1,404,600","$1,478,237"
Josh Hart,"$1,394,520","$1,467,629"
Gerald Green,"$1,381,403","$1,453,824"
Brice Johnson,"$1,331,160","$1,400,947"
Diamond Stone,"$1,312,611","$1,381,425"
Isaiah Taylor,"$1,312,611","$1,381,425"
Sheldon Mac,"$1,312,611","$1,381,425"
Isaiah Whitehead,"$1,312,611","$1,381,425"
Treveon Graham,"$1,312,611","$1,381,425"
Paul Zipser,"$1,312,611","$1,381,425"
David Nwaba,"$1,312,611","$1,381,425"
Dorian Finney-Smith,"$1,312,611","$1,381,425"
Yogi Ferrell,"$1,312,611","$1,381,425"
Patrick McCaw,"$1,312,611","$1,381,425"
Damian Jones,"$1,312,611","$1,381,425"
Chinanu Onuaku,"$1,312,611","$1,381,425"
Ivica Zubac,"$1,312,611","$1,381,425"
Deyonta Davis,"$1,312,611","$1,381,425"
Andrew Harrison,"$1,312,611","$1,381,425"
Wayne Selden,"$1,312,611","$1,381,425"
Rodney McGruder,"$1,312,611","$1,381,425"
AJ Hammons,"$1,312,611","$1,381,425"
Malcolm Brogdon,"$1,312,611","$1,381,425"
Marcus Georges-Hunt,"$1,312,611","$1,381,425"
Cheick Diallo,"$1,312,611","$1,381,425"
Chasson Randle,"$1,312,611","$1,381,425"
Tyler Ulis,"$1,312,611","$1,381,425"
Jake Layman,"$1,312,611","$1,381,425"
Skal Labissiere,"$1,312,611","$1,381,425"
Dejounte Murray,"$1,312,611","$1,381,425"
Bryn Forbes,"$1,312,611","$1,381,425"
Davis Bertans,"$1,312,611","$1,381,425"
Pascal Siakam,"$1,312,611","$1,381,425"
Fred VanVleet,"$1,312,611","$1,381,425"
Semi Ojeleye,"$1,291,892","$1,359,620"
Livio Jean-Charles,"$1,242,240","$1,307,365"
Bobby Brown,"$1,231,500","$1,296,062"
Frank Mason,"$1,184,385","$1,246,477"
Abdel Nader,"$1,167,333","$1,228,531"
Isaiah Canaan,"$1,113,863","$1,172,257"
Damyean Dotson,"$1,100,000","$1,157,668"
Andrew Bogut,"$1,078,810","$1,135,367"
Wesley Iwundu,"$1,050,000","$1,105,047"
Gerald Henderson,"$1,000,000","$1,052,425"
Festus Ezeli,"$1,000,000","$1,052,425"
Justin Hamilton,"$1,000,000","$1,052,425"
Damien Wilkins,"$992,696","$1,044,739"
Ike Anigbogu,"$950,000","$999,804"
Rade Zagorac,"$950,000","$999,804"
Ivan Rabb,"$950,000","$999,804"
Jason Thompson,"$893,333","$940,166"
Tyler Dorsey,"$815,615","$858,374"
Daniel Theis,"$815,615","$858,374"
Dwayne Bacon,"$815,615","$858,374"
Maxi Kleber,"$815,615","$858,374"
Jordan Bell,"$815,615","$858,374"
Zhou Qi,"$815,615","$858,374"
Jawun Evans,"$815,615","$858,374"
Sindarius Thornwell,"$815,615","$858,374"
Thomas Bryant,"$815,615","$858,374"
Dillon Brooks,"$815,615","$858,374"
Sterling Brown,"$815,615","$858,374"
Frank Jackson,"$815,615","$858,374"
Dakari Johnson,"$815,615","$858,374"
Khem Birch,"$815,615","$858,374"
Davon Reed,"$815,615","$858,374"
Brandon Paul,"$815,615","$858,374"
Alfonzo McKinnie,"$815,615","$858,374"
Royce O'Neale,"$815,615","$858,374"
Emeka Okafor,"$813,293","$855,930"
Trey Burke,"$784,160","$825,270"
Alex Poythress,"$778,668","$819,490"
Dwight Buycks,"$748,160","$787,383"
Joel Bolomboy,"$708,200","$745,327"
Kyle Collinsworth,"$595,702","$626,932"
Jeff Withey,"$593,780","$624,909"
Kay Felder,"$551,866","$580,797"
Michael Gbinije,"$500,000","$526,212"
Leandro Barbosa,"$500,000","$526,212"
Derrick Jones,"$462,875","$487,140"
Nicolas Brussino,"$393,041","$413,646"
Antonius Cleveland,"$384,116","$404,253"
Brandon Jennings,"$380,830","$400,795"
CJ Watson,"$333,333","$350,808"
Demetrius Jackson,"$319,266","$336,002"
Travis Wear,"$304,051","$319,991"
Cameron Oliver,"$300,000","$315,727"
Shaquille Harrison,"$230,399","$242,477"
Larry Drew II,"$222,474","$234,136"
Jaylen Morris,"$198,143","$208,530"
Nigel Hayes,"$193,532","$203,676"
David Stockton,"$192,812","$202,920"
Quinn Cook,"$189,832","$199,783"
Georges Niang,"$177,250","$186,541"
Aaron Harrison,"$174,570","$183,721"
Omari Johnson,"$170,495","$179,433"
Naz Long,"$167,158","$175,921"
Jarell Eddie,"$166,256","$174,972"
Rodney Purvis,"$165,887","$174,583"
Mike James,"$164,802","$173,440"
Briante Weber,"$160,378","$168,785"
Marquis Teague,"$157,944","$166,224"
Gary Payton II,"$154,500","$162,598"
Jeremy Evans,"$154,059","$162,135"
Carrick Felix,"$140,901","$148,287"
Damion Lee,"$138,239","$145,486"
Kendrick Perkins,"$131,562","$138,459"
Milton Doyle,"$127,250","$133,920"
Brandon Rush,"$119,601","$125,871"
Ty Lawson,"$119,009","$125,248"
Derrick Williams,"$104,059","$109,514"
KJ McDaniels,"$100,000","$105,242"
Tim Quarterman,"$96,406","$101,460"
Walter Lemon Jr,"$92,159","$96,990"
Josh Gray,"$92,159","$96,990"
Jaylen Johnson,"$87,551","$92,140"
MarShon Brooks,"$86,118","$90,632"
CJ Fair,"$82,943","$87,291"
Josh Magette,"$77,250","$81,299"
Tyler Cavanaugh,"$77,250","$81,299"
Andrew White,"$77,250","$81,299"
Kadeem Allen,"$77,250","$81,299"
Jabari Bird,"$77,250","$81,299"
Yakuba Ouattara,"$77,250","$81,299"
Jacob Wiley,"$77,250","$81,299"
James Webb,"$77,250","$81,299"
Mangok Mathiang,"$77,250","$81,299"
Marcus Paige,"$77,250","$81,299"
Antonio Blakeney,"$77,250","$81,299"
Ryan Arcidiacono,"$77,250","$81,299"
John Holland,"$77,250","$81,299"
London Perrantes,"$77,250","$81,299"
Johnathan Motley,"$77,250","$81,299"
Gian Clavell,"$77,250","$81,299"
Jalen Jones,"$77,250","$81,299"
Torrey Craig,"$77,250","$81,299"
Monte Morris,"$77,250","$81,299"
Luis Montero,"$77,250","$81,299"
Reggie Hearn,"$77,250","$81,299"
Chris Boucher,"$77,250","$81,299"
