Player,Salary,Adjusted
Eric Snow,"$6,093,750","$7,742,486"
Antonio McDyess,"$5,883,600","$7,475,477"
Marquis Daniels,"$5,883,600","$7,475,477"
Hidayet Turkoglu,"$5,883,600","$7,475,477"
Derek Fisher,"$5,883,600","$7,475,477"
Etan Thomas,"$5,883,600","$7,475,477"
Jamaal Tinsley,"$5,850,000","$7,432,786"
LeBron James,"$5,828,090","$7,404,948"
Jason Collins,"$5,800,000","$7,369,258"
Tony Battie,"$5,746,000","$7,300,648"
Donyell Marshall,"$5,633,037","$7,157,121"
Troy Hudson,"$5,603,000","$7,118,958"
Gerald Wallace,"$5,525,000","$7,019,854"
Udonis Haslem,"$5,525,000","$7,019,854"
Marko Jaric,"$5,525,000","$7,019,854"
Jeff Foster,"$5,500,000","$6,988,090"
Brian Cardinal,"$5,400,000","$6,861,034"
Stromile Swift,"$5,400,000","$6,861,034"
Brian Skinner,"$5,400,000","$6,861,034"
Jerome James,"$5,400,000","$6,861,034"
Earl Watson,"$5,400,000","$6,861,034"
Shareef Abdur-Rahim,"$5,400,000","$6,861,034"
Antonio Daniels,"$5,400,000","$6,861,034"
Shane Battier,"$5,393,300","$6,852,521"
Vin Baker,"$5,329,555","$6,771,529"
Bobby Jackson,"$5,259,000","$6,681,884"
Dan Gadzuric,"$5,252,065","$6,673,073"
Darko Milicic,"$5,218,622","$6,630,582"
Nazr Mohammed,"$5,215,000","$6,625,980"
Tim Thomas,"$5,215,000","$6,625,980"
Vladimir Radmanovic,"$5,215,000","$6,625,980"
Mike James,"$5,215,000","$6,625,980"
Jared Jeffries,"$5,215,000","$6,625,980"
Joel Przybilla,"$5,215,000","$6,625,980"
Greg Buckner,"$5,182,074","$6,584,144"
Brent Barry,"$5,117,880","$6,502,583"
Marc Jackson,"$4,875,000","$6,193,989"
Dwight Howard,"$4,806,720","$6,107,235"
Shawn Bradley,"$4,800,000","$6,098,696"
Carmelo Anthony,"$4,694,041","$5,964,069"
Andrew Bogut,"$4,665,960","$5,928,390"
Alvin Williams,"$4,587,508","$5,828,712"
Eduardo Najera,"$4,571,428","$5,808,282"
Morris Peterson,"$4,550,000","$5,781,056"
Andrea Bargnani,"$4,501,200","$5,719,053"
Raja Bell,"$4,500,000","$5,717,528"
Brendan Haywood,"$4,500,000","$5,717,528"
Brevin Knight,"$4,400,000","$5,590,472"
John Salmons,"$4,400,000","$5,590,472"
Trenton Hassell,"$4,350,000","$5,526,944"
Emeka Okafor,"$4,300,560","$5,464,127"
Eric Williams,"$4,296,000","$5,458,333"
Chris Bosh,"$4,235,220","$5,381,108"
Chris Mihm,"$4,214,241","$5,354,453"
Rafer Alston,"$4,200,000","$5,336,359"
Marvin Williams,"$4,174,800","$5,304,341"
Anthony Parker,"$4,150,000","$5,272,831"
Carlos Arroyo,"$4,100,000","$5,209,303"
Damon Stoudamire,"$4,050,000","$5,145,775"
LaMarcus Aldridge,"$4,027,320","$5,116,959"
Kyle Korver,"$4,018,182","$5,105,348"
Zaza Pachulia,"$4,000,000","$5,082,247"
Reggie Evans,"$4,000,000","$5,082,247"
Sarunas Jasikevicius,"$4,000,000","$5,082,247"
Gordan Giricek,"$4,000,000","$5,082,247"
Andres Nocioni,"$3,950,000","$5,018,719"
Damon Jones,"$3,884,678","$4,935,723"
Ben Gordon,"$3,862,080","$4,907,011"
Dwyane Wade,"$3,841,443","$4,880,790"
Bob Sura,"$3,840,000","$4,878,957"
Bruce Bowen,"$3,750,000","$4,764,606"
Jorge Garbajosa,"$3,750,000","$4,764,606"
Deron Williams,"$3,749,040","$4,763,387"
Vitaly Potapenko,"$3,674,584","$4,668,786"
Marcus Banks,"$3,672,414","$4,666,029"
Darius Songaila,"$3,650,000","$4,637,550"
Adam Morrison,"$3,616,680","$4,595,215"
Jeff McInnis,"$3,600,000","$4,574,022"
Pat Garrity,"$3,525,000","$4,478,730"
Tyronn Lue,"$3,500,000","$4,446,966"
Dale Davis,"$3,500,000","$4,446,966"
Chris Kaman,"$3,491,768","$4,436,507"
Shaun Livingston,"$3,481,920","$4,423,994"
Chris Paul,"$3,380,160","$4,294,702"
Keyon Dooling,"$3,348,000","$4,253,841"
Robert Horry,"$3,315,000","$4,211,912"
Melvin Ely,"$3,303,813","$4,197,698"
Tyrus Thomas,"$3,260,760","$4,142,997"
Lorenzen Wright,"$3,250,000","$4,129,326"
Zeljko Rebraca,"$3,240,000","$4,116,620"
Ira Newble,"$3,196,050","$4,060,779"
Kevin Ollie,"$3,196,050","$4,060,779"
Kirk Hinrich,"$3,192,628","$4,056,431"
Devin Harris,"$3,153,120","$4,006,233"
Trevor Ariza,"$3,100,000","$3,938,741"
Fred Jones,"$3,100,000","$3,938,741"
Raymond Felton,"$3,060,840","$3,888,986"
Chris Duhon,"$3,024,000","$3,842,179"
Steven Hunter,"$3,024,000","$3,842,179"
Chucky Atkins,"$3,000,000","$3,811,685"
Rasual Butler,"$3,000,000","$3,811,685"
Francisco Elson,"$3,000,000","$3,811,685"
Shelden Williams,"$2,952,840","$3,751,765"
Earl Boykins,"$2,950,000","$3,748,157"
TJ Ford,"$2,929,467","$3,722,069"
Iakovos Tsakalidis,"$2,900,000","$3,684,629"
Michael Doleac,"$2,880,000","$3,659,218"
Josh Childress,"$2,863,920","$3,638,787"
Willie Green,"$2,800,000","$3,557,573"
Brian Scalabrine,"$2,793,103","$3,548,810"
Martell Webster,"$2,780,160","$3,532,365"
Dan Dickau,"$2,753,218","$3,498,133"
Primoz Brezec,"$2,750,000","$3,494,045"
Eddie Griffin,"$2,700,000","$3,430,517"
Damien Wilkins,"$2,700,000","$3,430,517"
Mike Sweetney,"$2,696,956","$3,426,649"
Brandon Roy,"$2,681,880","$3,407,494"
James Jones,"$2,650,000","$3,366,988"
Anthony Johnson,"$2,640,000","$3,354,283"
Jarron Collins,"$2,625,698","$3,336,111"
Luol Deng,"$2,614,440","$3,321,807"
Jarvis Hayes,"$2,564,127","$3,257,881"
Juan Dixon,"$2,550,000","$3,239,932"
Charlie Villanueva,"$2,537,880","$3,224,533"
Mickael Pietrus,"$2,535,260","$3,221,204"
Keith Bogans,"$2,510,000","$3,189,110"
Nick Collison,"$2,501,070","$3,177,764"
Bostjan Nachbar,"$2,500,000","$3,176,404"
Fabricio Oberto,"$2,500,000","$3,176,404"
Randy Foye,"$2,448,240","$3,110,640"
Luke Ridnour,"$2,425,878","$3,082,228"
Rafael Araujo,"$2,395,200","$3,043,249"
Jose Calderon,"$2,333,334","$2,964,645"
Channing Frye,"$2,325,000","$2,954,056"
Lindsey Hunter,"$2,250,000","$2,858,764"
Rudy Gay,"$2,242,290","$2,848,968"
Dikembe Mutombo,"$2,210,000","$2,807,941"
Mark Madsen,"$2,210,000","$2,807,941"
Andre Iguodala,"$2,201,640","$2,797,319"
Othella Harrington,"$2,200,000","$2,795,236"
Scot Pollard,"$2,200,000","$2,795,236"
Jackie Butler,"$2,200,000","$2,795,236"
Zarko Cabarkapa,"$2,157,097","$2,740,725"
Ike Diogu,"$2,137,200","$2,715,444"
Luke Jackson,"$2,131,981","$2,708,813"
Bonzi Wells,"$2,115,000","$2,687,238"
Patrick O'Bryant,"$2,061,720","$2,619,542"
David West,"$2,051,938","$2,607,114"
Andrew Bynum,"$2,030,280","$2,579,596"
Jake Voskuhl,"$2,000,000","$2,541,123"
Matt Bonner,"$2,000,000","$2,541,123"
DeSagana Diop,"$1,998,000","$2,538,582"
Andris Biedrins,"$1,986,960","$2,524,555"
Devean George,"$1,974,259","$2,508,418"
Tariq Abdul-Wahad,"$1,968,750","$2,501,418"
Aleksandar Pavlovic,"$1,962,206","$2,493,104"
Saer Sene,"$1,958,640","$2,488,573"
Jason Hart,"$1,922,640","$2,442,832"
Maurice Williams,"$1,920,000","$2,439,478"
Robert Swift,"$1,887,600","$2,398,312"
Dahntay Jones,"$1,886,113","$2,396,423"
Boris Diaw,"$1,870,501","$2,376,587"
JJ Redick,"$1,860,720","$2,364,159"
Travis Outlaw,"$1,836,426","$2,333,292"
Yaroslav Korolev,"$1,832,280","$2,328,025"
Brian Cook,"$1,817,141","$2,308,790"
Malik Allen,"$1,803,600","$2,291,585"
Michael Ruffin,"$1,803,600","$2,291,585"
Walter Herrmann,"$1,800,000","$2,287,011"
Vassilis Spanoulis,"$1,800,000","$2,287,011"
Sebastian Telfair,"$1,793,160","$2,278,320"
Hilton Armstrong,"$1,767,600","$2,245,845"
David Wesley,"$1,750,000","$2,223,483"
Ronald Murray,"$1,750,000","$2,223,483"
Aaron Williams,"$1,750,000","$2,223,483"
Shammond Williams,"$1,750,000","$2,223,483"
Sean May,"$1,740,720","$2,211,692"
Kris Humphries,"$1,703,520","$2,164,427"
Kendrick Perkins,"$1,689,409","$2,146,498"
Leandro Barbosa,"$1,679,733","$2,134,204"
Thabo Sefolosha,"$1,679,280","$2,133,629"
Josh Howard,"$1,667,603","$2,118,792"
Rashad McCants,"$1,653,720","$2,101,153"
Didier Ilunga-Mbenga,"$1,628,959","$2,069,693"
Maurice Evans,"$1,620,000","$2,058,310"
Al Jefferson,"$1,618,320","$2,056,175"
Clifford Robinson,"$1,600,000","$2,032,898"
Ronnie Brewer,"$1,595,400","$2,027,054"
Antoine Wright,"$1,570,920","$1,995,951"
Kirk Snyder,"$1,537,440","$1,953,412"
Cedric Simmons,"$1,515,480","$1,925,511"
Scott Padgett,"$1,495,317","$1,899,892"
Joey Graham,"$1,492,440","$1,896,237"
Adrian Griffin,"$1,475,000","$1,874,078"
Josh Smith,"$1,460,640","$1,855,833"
Rodney Carney,"$1,439,760","$1,829,304"
Danny Granger,"$1,417,800","$1,801,402"
Eddie House,"$1,400,000","$1,778,786"
JR Smith,"$1,387,560","$1,762,980"
Luke Walton,"$1,375,000","$1,747,022"
Shawne Williams,"$1,367,760","$1,737,823"
Keith McLeod,"$1,350,000","$1,715,258"
Gerald Green,"$1,347,000","$1,711,446"
Steve Blake,"$1,330,000","$1,689,847"
Dorell Wright,"$1,325,160","$1,683,697"
Justin Reed,"$1,300,000","$1,651,730"
Hakim Warrick,"$1,286,280","$1,634,298"
Jameer Nelson,"$1,272,120","$1,616,307"
Quincy Douby,"$1,240,920","$1,576,665"
Julius Hodge,"$1,234,800","$1,568,889"
Renaldo Balkman,"$1,191,240","$1,513,544"
Matt Carroll,"$1,188,000","$1,509,427"
Jason Kapono,"$1,188,000","$1,509,427"
Nate Robinson,"$1,185,480","$1,506,225"
Darrell Armstrong,"$1,178,348","$1,497,164"
Gary Payton,"$1,178,348","$1,497,164"
Bo Outlaw,"$1,178,348","$1,497,164"
Eric Piatkowski,"$1,178,348","$1,497,164"
Darrick Martin,"$1,178,348","$1,497,164"
Alan Henderson,"$1,178,348","$1,497,164"
Viktor Khryapa,"$1,172,400","$1,489,606"
Rajon Rondo,"$1,143,600","$1,453,014"
Jarrett Jack,"$1,137,960","$1,445,848"
Michael Olowokandi,"$1,103,225","$1,401,715"
Marcus Williams,"$1,097,880","$1,394,924"
Francisco Garcia,"$1,092,600","$1,388,215"
Delonte West,"$1,080,480","$1,372,816"
Nenad Krstic,"$1,080,480","$1,372,816"
John Edwards,"$1,080,000","$1,372,206"
Mikki Moore,"$1,071,225","$1,361,057"
Kelvin Cato,"$1,071,225","$1,361,057"
Jacque Vaughn,"$1,071,225","$1,361,057"
Devin Brown,"$1,064,518","$1,352,535"
Josh Boone,"$1,053,960","$1,339,121"
Luther Head,"$1,048,800","$1,332,565"
Tony Allen,"$1,037,280","$1,317,928"
Carlos Delfino,"$1,037,280","$1,317,928"
Kyle Lowry,"$1,011,720","$1,285,452"
Johan Petro,"$1,006,800","$1,279,201"
Kevin Martin,"$1,002,840","$1,274,170"
Bernard Robinson,"$1,000,000","$1,270,561"
Jannero Pargo,"$1,000,000","$1,270,561"
Shavlik Randolph,"$1,000,000","$1,270,561"
Ryan Bowen,"$998,967","$1,269,249"
Jumaine Jones,"$998,967","$1,269,249"
Sasha Vujacic,"$973,920","$1,237,425"
Jason Maxiell,"$973,440","$1,236,815"
Shannon Brown,"$971,280","$1,234,071"
Beno Udrih,"$967,920","$1,229,802"
David Harrison,"$960,840","$1,220,806"
Anderson Varejao,"$945,600","$1,201,443"
Linas Kleiza,"$945,360","$1,201,138"
Jordan Farmar,"$939,120","$1,193,210"
Wayne Simien,"$932,760","$1,185,129"
Sean Marks,"$932,015","$1,184,182"
DeShawn Stevenson,"$932,015","$1,184,182"
David Lee,"$926,040","$1,176,591"
Mario Kasun,"$919,551","$1,168,346"
Sergio Rodriguez,"$912,000","$1,158,752"
Maurice Ager,"$906,480","$1,151,738"
Mardy Collins,"$899,880","$1,143,353"
DerMarr Johnson,"$865,063","$1,099,116"
Alex Acker,"$839,209","$1,066,266"
Boniface N'Dong,"$839,209","$1,066,266"
James White,"$818,153","$1,039,513"
Pat Burke,"$810,000","$1,029,155"
Mickael Gelabale,"$802,000","$1,018,990"
Mile Ilic,"$800,000","$1,016,449"
Smush Parker,"$798,112","$1,014,050"
Mike Wilks,"$798,112","$1,014,050"
Jamal Sampson,"$771,331","$980,023"
Ronald Dupree,"$771,331","$980,023"
Dajuan Wagner,"$771,331","$980,023"
Matt Barnes,"$771,331","$980,023"
Quinton Ross,"$771,331","$980,023"
Linton Johnson,"$771,331","$980,023"
James Lang,"$771,331","$980,023"
Royal Ivey,"$744,551","$945,998"
Andre Barrett,"$744,551","$945,998"
Josh Powell,"$744,551","$945,998"
Maceo Baston,"$744,551","$945,998"
Earl Barron,"$744,551","$945,998"
Charlie Bell,"$744,551","$945,998"
Ha Seung-Jin,"$744,551","$945,998"
Ime Udoka,"$744,551","$945,998"
Pape Sow,"$744,551","$945,998"
Roger Mason,"$744,551","$945,998"
Salim Stoudamire,"$729,000","$926,239"
John Lucas,"$700,000","$889,393"
Andre Owens,"$676,800","$859,916"
Solomon Jones,"$675,000","$857,629"
James Singleton,"$675,000","$857,629"
Esteban Batista,"$664,209","$843,918"
Ryan Gomes,"$664,209","$843,918"
Martynas Andriuskevicius,"$664,209","$843,918"
Dwayne Jones,"$664,209","$843,918"
Amir Johnson,"$664,209","$843,918"
Chris Taft,"$664,209","$843,918"
Monta Ellis,"$664,209","$843,918"
Chuck Hayes,"$664,209","$843,918"
Orien Greene,"$664,209","$843,918"
Rawle Marshall,"$664,209","$843,918"
Daniel Ewing,"$664,209","$843,918"
Ronny Turiaf,"$664,209","$843,918"
Lawrence Roberts,"$664,209","$843,918"
Ersan Ilyasova,"$664,209","$843,918"
Lynn Greer,"$664,209","$843,918"
Bracey Wright,"$664,209","$843,918"
Brandon Bass,"$664,209","$843,918"
Travis Diener,"$664,209","$843,918"
Louis Williams,"$664,209","$843,918"
Ronnie Price,"$664,209","$843,918"
CJ Miles,"$664,209","$843,918"
Andray Blatche,"$664,209","$843,918"
Donell Taylor,"$664,209","$843,918"
Stanislav Medvedenko,"$625,132","$794,268"
Paul Millsap,"$625,000","$794,101"
Pavel Podkolzin,"$600,000","$762,337"
Steve Novak,"$600,000","$762,337"
Arvydas Macijauskas,"$500,000","$635,280"
Leon Powe,"$432,000","$548,882"
Cedric Bozeman,"$412,718","$524,383"
Allan Ray,"$412,718","$524,383"
Hassan Adams,"$412,718","$524,383"
Ryan Hollins,"$412,718","$524,383"
Daniel Gibson,"$412,718","$524,383"
Pops Mensah-Bonsu,"$412,718","$524,383"
Jose Juan Barea,"$412,718","$524,383"
Yakhouba Diawara,"$412,718","$524,383"
Ivan McFarlin,"$412,718","$524,383"
Will Blalock,"$412,718","$524,383"
Paul Davis,"$412,718","$524,383"
Alexander Johnson,"$412,718","$524,383"
Tarence Kinsey,"$412,718","$524,383"
Chris Quinn,"$412,718","$524,383"
Robert Hite,"$412,718","$524,383"
Damir Markota,"$412,718","$524,383"
David Noel,"$412,718","$524,383"
Craig Smith,"$412,718","$524,383"
Marcus Vinicius,"$412,718","$524,383"
James Augustine,"$412,718","$524,383"
Bobby Jones,"$412,718","$524,383"
PJ Tucker,"$412,718","$524,383"
Uros Slokar,"$412,718","$524,383"
Dee Brown,"$412,718","$524,383"
Brian Chase,"$412,718","$524,383"
Roger Powell,"$412,718","$524,383"
Jared Reiner,"$396,905","$504,292"
Junior Harrington,"$390,556","$496,225"
Peter John Ramos,"$384,776","$488,881"
Kelenna Azubuike,"$301,657","$383,273"
Loren Woods,"$300,000","$381,168"
Desmon Farmer,"$275,404","$349,917"
Anthony Roberson,"$267,111","$339,381"
Justin Williams,"$261,724","$332,536"
Stephen Graham,"$259,204","$329,334"
Andre Brown,"$241,591","$306,956"
Juaquin Hawkins,"$215,928","$274,349"
Jeremy Richardson,"$176,161","$223,822"
Howard Eisley,"$162,660","$206,669"
Chris McCray,"$161,061","$204,637"
Andreas Glyniadakis,"$161,061","$204,637"
Steven Smith,"$161,061","$204,637"
Doug Christie,"$158,071","$200,838"
Zoran Planinic,"$150,000","$190,584"
Mike Gansey,"$150,000","$190,584"
Matt Freije,"$145,961","$185,452"
Mike Hall,"$135,895","$172,663"
Pat Carroll,"$110,000","$139,761"
Alan Anderson,"$102,131","$129,763"
Jimmie Hunter,"$100,000","$127,056"
Paul Miller,"$100,000","$127,056"
Sergey Monya,"$100,000","$127,056"
Ndudi Ebi,"$90,000","$114,350"
Dijon Thompson,"$89,101","$113,208"
Robert Whaley,"$83,026","$105,489"
Jefferson Sobral,"$75,000","$95,292"
Daniel Horton,"$75,000","$95,292"
Kevin Burleson,"$70,000","$88,939"
Vincent Grier,"$70,000","$88,939"
Luke Schenscher,"$55,000","$69,880"
Kevin Pittsnogle,"$50,000","$63,528"
Will Conroy,"$35,378","$44,949"
Casey Jacobsen,"$31,250","$39,705"
Von Wafer,"$24,300","$30,874"
Renaldo Major,"$20,133","$25,580"
