Player,Salary,Adjusted
Evan Fournier,"$2,288,204","$2,471,911"
Steven Adams,"$2,279,040","$2,462,012"
Myles Turner,"$2,277,960","$2,460,845"
Jared Sullinger,"$2,269,260","$2,451,447"
Aaron Brooks,"$2,250,000","$2,430,640"
Trey Lyles,"$2,239,800","$2,419,621"
Ramon Sessions,"$2,170,465","$2,344,720"
Kelly Olynyk,"$2,165,160","$2,338,989"
Zach LaVine,"$2,148,360","$2,320,840"
Kendall Marshall,"$2,144,772","$2,316,964"
Jeremy Lin,"$2,139,000","$2,310,729"
Gary Neal,"$2,139,000","$2,310,729"
Miles Plumlee,"$2,109,293","$2,278,637"
Maurice Williams,"$2,100,000","$2,268,598"
Danny Granger,"$2,100,000","$2,268,598"
Steve Blake,"$2,100,000","$2,268,598"
Joe Ingles,"$2,100,000","$2,268,598"
Beno Udrih,"$2,080,465","$2,247,494"
Shabazz Muhammad,"$2,056,920","$2,222,059"
Devin Booker,"$2,055,840","$2,220,892"
TJ Warren,"$2,041,080","$2,204,947"
Perry Jones,"$2,038,206","$2,201,842"
Cameron Payne,"$2,021,520","$2,183,817"
Festus Ezeli,"$2,008,748","$2,170,019"
Kent Bazemore,"$2,000,000","$2,160,569"
DeJuan Blair,"$2,000,000","$2,160,569"
Giannis Antetokounmpo,"$1,953,960","$2,110,833"
Adreian Payne,"$1,938,840","$2,094,499"
Kelly Oubre,"$1,920,240","$2,074,406"
Jusuf Nurkic,"$1,842,000","$1,989,884"
Lucas Nogueira,"$1,842,000","$1,989,884"
Terry Rozier,"$1,824,360","$1,970,828"
Dennis Schroeder,"$1,763,400","$1,904,974"
Zoran Dragic,"$1,756,500","$1,897,520"
James Young,"$1,749,840","$1,890,325"
Rashad Vaughn,"$1,733,040","$1,872,176"
Ryan Kelly,"$1,724,250","$1,862,681"
Joffrey Lauvergne,"$1,709,719","$1,846,983"
Louis Amundson,"$1,700,000","$1,836,484"
Tyler Ennis,"$1,662,360","$1,795,822"
Sam Dekker,"$1,646,400","$1,778,580"
Lance Thomas,"$1,636,842","$1,768,255"
Sergey Karasev,"$1,599,840","$1,728,282"
Gary Harris,"$1,587,480","$1,714,930"
Jerian Grant,"$1,572,360","$1,698,596"
Tony Snell,"$1,535,880","$1,659,187"
Bruno Caboclo,"$1,524,000","$1,646,354"
Delon Wright,"$1,509,360","$1,630,538"
Shane Larkin,"$1,500,000","$1,620,427"
Wayne Ellington,"$1,500,000","$1,620,427"
James Jones,"$1,499,187","$1,619,548"
Richard Jefferson,"$1,499,187","$1,619,548"
Charlie Villanueva,"$1,499,187","$1,619,548"
Samuel Dalembert,"$1,499,187","$1,619,548"
Jason Terry,"$1,499,187","$1,619,548"
Metta World Peace,"$1,499,187","$1,619,548"
Amare Stoudemire,"$1,499,187","$1,619,548"
Tayshaun Prince,"$1,499,187","$1,619,548"
Kendrick Perkins,"$1,499,187","$1,619,548"
Ronnie Price,"$1,499,187","$1,619,548"
Caron Butler,"$1,499,187","$1,619,548"
Rasual Butler,"$1,499,187","$1,619,548"
Matt Bonner,"$1,499,187","$1,619,548"
David West,"$1,499,187","$1,619,548"
Andre Miller,"$1,490,369","$1,610,022"
Gorgui Dieng,"$1,474,440","$1,592,815"
Mitch McGary,"$1,463,040","$1,580,499"
Justin Anderson,"$1,449,000","$1,565,332"
Marcus Thornton,"$1,436,891","$1,552,251"
Pablo Prigioni,"$1,421,348","$1,535,460"
Mason Plumlee,"$1,415,520","$1,529,164"
Jordan Adams,"$1,404,600","$1,517,368"
Andrea Bargnani,"$1,362,897","$1,472,316"
Gerald Green,"$1,362,897","$1,472,316"
Solomon Hill,"$1,358,880","$1,467,977"
Aaron Gray,"$1,356,146","$1,465,023"
Sasha Vujacic,"$1,356,146","$1,465,023"
Rodney Hood,"$1,348,440","$1,456,699"
Matthew Dellavedova,"$1,347,276","$1,455,441"
Bobby Portis,"$1,344,120","$1,452,032"
Rondae Hollis-Jefferson,"$1,335,480","$1,442,698"
Alonzo Gee,"$1,320,000","$1,425,975"
Tim Hardaway Jr,"$1,304,520","$1,409,253"
Nikola Jokic,"$1,300,000","$1,404,370"
Shabazz Napier,"$1,294,440","$1,398,363"
Tyus Jones,"$1,282,080","$1,385,011"
Sasha Kaun,"$1,276,000","$1,378,443"
Cartier Martin,"$1,270,964","$1,373,003"
Brandon Rush,"$1,270,964","$1,373,003"
Luc Mbah a Moute,"$1,270,964","$1,373,003"
Reggie Bullock,"$1,252,400","$1,352,948"
Clint Capela,"$1,242,720","$1,342,491"
Jarell Martin,"$1,230,840","$1,329,657"
Andre Roberson,"$1,210,800","$1,308,008"
PJ Hairston,"$1,201,440","$1,297,897"
Boban Marjanovic,"$1,200,000","$1,296,341"
Tyler Hansbrough,"$1,185,784","$1,280,984"
Jeremy Evans,"$1,185,784","$1,280,984"
Rudy Gobert,"$1,175,880","$1,270,285"
Jordan Mickey,"$1,170,960","$1,264,970"
Archie Goodwin,"$1,160,160","$1,253,303"
CJ Wilcox,"$1,159,680","$1,252,784"
Larry Nance Jr,"$1,155,600","$1,248,377"
Chris Copeland,"$1,150,000","$1,242,327"
Damjan Rudez,"$1,149,500","$1,241,787"
RJ Hunter,"$1,148,640","$1,240,858"
Kyle Anderson,"$1,142,880","$1,234,635"
Chris McCullough,"$1,140,240","$1,231,783"
Josh Huestis,"$1,140,240","$1,231,783"
Kevon Looney,"$1,131,960","$1,222,839"
JaKarr Sampson,"$1,103,547","$1,192,144"
Cole Aldrich,"$1,100,602","$1,188,963"
Wesley Johnson,"$1,100,602","$1,188,963"
Luke Babbitt,"$1,100,602","$1,188,963"
Ishmael Smith,"$1,100,602","$1,188,963"
Garrett Temple,"$1,100,602","$1,188,963"
Glenn Robinson III,"$1,100,000","$1,188,313"
Ray McCallum,"$1,076,758","$1,163,204"
Richaun Holmes,"$1,075,000","$1,161,306"
Jared Cunningham,"$1,039,074","$1,122,495"
Jon Leuer,"$1,035,000","$1,118,094"
Donald Sloan,"$1,015,421","$1,096,943"
E'Twaun Moore,"$1,015,421","$1,096,943"
Joey Dorsey,"$1,015,421","$1,096,943"
James Anderson,"$1,015,421","$1,096,943"
Phil Pressey,"$1,014,142","$1,095,561"
Rakeem Christmas,"$1,007,026","$1,087,874"
Joseph Young,"$1,007,026","$1,087,874"
Walter Tavares,"$1,000,000","$1,080,284"
Montrezl Harrell,"$1,000,000","$1,080,284"
Robert Covington,"$1,000,000","$1,080,284"
Tim Frazier,"$989,216","$1,068,634"
Robert Sacre,"$981,358","$1,060,146"
John Jenkins,"$981,349","$1,060,136"
Thomas Robinson,"$981,348","$1,060,135"
Hassan Whiteside,"$981,348","$1,060,135"
Quincy Acy,"$981,348","$1,060,135"
Christapher Johnson,"$981,348","$1,060,135"
Mike Muscala,"$947,276","$1,023,327"
Troy Daniels,"$947,276","$1,023,327"
Justin Holiday,"$947,276","$1,023,327"
Gal Mekel,"$947,276","$1,023,327"
Ian Clark,"$947,276","$1,023,327"
Dewayne Dedmon,"$947,276","$1,023,327"
Isaiah Canaan,"$947,276","$1,023,327"
Hollis Thompson,"$947,276","$1,023,327"
Allen Crabbe,"$947,276","$1,023,327"
Seth Curry,"$947,276","$1,023,327"
Jeff Withey,"$947,276","$1,023,327"
James Ennis,"$944,477","$1,020,303"
Elton Brand,"$890,693","$962,202"
Damien Inglis,"$855,000","$923,643"
Markel Brown,"$845,059","$912,904"
Cameron Bairstow,"$845,059","$912,904"
Dwight Powell,"$845,059","$912,904"
Nick Johnson,"$845,059","$912,904"
Spencer Dinwiddie,"$845,059","$912,904"
James Michael McAdoo,"$845,059","$912,904"
Shayne Whittington,"$845,059","$912,904"
Tarik Black,"$845,059","$912,904"
Jordan Clarkson,"$845,059","$912,904"
Russ Smith,"$845,059","$912,904"
JaMychal Green,"$845,059","$912,904"
Tyler Johnson,"$845,059","$912,904"
Johnny O'Bryant,"$845,059","$912,904"
Jarnell Stokes,"$845,059","$912,904"
Cleanthony Early,"$845,059","$912,904"
Langston Galloway,"$845,059","$912,904"
Devyn Marble,"$845,059","$912,904"
Joe Harris,"$845,059","$912,904"
Jerami Grant,"$845,059","$912,904"
Eric Moreland,"$845,059","$912,904"
Raul Neto,"$840,000","$907,439"
Kostas Papanikolaou,"$800,320","$864,573"
Pierre Jackson,"$750,000","$810,213"
Norman Powell,"$650,000","$702,185"
Jimmer Fredette,"$625,167","$675,357"
Pat Connaughton,"$625,093","$675,278"
Ryan Hollins,"$615,906","$665,353"
Darrun Hilliard,"$600,000","$648,170"
Lamar Patterson,"$525,093","$567,249"
Willie Reed,"$525,093","$567,249"
Aaron Harrison,"$525,093","$567,249"
Cristiano Felicio,"$525,093","$567,249"
Salah Mejri,"$525,093","$567,249"
Maurice Ndour,"$525,093","$567,249"
Branden Dawson,"$525,093","$567,249"
Marcelo Huertas,"$525,093","$567,249"
Anthony Brown,"$525,093","$567,249"
Michael Frazier,"$525,093","$567,249"
Josh Richardson,"$525,093","$567,249"
TJ McConnell,"$525,093","$567,249"
Cliff Alexander,"$525,093","$567,249"
Luis Montero,"$525,093","$567,249"
Duje Dukan,"$525,093","$567,249"
Jonathon Simmons,"$525,093","$567,249"
Treveon Graham,"$525,093","$567,249"
Cory Jefferson,"$362,878","$392,011"
Elijah Millsap,"$352,936","$381,271"
Nazr Mohammed,"$352,749","$381,069"
Jarell Eddie,"$349,032","$377,053"
Christian Wood,"$339,762","$367,039"
Sean Kilpatrick,"$320,594","$346,332"
Michael Beasley,"$306,526","$331,135"
Jorge Gutierrez,"$300,899","$325,056"
Jeff Ayres,"$251,890","$272,112"
Lorenzo Brown,"$222,888","$240,782"
Andrew Goudelock,"$200,600","$216,705"
Scottie Wilbekin,"$200,000","$216,056"
Erick Green,"$199,418","$215,427"
Greg Smith,"$197,111","$212,936"
Jordan McRae,"$172,971","$186,857"
Henry Sims,"$161,633","$174,609"
Xavier Munford,"$123,548","$133,467"
Jordan Hamilton,"$119,461","$129,051"
Alan Williams,"$114,284","$123,459"
Orlando Johnson,"$111,444","$120,390"
Jonathan Holmes,"$100,000","$108,028"
Justin Harper,"$99,418","$107,399"
Bryce Cotton,"$99,418","$107,399"
Alex Stepheson,"$92,662","$100,100"
Chuck Hayes,"$70,549","$76,213"
Axel Toupane,"$61,775","$66,734"
Bryce Dejean-Jones,"$61,775","$66,734"
Keith Appling,"$61,775","$66,734"
Coty Clarke,"$61,774","$66,733"
Briante Weber,"$61,774","$66,732"
Elliot Williams,"$57,726","$62,360"
Quincy Miller,"$50,000","$54,014"
Thanasis Antetokounmpo,"$30,887","$33,366"
JJ O'Brien,"$30,887","$33,366"
Nate Robinson,"$26,456","$28,580"
Dorell Wright,"$17,637","$19,052"
John Holland,"$9,266","$10,009"
