Player,Salary,Adjusted
Wally Szczerbiak,"$10,000,000","$13,254,344"
Doug Christie,"$9,775,000","$12,956,121"
Steve Nash,"$9,625,000","$12,757,306"
Vin Baker,"$9,183,333","$12,171,905"
Marcus Camby,"$9,150,000","$12,127,725"
Maurice Taylor,"$9,100,000","$12,061,453"
Tyson Chandler,"$9,000,000","$11,928,910"
Shandon Anderson,"$8,935,000","$11,842,756"
Jason Richardson,"$8,888,888","$11,781,638"
Brad Miller,"$8,750,000","$11,597,551"
Zydrunas Ilgauskas,"$8,740,000","$11,584,297"
Erick Dampier,"$8,662,500","$11,481,575"
Kelvin Cato,"$8,640,000","$11,451,753"
Richard Hamilton,"$8,625,000","$11,431,872"
Rashard Lewis,"$8,571,429","$11,360,867"
Jamaal Magloire,"$8,533,333","$11,310,373"
Aaron McKie,"$8,500,000","$11,266,192"
Samuel Dalembert,"$8,470,000","$11,226,429"
Tony Parker,"$8,400,000","$11,133,649"
Jerry Stackhouse,"$8,367,187","$11,090,157"
Mehmet Okur,"$8,250,000","$10,934,834"
Andre Miller,"$8,100,000","$10,736,019"
Bobby Simmons,"$8,000,000","$10,603,475"
PJ Brown,"$8,000,000","$10,603,475"
Bonzi Wells,"$8,000,000","$10,603,475"
Austin Croshere,"$7,900,000","$10,470,932"
Lorenzen Wright,"$7,700,000","$10,205,845"
Jason Williams,"$7,562,500","$10,023,598"
Ben Wallace,"$7,500,000","$9,940,758"
Kwame Brown,"$7,500,000","$9,940,758"
Predrag Stojakovic,"$7,500,000","$9,940,758"
Manu Ginobili,"$7,428,937","$9,846,569"
Eddy Curry,"$7,390,000","$9,794,960"
Troy Murphy,"$7,365,079","$9,761,929"
Desmond Mason,"$7,333,333","$9,719,852"
Adonal Foyle,"$7,312,500","$9,692,239"
Calvin Booth,"$7,255,098","$9,616,156"
Darius Miles,"$7,250,000","$9,609,399"
Cuttino Mobley,"$7,200,000","$9,543,128"
Jonathan Bender,"$7,175,000","$9,509,992"
Corey Maggette,"$7,000,000","$9,278,041"
Al Harrington,"$6,957,500","$9,221,710"
Quentin Richardson,"$6,940,000","$9,198,515"
Antoine Walker,"$6,880,000","$9,118,988"
Sam Cassell,"$6,875,000","$9,112,361"
Metta World Peace,"$6,842,105","$9,068,761"
Mike Miller,"$6,750,000","$8,946,682"
Radoslav Nesterovic,"$6,720,000","$8,906,919"
Jason Terry,"$6,666,667","$8,836,230"
Jerome Williams,"$6,620,063","$8,774,459"
Kurt Thomas,"$6,620,062","$8,774,458"
Kenny Thomas,"$6,500,000","$8,615,323"
Jamal Crawford,"$6,480,000","$8,588,815"
Lamond Murray,"$6,388,500","$8,467,537"
Clarence Weatherspoon,"$6,353,200","$8,420,750"
Joe Smith,"$6,353,200","$8,420,750"
Todd MacCulloch,"$6,353,200","$8,420,750"
Ruben Patterson,"$6,353,200","$8,420,750"
Alvin Williams,"$6,300,000","$8,350,237"
Scot Pollard,"$6,274,937","$8,317,017"
Danny Fortson,"$6,207,670","$8,227,859"
Malik Rose,"$6,008,750","$7,964,204"
Reggie Miller,"$6,000,000","$7,952,606"
Corliss Williamson,"$6,000,000","$7,952,606"
Howard Eisley,"$5,926,984","$7,855,827"
Ricky Davis,"$5,909,800","$7,833,052"
Chauncey Billups,"$5,909,800","$7,833,052"
Juwan Howard,"$5,900,400","$7,820,593"
James Posey,"$5,900,400","$7,820,593"
Michael Olowokandi,"$5,900,400","$7,820,593"
Stephen Jackson,"$5,610,000","$7,435,687"
Yao Ming,"$5,594,906","$7,415,681"
Mark Blount,"$5,515,875","$7,310,930"
Jason Collins,"$5,500,000","$7,289,889"
Nazr Mohammed,"$5,500,000","$7,289,889"
Eric Snow,"$5,484,375","$7,269,179"
Eddie Robinson,"$5,444,444","$7,216,253"
Jamaal Tinsley,"$5,400,000","$7,157,346"
Marquis Daniels,"$5,393,300","$7,148,465"
Antonio McDyess,"$5,393,300","$7,148,465"
Derek Fisher,"$5,393,300","$7,148,465"
Brian Cardinal,"$5,393,300","$7,148,465"
Hidayet Turkoglu,"$5,393,300","$7,148,465"
Etan Thomas,"$5,393,300","$7,148,465"
Troy Hudson,"$5,253,000","$6,962,507"
Tony Battie,"$5,200,000","$6,892,259"
Alonzo Mourning,"$5,138,500","$6,810,744"
David Wesley,"$5,070,000","$6,719,952"
Matt Harpring,"$5,020,000","$6,653,680"
Devean George,"$5,000,600","$6,627,967"
Gerald Wallace,"$5,000,000","$6,627,172"
Earl Watson,"$5,000,000","$6,627,172"
Stromile Swift,"$5,000,000","$6,627,172"
Jeff Foster,"$5,000,000","$6,627,172"
Udonis Haslem,"$5,000,000","$6,627,172"
Marko Jaric,"$5,000,000","$6,627,172"
Jerome James,"$5,000,000","$6,627,172"
Shareef Abdur-Rahim,"$5,000,000","$6,627,172"
Antonio Daniels,"$5,000,000","$6,627,172"
Brian Skinner,"$4,950,000","$6,560,900"
Shane Battier,"$4,903,000","$6,498,605"
Donyell Marshall,"$4,799,108","$6,360,903"
Dan Gadzuric,"$4,750,000","$6,295,813"
Brent Barry,"$4,691,390","$6,218,129"
LeBron James,"$4,621,800","$6,125,892"
Brevin Knight,"$4,600,000","$6,096,998"
Marc Jackson,"$4,550,000","$6,030,726"
Morris Peterson,"$4,550,000","$6,030,726"
Mike Dunleavy,"$4,506,261","$5,972,753"
Shawn Bradley,"$4,500,000","$5,964,455"
Chucky Atkins,"$4,500,000","$5,964,455"
Dwight Howard,"$4,493,160","$5,955,389"
Greg Ostertag,"$4,400,000","$5,831,911"
Trenton Hassell,"$4,350,000","$5,765,639"
Andrew Bogut,"$4,340,520","$5,753,074"
Raja Bell,"$4,250,000","$5,633,096"
Moochie Norris,"$4,200,000","$5,566,824"
Eduardo Najera,"$4,190,476","$5,554,201"
Darko Milicic,"$4,135,200","$5,480,936"
Drew Gooden,"$4,065,811","$5,388,965"
Emeka Okafor,"$4,020,120","$5,328,405"
Zaza Pachulia,"$4,000,000","$5,301,737"
Carlos Arroyo,"$4,000,000","$5,301,737"
Sarunas Jasikevicius,"$4,000,000","$5,301,737"
Gordan Giricek,"$4,000,000","$5,301,737"
Brendan Haywood,"$4,000,000","$5,301,737"
Eric Williams,"$3,938,000","$5,219,560"
Marvin Williams,"$3,883,560","$5,147,404"
Rafer Alston,"$3,850,000","$5,102,922"
Chris Mihm,"$3,792,817","$5,027,130"
Damon Stoudamire,"$3,750,000","$4,970,379"
Carmelo Anthony,"$3,713,640","$4,922,186"
Evan Eschmeyer,"$3,711,400","$4,919,217"
Tariq Abdul-Wahad,"$3,656,250","$4,846,119"
Kyle Korver,"$3,630,363","$4,811,808"
Ben Gordon,"$3,610,200","$4,785,083"
Speedy Claxton,"$3,600,000","$4,771,564"
Greg Buckner,"$3,595,926","$4,766,163"
Damon Jones,"$3,590,000","$4,758,309"
Voshon Lenard,"$3,520,000","$4,665,529"
Bob Sura,"$3,520,000","$4,665,529"
Tyronn Lue,"$3,500,000","$4,639,020"
Othella Harrington,"$3,500,000","$4,639,020"
Dale Davis,"$3,500,000","$4,639,020"
Chris Andersen,"$3,500,000","$4,639,020"
Deron Williams,"$3,487,400","$4,622,320"
Mike James,"$3,410,000","$4,519,731"
Jeff McInnis,"$3,400,000","$4,506,477"
Tony Delk,"$3,375,000","$4,473,341"
Bobby Jackson,"$3,375,000","$4,473,341"
Bruce Bowen,"$3,375,000","$4,473,341"
Aaron Williams,"$3,375,000","$4,473,341"
Chris Bosh,"$3,348,000","$4,437,554"
Vitaly Potapenko,"$3,320,000","$4,400,442"
Shaun Livingston,"$3,254,880","$4,314,130"
Pat Garrity,"$3,231,250","$4,282,810"
George Lynch,"$3,200,000","$4,241,390"
Vladimir Radmanovic,"$3,166,155","$4,196,530"
Chris Paul,"$3,144,240","$4,167,484"
Keyon Dooling,"$3,100,000","$4,108,846"
Nenê,"$3,039,889","$4,029,173"
Dwyane Wade,"$3,031,920","$4,018,611"
Kareem Rush,"$3,000,000","$3,976,303"
Eric Piatkowski,"$3,000,000","$3,976,303"
Zeljko Rebraca,"$3,000,000","$3,976,303"
Stanislav Medvedenko,"$3,000,000","$3,976,303"
Robert Horry,"$3,000,000","$3,976,303"
Ira Newble,"$2,950,200","$3,910,296"
Kevin Ollie,"$2,950,200","$3,910,296"
Devin Harris,"$2,947,440","$3,906,638"
Iakovos Tsakalidis,"$2,900,000","$3,843,759"
Raymond Felton,"$2,847,360","$3,773,989"
Chris Wilcox,"$2,812,239","$3,727,438"
Chris Duhon,"$2,800,000","$3,711,216"
Steven Hunter,"$2,800,000","$3,711,216"
Andres Nocioni,"$2,775,000","$3,678,080"
Chris Kaman,"$2,753,760","$3,649,928"
Primoz Brezec,"$2,750,000","$3,644,944"
Earl Boykins,"$2,750,000","$3,644,944"
DeShawn Stevenson,"$2,750,000","$3,644,944"
Josh Childress,"$2,677,200","$3,548,453"
Michael Doleac,"$2,640,000","$3,499,146"
Jim Jackson,"$2,640,000","$3,499,146"
Amare Stoudemire,"$2,589,023","$3,431,580"
Brian Scalabrine,"$2,586,207","$3,427,847"
Martell Webster,"$2,586,120","$3,427,732"
Kirk Hinrich,"$2,513,880","$3,331,983"
Clifford Robinson,"$2,500,000","$3,313,586"
Eddie Griffin,"$2,500,000","$3,313,586"
Arvydas Macijauskas,"$2,500,000","$3,313,586"
Bostjan Nachbar,"$2,500,000","$3,313,586"
Damien Wilkins,"$2,500,000","$3,313,586"
Juan Dixon,"$2,500,000","$3,313,586"
Devin Brown,"$2,500,000","$3,313,586"
Caron Butler,"$2,461,617","$3,262,711"
Luol Deng,"$2,443,920","$3,239,255"
Jared Jeffries,"$2,433,824","$3,225,874"
Anthony Johnson,"$2,420,000","$3,207,551"
Melvin Ely,"$2,401,027","$3,182,403"
James Jones,"$2,400,000","$3,181,042"
Charlie Villanueva,"$2,360,880","$3,129,191"
Fred Jones,"$2,328,843","$3,086,728"
Fabricio Oberto,"$2,325,000","$3,081,635"
TJ Ford,"$2,303,040","$3,052,528"
Dan Dickau,"$2,250,000","$2,982,227"
Rafael Araujo,"$2,238,960","$2,967,594"
Darius Songaila,"$2,200,000","$2,915,955"
Jose Calderon,"$2,190,000","$2,902,701"
Jiri Welsch,"$2,177,114","$2,885,621"
Channing Frye,"$2,162,880","$2,866,755"
Mike Sweetney,"$2,116,920","$2,805,838"
Andre Iguodala,"$2,058,000","$2,727,744"
Jarvis Hayes,"$2,011,080","$2,665,554"
Derrick Coleman,"$2,000,000","$2,650,868"
Dikembe Mutombo,"$2,000,000","$2,650,868"
Vlade Divac,"$2,000,000","$2,650,868"
Toni Kukoc,"$2,000,000","$2,650,868"
Mark Madsen,"$2,000,000","$2,650,868"
Matt Bonner,"$2,000,000","$2,650,868"
Ike Diogu,"$1,988,160","$2,635,175"
Curtis Borchardt,"$1,969,993","$2,611,096"
Luke Jackson,"$1,955,160","$2,591,436"
Jake Voskuhl,"$1,937,500","$2,568,029"
Mickael Pietrus,"$1,910,520","$2,532,269"
Andrew Bynum,"$1,888,680","$2,503,321"
Jumaine Jones,"$1,875,000","$2,485,189"
Charlie Ward,"$1,870,000","$2,478,562"
Andris Biedrins,"$1,857,360","$2,461,808"
DeSagana Diop,"$1,850,000","$2,452,053"
Nick Collison,"$1,815,000","$2,405,663"
Jon Barry,"$1,800,000","$2,385,782"
Robert Swift,"$1,764,480","$2,338,702"
Tayshaun Prince,"$1,763,115","$2,336,893"
Ron Mercer,"$1,760,000","$2,332,764"
Lindsey Hunter,"$1,760,000","$2,332,764"
Calbert Cheaney,"$1,760,000","$2,332,764"
Wesley Person,"$1,760,000","$2,332,764"
Maurice Williams,"$1,760,000","$2,332,764"
Fred Hoiberg,"$1,760,000","$2,332,764"
Ibo Kutluay,"$1,760,000","$2,332,764"
Raul Lopez,"$1,744,313","$2,311,972"
Marcus Banks,"$1,724,280","$2,285,420"
Yaroslav Korolev,"$1,704,480","$2,259,176"
Jarron Collins,"$1,700,000","$2,253,238"
Sebastian Telfair,"$1,676,280","$2,221,799"
Scott Padgett,"$1,670,000","$2,213,475"
Malik Allen,"$1,670,000","$2,213,475"
Michael Ruffin,"$1,670,000","$2,213,475"
John Salmons,"$1,669,001","$2,212,151"
Jason Collier,"$1,650,000","$2,186,966"
Luke Ridnour,"$1,638,000","$2,171,061"
Sean May,"$1,619,280","$2,146,249"
Kris Humphries,"$1,592,400","$2,110,621"
Joel Przybilla,"$1,560,000","$2,067,677"
Reece Gaines,"$1,556,160","$2,062,588"
Jason Hart,"$1,540,000","$2,041,169"
Rashad McCants,"$1,538,400","$2,039,048"
Al Jefferson,"$1,512,840","$2,005,170"
Maurice Evans,"$1,500,000","$1,988,151"
Troy Bell,"$1,478,280","$1,959,363"
Antoine Wright,"$1,461,360","$1,936,936"
Kirk Snyder,"$1,437,240","$1,904,967"
Zarko Cabarkapa,"$1,404,360","$1,861,387"
Milt Palacio,"$1,400,000","$1,855,608"
Joey Graham,"$1,388,400","$1,840,233"
Josh Smith,"$1,365,360","$1,809,695"
Jermaine Jackson,"$1,355,067","$1,796,051"
David West,"$1,334,160","$1,768,341"
Danny Granger,"$1,318,920","$1,748,142"
Rasual Butler,"$1,300,000","$1,723,064"
JR Smith,"$1,297,080","$1,719,194"
Aleksandar Pavlovic,"$1,274,160","$1,688,815"
Gerald Green,"$1,253,040","$1,660,822"
Luke Walton,"$1,250,000","$1,656,793"
Keith McLeod,"$1,250,000","$1,656,793"
Dorell Wright,"$1,238,640","$1,641,736"
Dahntay Jones,"$1,223,160","$1,621,218"
Hakim Warrick,"$1,196,520","$1,585,908"
Jameer Nelson,"$1,189,200","$1,576,206"
Boris Diaw,"$1,174,200","$1,556,325"
Julius Hodge,"$1,148,760","$1,522,606"
Pavel Podkolzin,"$1,141,560","$1,513,062"
Alan Henderson,"$1,138,500","$1,509,007"
Darrell Armstrong,"$1,138,500","$1,509,007"
Bryon Russell,"$1,138,500","$1,509,007"
Gary Payton,"$1,138,500","$1,509,007"
Ervin Johnson,"$1,138,500","$1,509,007"
Bo Outlaw,"$1,138,500","$1,509,007"
Stacey Augmon,"$1,138,500","$1,509,007"
Nick Van Exel,"$1,138,500","$1,509,007"
Zoran Planinic,"$1,127,280","$1,494,135"
Nate Robinson,"$1,102,680","$1,461,530"
Matt Carroll,"$1,100,000","$1,457,977"
Jason Kapono,"$1,100,000","$1,457,977"
Reggie Evans,"$1,100,000","$1,457,977"
Viktor Khryapa,"$1,095,960","$1,452,623"
Jacque Vaughn,"$1,094,550","$1,450,754"
Travis Outlaw,"$1,082,160","$1,434,332"
Jarrett Jack,"$1,058,640","$1,403,157"
Brian Cook,"$1,038,960","$1,377,073"
Walter McCarty,"$1,035,000","$1,371,824"
Rick Brunson,"$1,029,873","$1,365,029"
Mikki Moore,"$1,020,000","$1,351,943"
Sergey Monya,"$1,016,400","$1,347,171"
Francisco Garcia,"$1,016,400","$1,347,171"
Delonte West,"$1,010,040","$1,338,741"
Nenad Krstic,"$1,010,040","$1,338,741"
John Edwards,"$1,000,000","$1,325,434"
Steve Blake,"$1,000,000","$1,325,434"
Luther Head,"$975,600","$1,293,093"
Tony Allen,"$969,696","$1,285,268"
Carlos Delfino,"$969,696","$1,285,268"
Ndudi Ebi,"$964,320","$1,278,142"
Darrick Martin,"$946,646","$1,254,717"
Kevin Martin,"$937,440","$1,242,515"
Johan Petro,"$936,600","$1,241,401"
Kendrick Perkins,"$936,480","$1,241,242"
Leandro Barbosa,"$930,600","$1,233,449"
Josh Howard,"$923,880","$1,224,542"
Sasha Vujacic,"$910,440","$1,206,728"
Jason Maxiell,"$905,640","$1,200,366"
Beno Udrih,"$904,800","$1,199,253"
Ryan Bowen,"$900,498","$1,193,551"
Anthony Carter,"$900,498","$1,193,551"
Maciej Lampe,"$900,000","$1,192,891"
David Harrison,"$898,200","$1,190,505"
Jannero Pargo,"$895,248","$1,186,592"
Ronald Murray,"$895,248","$1,186,592"
Didier Ilunga-Mbenga,"$880,000","$1,166,382"
Linas Kleiza,"$879,360","$1,165,534"
Keith Bogans,"$869,373","$1,152,296"
Wayne Simien,"$867,720","$1,150,105"
Anderson Varejao,"$866,800","$1,148,886"
David Lee,"$861,360","$1,141,676"
DerMarr Johnson,"$835,810","$1,107,811"
Terence Morris,"$835,810","$1,107,811"
Lee Nailon,"$835,810","$1,107,811"
Eddie House,"$835,810","$1,107,811"
Sean Marks,"$835,810","$1,107,811"
Eddie Gill,"$819,551","$1,086,261"
Michael Bradley,"$819,550","$1,086,259"
Loren Woods,"$780,000","$1,033,838"
Charles Smith,"$771,123","$1,022,072"
Adrian Griffin,"$768,718","$1,018,885"
Pat Burke,"$750,000","$994,075"
Mike Wilks,"$745,248","$987,777"
Lonny Baxter,"$745,248","$987,777"
Laron Profit,"$745,248","$987,777"
Smush Parker,"$745,248","$987,777"
Nikoloz Tskitishvili,"$745,248","$987,777"
Linton Johnson,"$719,373","$953,481"
Francisco Elson,"$719,373","$953,481"
Richie Frahm,"$719,373","$953,481"
Ronald Dupree,"$719,373","$953,481"
Jamal Sampson,"$719,373","$953,481"
Quinton Ross,"$700,000","$927,804"
Matt Barnes,"$683,862","$906,413"
Jackson Vroman,"$682,051","$904,013"
Trevor Ariza,"$682,051","$904,013"
Romain Sato,"$682,051","$904,013"
Lionel Chalmers,"$682,050","$904,012"
Mario Kasun,"$682,050","$904,012"
Salim Stoudamire,"$675,000","$894,668"
Peter John Ramos,"$660,000","$874,786"
Donta Smith,"$641,748","$850,594"
Royal Ivey,"$641,748","$850,594"
Justin Reed,"$641,748","$850,594"
Bernard Robinson,"$641,748","$850,594"
Antonio Burks,"$641,748","$850,594"
Andre Emmett,"$641,748","$850,594"
Charlie Bell,"$641,748","$850,594"
Ha Seung-Jin,"$641,748","$850,594"
Pape Sow,"$641,748","$850,594"
Awvee Storey,"$641,748","$850,594"
James Singleton,"$625,000","$828,396"
Qyntel Woods,"$599,834","$795,040"
Daniel Ewing,"$450,000","$596,445"
Louis Williams,"$450,000","$596,445"
Monta Ellis,"$448,762","$594,804"
Ryan Gomes,"$428,762","$568,295"
Chris Taft,"$423,762","$561,668"
Esteban Batista,"$398,762","$528,532"
Orien Greene,"$398,762","$528,532"
Alan Anderson,"$398,762","$528,532"
Kevin Burleson,"$398,762","$528,532"
Eddie Basden,"$398,762","$528,532"
Martynas Andriuskevicius,"$398,762","$528,532"
Josh Powell,"$398,762","$528,532"
Rawle Marshall,"$398,762","$528,532"
Alex Acker,"$398,762","$528,532"
Amir Johnson,"$398,762","$528,532"
Boniface N'Dong,"$398,762","$528,532"
Von Wafer,"$398,762","$528,532"
Devin Green,"$398,762","$528,532"
Anthony Roberson,"$398,762","$528,532"
Lawrence Roberts,"$398,762","$528,532"
Earl Barron,"$398,762","$528,532"
Ersan Ilyasova,"$398,762","$528,532"
Bracey Wright,"$398,762","$528,532"
Dwayne Jones,"$398,762","$528,532"
Brandon Bass,"$398,762","$528,532"
Jackie Butler,"$398,762","$528,532"
Travis Diener,"$398,762","$528,532"
Shavlik Randolph,"$398,762","$528,532"
Dijon Thompson,"$398,762","$528,532"
Ronnie Price,"$398,762","$528,532"
CJ Miles,"$398,762","$528,532"
Robert Whaley,"$398,762","$528,532"
Andre Owens,"$398,762","$528,532"
Andray Blatche,"$398,762","$528,532"
Donell Taylor,"$398,762","$528,532"
Samaki Walker,"$364,223","$482,753"
Gerald Fitch,"$359,858","$476,968"
Zendon Hamilton,"$329,138","$436,250"
Mateen Cleaves,"$305,784","$405,296"
John Thomas,"$282,118","$373,927"
Jared Reiner,"$242,612","$321,566"
Josh Davis,"$193,003","$255,811"
Dion Glover,"$163,085","$216,158"
Aaron Miles,"$155,614","$206,256"
Sean Banks,"$150,751","$199,810"
James Thomas,"$148,698","$197,089"
Sharrod Ford,"$116,711","$154,692"
Deng Gai,"$92,396","$122,464"
Anthony Goldwire,"$74,652","$98,946"
Randy Holcomb,"$52,033","$68,966"
Stephen Graham,"$48,630","$64,455"
Matt Walsh,"$38,904","$51,564"
Ben Handlogten,"$35,091","$46,510"
John Lucas,"$34,041","$45,119"
Kaniel Dickens,"$31,305","$41,492"
Alex Scales,"$24,315","$32,227"
Melvin Sanders,"$24,315","$32,227"
