Player,Salary,Adjusted
Frank Kaminsky,"$4,767,000","$4,797,782"
Richaun Holmes,"$4,767,000","$4,797,782"
Ed Davis,"$4,767,000","$4,797,782"
Collin Sexton,"$4,764,960","$4,795,728"
Rui Hachimura,"$4,469,160","$4,498,018"
Kevon Looney,"$4,464,286","$4,493,113"
Dennis Smith,"$4,463,640","$4,492,463"
Jamal Murray,"$4,444,746","$4,473,447"
Kevin Knox,"$4,380,120","$4,408,403"
Cam Reddish,"$4,245,720","$4,273,136"
Zach Collins,"$4,240,200","$4,267,580"
Mikal Bridges,"$4,161,000","$4,187,868"
Alex Len,"$4,160,000","$4,186,862"
Nicolo Melli,"$4,102,564","$4,129,055"
Cameron Johnson,"$4,033,440","$4,059,485"
Malik Monk,"$4,028,400","$4,054,412"
Dorian Finney-Smith,"$4,000,000","$4,025,829"
JaVale McGee,"$4,000,000","$4,025,829"
Reggie Bullock,"$4,000,000","$4,025,829"
Patrick McCaw,"$4,000,000","$4,025,829"
Shai Gilgeous-Alexander,"$3,952,920","$3,978,445"
PJ Washington,"$3,831,840","$3,856,583"
Luke Kennard,"$3,827,160","$3,851,873"
Miles Bridges,"$3,755,400","$3,779,649"
Jakob Poeltl,"$3,754,885","$3,779,131"
Tyler Herro,"$3,640,200","$3,663,705"
Donovan Mitchell,"$3,635,760","$3,659,237"
Stanley Johnson,"$3,623,000","$3,646,394"
Jake Layman,"$3,581,986","$3,605,116"
Thon Maker,"$3,569,643","$3,592,693"
Jerome Robinson,"$3,567,720","$3,590,757"
Danuel House,"$3,540,000","$3,562,858"
Domantas Sabonis,"$3,529,554","$3,552,345"
Boban Marjanovic,"$3,500,000","$3,522,600"
TJ McConnell,"$3,500,000","$3,522,600"
DeMarcus Cousins,"$3,500,000","$3,522,600"
Taurean Prince,"$3,481,985","$3,504,469"
Dario Saric,"$3,481,985","$3,504,469"
Romeo Langford,"$3,458,400","$3,480,732"
Bam Adebayo,"$3,454,080","$3,476,384"
Michael Porter,"$3,389,400","$3,411,286"
Denzel Valentine,"$3,377,568","$3,399,378"
Juan Hernangomez,"$3,321,029","$3,342,473"
Sekou Doumbouya,"$3,285,120","$3,306,333"
Justin Jackson,"$3,280,920","$3,302,105"
Troy Brown,"$3,219,480","$3,240,269"
Yogi Ferrell,"$3,150,000","$3,170,340"
Zhaire Smith,"$3,058,800","$3,078,551"
Ryan Arcidiacono,"$3,000,000","$3,019,371"
Quinn Cook,"$3,000,000","$3,019,371"
Khem Birch,"$3,000,000","$3,019,371"
Nickeil Alexander-Walker,"$2,964,840","$2,983,984"
DJ Wilson,"$2,961,120","$2,980,240"
Cedi Osman,"$2,907,143","$2,925,915"
Donte DiVincenzo,"$2,905,800","$2,924,563"
Bryn Forbes,"$2,875,000","$2,893,564"
Goga Bitadze,"$2,816,760","$2,834,948"
TJ Leaf,"$2,813,280","$2,831,446"
Lonnie Walker,"$2,764,200","$2,782,049"
Alex Caruso,"$2,750,000","$2,767,757"
Malik Beasley,"$2,731,713","$2,749,352"
Luka Samanic,"$2,689,920","$2,707,289"
John Collins,"$2,686,560","$2,703,908"
Kevin Huerter,"$2,636,280","$2,653,303"
Caris LeVert,"$2,625,717","$2,642,672"
Marko Guduric,"$2,625,000","$2,641,950"
DeAndre Bembry,"$2,603,981","$2,620,795"
Matisse Thybulle,"$2,582,160","$2,598,833"
Harry Giles,"$2,578,800","$2,595,452"
Vince Carter,"$2,564,753","$2,581,314"
Wilson Chandler,"$2,564,753","$2,581,314"
Jose Juan Barea,"$2,564,753","$2,581,314"
Thabo Sefolosha,"$2,564,753","$2,581,314"
Tyson Chandler,"$2,564,753","$2,581,314"
Dwight Howard,"$2,564,753","$2,581,314"
Rajon Rondo,"$2,564,753","$2,581,314"
Jared Dudley,"$2,564,753","$2,581,314"
Udonis Haslem,"$2,564,753","$2,581,314"
Kyle Korver,"$2,564,753","$2,581,314"
Wesley Matthews,"$2,564,753","$2,581,314"
Josh Okogie,"$2,530,680","$2,547,021"
Vincent Poirier,"$2,505,793","$2,521,973"
Rondae Hollis-Jefferson,"$2,500,000","$2,516,143"
Brandon Clarke,"$2,478,840","$2,494,846"
Terrance Ferguson,"$2,475,840","$2,491,827"
Grayson Allen,"$2,429,400","$2,445,087"
Alfonzo McKinnie,"$2,391,985","$2,407,430"
Grant Williams,"$2,379,840","$2,395,207"
Jarrett Allen,"$2,376,840","$2,392,188"
Pascal Siakam,"$2,351,838","$2,367,024"
Skal Labissiere,"$2,338,846","$2,353,948"
Chandler Hutchison,"$2,332,320","$2,347,380"
Patrick Patterson,"$2,331,593","$2,346,648"
Dejounte Murray,"$2,321,735","$2,336,727"
Alec Burks,"$2,320,044","$2,335,025"
Damian Jones,"$2,305,057","$2,319,941"
Darius Bazley,"$2,284,800","$2,299,553"
Ante Zizic,"$2,281,800","$2,296,534"
OG Anunoby,"$2,281,800","$2,296,534"
Markieff Morris,"$2,259,887","$2,274,479"
Luke Kornet,"$2,250,000","$2,264,528"
Aaron Holiday,"$2,239,200","$2,253,659"
Ty Jerome,"$2,193,480","$2,207,644"
Willie Cauley-Stein,"$2,177,483","$2,191,543"
Kyle O'Quinn,"$2,174,318","$2,188,358"
Austin Rivers,"$2,174,310","$2,188,350"
Carmelo Anthony,"$2,159,029","$2,172,970"
Anfernee Simons,"$2,149,560","$2,163,440"
Nassir Little,"$2,105,520","$2,119,116"
Moritz Wagner,"$2,063,520","$2,076,844"
Dylan Windler,"$2,035,800","$2,048,945"
Caleb Swanigan,"$2,033,160","$2,046,288"
Ben McLemore,"$2,028,594","$2,041,693"
Mike Muscala,"$2,028,594","$2,041,693"
Michael Carter-Williams,"$2,028,594","$2,041,693"
Noah Vonleh,"$2,000,000","$2,012,914"
Torrey Craig,"$2,000,000","$2,012,914"
Edmond Sumner,"$2,000,000","$2,012,914"
Landry Shamet,"$1,995,120","$2,008,003"
Mfiondu Kabengele,"$1,977,000","$1,989,766"
Kyle Kuzma,"$1,974,600","$1,987,350"
Jordan Poole,"$1,964,760","$1,977,447"
Tony Bradley,"$1,962,360","$1,975,031"
Keldon Johnson,"$1,950,600","$1,963,195"
Derrick White,"$1,948,080","$1,960,659"
Robert Williams,"$1,937,520","$1,950,031"
Josh Hart,"$1,934,160","$1,946,649"
Jacob Evans,"$1,925,880","$1,938,316"
Dzanan Musa,"$1,911,600","$1,923,943"
Omari Spellman,"$1,897,800","$1,910,054"
Nerlens Noel,"$1,882,867","$1,895,025"
James Ennis,"$1,882,867","$1,895,025"
Glenn Robinson III,"$1,882,867","$1,895,025"
Bruno Caboclo,"$1,845,301","$1,857,216"
Shabazz Napier,"$1,845,301","$1,857,216"
JR Smith,"$1,746,470","$1,757,747"
JaKarr Sampson,"$1,737,145","$1,748,362"
Raul Neto,"$1,737,145","$1,748,362"
Mario Hezonja,"$1,737,145","$1,748,362"
Emmanuel Mudiay,"$1,737,145","$1,748,362"
Pat Connaughton,"$1,723,050","$1,734,176"
Jahlil Okafor,"$1,702,486","$1,713,479"
Rodions Kurucs,"$1,699,236","$1,710,208"
Cheick Diallo,"$1,678,854","$1,689,694"
Willy Hernangomez,"$1,676,735","$1,687,562"
Treveon Graham,"$1,645,357","$1,655,981"
Christian Wood,"$1,645,357","$1,655,981"
Derrick Jones,"$1,645,357","$1,655,981"
Georges Niang,"$1,645,357","$1,655,981"
Shaquille Harrison,"$1,620,564","$1,631,028"
Furkan Korkmaz,"$1,620,564","$1,631,028"
Semi Ojeleye,"$1,618,520","$1,628,971"
Dwayne Bacon,"$1,618,520","$1,628,971"
Dillon Brooks,"$1,618,520","$1,628,971"
Sterling Brown,"$1,618,520","$1,628,971"
Frank Jackson,"$1,618,520","$1,628,971"
Damyean Dotson,"$1,618,520","$1,628,971"
Abdel Nader,"$1,618,520","$1,628,971"
Wesley Iwundu,"$1,618,520","$1,628,971"
Royce O'Neale,"$1,618,520","$1,628,971"
Monte Morris,"$1,588,231","$1,598,486"
Malcolm Miller,"$1,588,231","$1,598,486"
Chris Boucher,"$1,588,231","$1,598,486"
Mitchell Robinson,"$1,559,712","$1,569,783"
Isaiah Roby,"$1,500,000","$1,509,685"
Nigel Williams-Goss,"$1,500,000","$1,509,685"
Brad Wanamaker,"$1,445,697","$1,455,032"
Thanasis Antetokounmpo,"$1,445,697","$1,455,032"
Theo Pinson,"$1,445,697","$1,455,032"
Shake Milton,"$1,445,697","$1,455,032"
Wenyen Gabriel,"$1,445,697","$1,455,032"
Devonte Graham,"$1,416,852","$1,426,001"
Jalen Brunson,"$1,416,852","$1,426,001"
Keita Bates-Diop,"$1,416,852","$1,426,001"
Sviatoslav Mykhailiuk,"$1,416,852","$1,426,001"
Khyri Thomas,"$1,416,852","$1,426,001"
Bruce Brown,"$1,416,852","$1,426,001"
Alize Johnson,"$1,416,852","$1,426,001"
De'Anthony Melton,"$1,416,852","$1,426,001"
Kendrick Nunn,"$1,416,852","$1,426,001"
Duncan Robinson,"$1,416,852","$1,426,001"
Jarred Vanderbilt,"$1,416,852","$1,426,001"
Kenrich Williams,"$1,416,852","$1,426,001"
Hamidou Diallo,"$1,416,852","$1,426,001"
Deonte Burton,"$1,416,852","$1,426,001"
Melvin Frazier,"$1,416,852","$1,426,001"
Ryan Broekhoff,"$1,416,852","$1,426,001"
Jevon Carter,"$1,416,852","$1,426,001"
Elie Okobo,"$1,416,852","$1,426,001"
Gary Trent Jr,"$1,416,852","$1,426,001"
Chimezie Metu,"$1,416,852","$1,426,001"
Isaac Bonga,"$1,416,852","$1,426,001"
Bruno Fernando,"$1,400,000","$1,409,040"
Jaylen Nowell,"$1,400,000","$1,409,040"
Kevin Porter,"$1,290,960","$1,299,296"
Jordan McRae,"$1,254,933","$1,263,036"
Carsen Edwards,"$1,228,026","$1,235,955"
Cody Martin,"$1,173,310","$1,180,886"
Gary Payton II,"$1,052,909","$1,059,707"
Terance Mann,"$1,000,000","$1,006,457"
Admiral Schofield,"$1,000,000","$1,006,457"
David Nwaba,"$903,111","$908,942"
Javonte Green,"$898,310","$904,110"
Nicolas Claxton,"$898,310","$904,110"
Jalen McDaniels,"$898,310","$904,110"
Caleb Martin,"$898,310","$904,110"
Daniel Gafford,"$898,310","$904,110"
Vlatko Cancar,"$898,310","$904,110"
Alen Smailagic,"$898,310","$904,110"
Eric Paschall,"$898,310","$904,110"
Talen Horton-Tucker,"$898,310","$904,110"
KZ Okpala,"$898,310","$904,110"
Naz Reid,"$898,310","$904,110"
Ignas Brazdeikis,"$898,310","$904,110"
Jalen Lecque,"$898,310","$904,110"
DaQuan Jeffries,"$898,310","$904,110"
Justin James,"$898,310","$904,110"
Matt Thomas,"$898,310","$904,110"
Terence Davis,"$898,310","$904,110"
Dewan Hernandez,"$898,310","$904,110"
Miye Oni,"$898,310","$904,110"
Damion Lee,"$842,327","$847,766"
Jeff Green,"$840,427","$845,853"
Timothe Luwawu,"$837,583","$842,991"
Juwan Morgan,"$746,054","$750,871"
Gary Clark,"$718,765","$723,406"
Marvin Williams,"$604,278","$608,180"
Michael Kidd-Gilchrist,"$595,122","$598,964"
Rayjon Tucker,"$578,573","$582,309"
Chris Clemons,"$563,346","$566,983"
Brandon Goodwin,"$522,738","$526,113"
Reggie Jackson,"$512,721","$516,031"
Justin Patton,"$483,115","$486,234"
Anzejs Pasecniks,"$482,144","$485,257"
Chris Silva,"$466,918","$469,933"
Troy Daniels,"$458,439","$461,399"
Anthony Tolliver,"$434,704","$437,511"
Joakim Noah,"$381,360","$383,822"
Dion Waiters,"$375,385","$377,808"
Dean Wade,"$375,000","$377,421"
Ky Bowman,"$350,189","$352,450"
Juan Toscano-Anderson,"$350,189","$352,450"
Norvel Pelle,"$350,189","$352,450"
Jamal Crawford,"$289,803","$291,674"
Jordan Bell,"$250,000","$251,614"
Tyler Zeller,"$245,686","$247,272"
Trey Burke,"$229,220","$230,700"
Jontay Porter,"$197,933","$199,211"
Cameron Payne,"$196,288","$197,555"
Jerian Grant,"$196,288","$197,555"
Dragan Bender,"$189,700","$190,924"
Mychal Mulder,"$187,782","$188,994"
Tyler Johnson,"$183,115","$184,297"
PJ Dozier,"$183,115","$184,297"
Sindarius Thornwell,"$183,115","$184,297"
Corey Brewer,"$183,115","$184,297"
Joe Chealey,"$163,356","$164,410"
Jaylen Adams,"$163,356","$164,410"
Johnathan Williams,"$161,245","$162,286"
Luguentz Dort,"$155,647","$156,652"
Oshae Brissett,"$129,568","$130,404"
JP Macura,"$106,181","$106,866"
Donta Hall,"$101,504","$102,159"
Sheldon Mac,"$91,557","$92,148"
Chasson Randle,"$91,557","$92,148"
Jonah Bolden,"$89,846","$90,426"
Derrick Walton,"$81,678","$82,205"
Charlie Brown,"$79,568","$80,081"
Tacko Fall,"$79,568","$80,081"
Tremont Waters,"$79,568","$80,081"
Jeremiah Martin,"$79,568","$80,081"
Chris Chiozza,"$79,568","$80,081"
Raymond Spalding,"$79,568","$80,081"
Kobi Simmons,"$79,568","$80,081"
Max Strus,"$79,568","$80,081"
Adam Mokoka,"$79,568","$80,081"
Matt Mooney,"$79,568","$80,081"
Josh Reaves,"$79,568","$80,081"
Antonius Cleveland,"$79,568","$80,081"
Bol Bol,"$79,568","$80,081"
Tyler Cook,"$79,568","$80,081"
Jordan Bone,"$79,568","$80,081"
Louis King,"$79,568","$80,081"
Michael Frazier,"$79,568","$80,081"
William Howard,"$79,568","$80,081"
Naz Long,"$79,568","$80,081"
Brian Bowen,"$79,568","$80,081"
Johnathan Motley,"$79,568","$80,081"
Amir Coffey,"$79,568","$80,081"
Devontae Cacok,"$79,568","$80,081"
Kostas Antetokounmpo,"$79,568","$80,081"
John Konchar,"$79,568","$80,081"
Yuta Watanabe,"$79,568","$80,081"
Kyle Alexander,"$79,568","$80,081"
Gabe Vincent,"$79,568","$80,081"
Cam Reynolds,"$79,568","$80,081"
Frank Mason,"$79,568","$80,081"
Kelan Martin,"$79,568","$80,081"
Jordan McLaughlin,"$79,568","$80,081"
Zylan Cheatham,"$79,568","$80,081"
Josh Gray,"$79,568","$80,081"
Kenny Wooten,"$79,568","$80,081"
Jared Harper,"$79,568","$80,081"
Kevin Hervey,"$79,568","$80,081"
Vic Law,"$79,568","$80,081"
BJ Johnson,"$79,568","$80,081"
Marial Shayok,"$79,568","$80,081"
Tariq Owens,"$79,568","$80,081"
Moses Brown,"$79,568","$80,081"
Jaylen Hoard,"$79,568","$80,081"
Kyle Guy,"$79,568","$80,081"
Drew Eubanks,"$79,568","$80,081"
Quinndary Weatherspoon,"$79,568","$80,081"
Paul Watson,"$79,568","$80,081"
Jarrell Brantley,"$79,568","$80,081"
Justin Wright-Foreman,"$79,568","$80,081"
Garrison Mathews,"$79,568","$80,081"
Malik Newman,"$65,978","$66,404"
